PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
11	chr1	28832102	28833150	+	0	NA	promoter-TSS (NR_030725)	promoter-TSS (NR_030725)	71	NR_030726	1104	Hs.469723	NM_001269	ENSG00000180198	RCC1	CHC1|RCC1-I|SNHG3-RCC1	regulator of chromosome condensation 1	protein-coding	0.00271710517049107	1.46206259253309
12	chr1	40626802	40627500	+	0	NA	promoter-TSS (NM_012421)	promoter-TSS (NM_012421)	92	NM_012421	6018	Hs.205627	NM_012421	ENSG00000117000	RLF	ZN-15L|ZNF292L	rearranged L-myc fusion	protein-coding	0.000537249868302267	1.37162053565128
13	chr1	42921602	42922700	+	0	NA	promoter-TSS (NM_001146192)	promoter-TSS (NM_001146192)	-14	NM_001287511	79717	Hs.706662	NM_024664	ENSG00000127125	PPCS	CMD2C	phosphopantothenoylcysteine synthetase	protein-coding	0.00261529140939916	1.61420535394271
14	chr1	45186752	45188000	+	0	NA	TTS (NR_002753)	TTS (NR_002753)	197	NR_002753	26828		NR_002753	ENSG00000199377	RNU5F-1	RNU5F|U5F	RNA, U5F small nuclear 1	snRNA	0.000198108273668434	1.25307446472109
15	chr1	45196152	45197250	+	0	NA	TTS (NR_002755)	TTS (NR_002755)	139	NR_002755	26830		NR_002755	ENSG00000200169	RNU5D-1	RNU5D|U5DL|U5DS	RNA, U5D small nuclear 1	snRNA	0.00219051087874617	0.821474640180895
16	chr1	48937502	48938250	+	0	NA	promoter-TSS (NM_001286239)	promoter-TSS (NM_001286239)	0	NM_001286238	54558	Hs.538103	NM_019073	ENSG00000132122	SPATA6	HASH|SRF-1|SRF1	spermatogenesis associated 6	protein-coding	3.31951754100985e-16	1.34112690003447
17	chr1	52023802	52024800	+	0	NA	Intergenic	LTR8|LTR|ERV1	25102	NR_161259	441884		NR_161259		CALR4P	-	calreticulin 4, pseudogene	pseudo	9.30699149123326e-05	1.60289973840333
18	chr1	53791502	53794150	+	0	NA	intron (NM_017522, intron 1 of 15)	CpG-1137	916	NM_004631	7804	Hs.280387	NM_004631	ENSG00000157193	LRP8	APOER2|HSZ75190|LRP-8|MCI1	LDL receptor related protein 8	protein-coding	0.0070108359552765	0.78185074545668
19	chr1	55886652	55887250	+	0	NA	Intergenic	MER39B|LTR|ERV1	195637	NR_039618	100616272		NR_039618	ENSG00000265822	MIR4422	mir-4422	microRNA 4422	ncRNA	0.00057371522879817	1.28036658338517
20	chr1	55894552	55895450	+	0	NA	Intergenic	Intergenic	203687	NR_039618	100616272		NR_039618	ENSG00000265822	MIR4422	mir-4422	microRNA 4422	ncRNA	0.00227800952162946	0.819417149112483
21	chr1	59245302	59248450	+	0	NA	3' UTR (NM_002228, exon 1 of 1)	3' UTR (NM_002228, exon 1 of 1)	2843	NM_002228	3725	Hs.696684	NM_002228	ENSG00000177606	JUN	AP-1|AP1|c-Jun|p39	Jun proto-oncogene, AP-1 transcription factor subunit	protein-coding	0.00294238069809987	2.198985002192
22	chr1	60392452	60392550	+	0	NA	promoter-TSS (NM_000775)	promoter-TSS (NM_000775)	-31	NR_134982	1573	Hs.152096	NM_000775	ENSG00000134716	CYP2J2	CPJ2|CYPIIJ2	cytochrome P450 family 2 subfamily J member 2	protein-coding	0.00306546000657338	1.06202378035283
23	chr1	64808802	64810300	+	0	NA	Intergenic	Intergenic	-126261	NM_020925	57685	Hs.443891	NM_020925	ENSG00000158966	CACHD1	-	cache domain containing 1	protein-coding	0.00119923155207618	0.70602210719464
24	chr1	68148402	68148900	+	0	NA	Intergenic	Intergenic	-2233	NM_001199741	1647	Hs.80409	NM_001924	ENSG00000116717	GADD45A	DDIT1|GADD45	growth arrest and DNA damage inducible alpha	protein-coding	0.00311560268997571	1.46751510542167
25	chr1	68225802	68226300	+	0	NA	intron (NM_018841, intron 2 of 3)	intron (NM_018841, intron 2 of 3)	-71920	NR_040077	100289178	Hs.677603	NR_040077	ENSG00000232284	GNG12-AS1	-	GNG12, DIRAS3 and WLS antisense RNA 1	ncRNA	0.00499651984431177	1.72990135839797
26	chr1	75198252	75200100	+	0	NA	promoter-TSS (NM_001130043)	promoter-TSS (NM_001130043)	-84	NM_001130043	1429	Hs.83114	NM_001889	ENSG00000116791	CRYZ	-	crystallin zeta	protein-coding	0.00030812767715258	1.02425001957335
27	chr1	76251252	76252450	+	0	NA	promoter-TSS (NR_073562)	promoter-TSS (NR_073562)	-28	NR_073562	5876	Hs.78948	NM_004582	ENSG00000137955	RABGGTB	GGTB	Rab geranylgeranyltransferase subunit beta	protein-coding	6.01881019649103e-05	1.1431983297767
28	chr1	78443052	78445950	+	0	NA	promoter-TSS (NM_001317101)	promoter-TSS (NM_001317101)	255	NR_130152	8880	Hs.567380	NM_003902	ENSG00000162613	FUBP1	FBP|FUBP|hDH V	far upstream element binding protein 1	protein-coding	0.0077636366229066	1.3247940770948
29	chr1	78469152	78471050	+	0	NA	promoter-TSS (NM_001317103)	promoter-TSS (NM_001317103)	-411	NM_001317103	11080	Hs.13852	NM_007034	ENSG00000162616	DNAJB4	DNAJW|DjB4|HLJ1	DnaJ heat shock protein family (Hsp40) member B4	protein-coding	2.46206448176506e-05	1.34079547546119
30	chr1	85744352	85745500	+	0	NA	Intergenic	L2a|LINE|L2	-2611	NM_001320715	8915	Hs.193516	NM_003921	ENSG00000142867	BCL10	CARMEN|CIPER|CLAP|IMD37|c-E10|mE10	BCL10 immune signaling adaptor	protein-coding	0.00173000265585096	1.82436837758058
31	chr1	85755202	85755950	+	0	NA	Intergenic	Intergenic	-13261	NM_001320715	8915	Hs.193516	NM_003921	ENSG00000142867	BCL10	CARMEN|CIPER|CLAP|IMD37|c-E10|mE10	BCL10 immune signaling adaptor	protein-coding	0.00183604163766343	1.06342208086508
32	chr1	85785752	85786600	+	0	NA	3' UTR (NM_001134445, exon 7 of 7)	3' UTR (NM_001134445, exon 7 of 7)	-43861	NM_001320715	8915	Hs.193516	NM_003921	ENSG00000142867	BCL10	CARMEN|CIPER|CLAP|IMD37|c-E10|mE10	BCL10 immune signaling adaptor	protein-coding	0.00619204159801	1.075836366874
33	chr1	85794652	85795100	+	0	NA	intron (NM_001330655, intron 4 of 5)	intron (NM_001330655, intron 4 of 5)	-52561	NM_001320715	8915	Hs.193516	NM_003921	ENSG00000142867	BCL10	CARMEN|CIPER|CLAP|IMD37|c-E10|mE10	BCL10 immune signaling adaptor	protein-coding	0.00529161619484356	0.86230123372993
34	chr1	87379202	87381650	+	0	NA	promoter-TSS (NM_004261)	promoter-TSS (NM_004261)	108	NM_012262	9653	Hs.743280	NM_012262	ENSG00000153936	HS2ST1	dJ604K5.2	heparan sulfate 2-O-sulfotransferase 1	protein-coding	0.00306219699414111	0.768367078951434
35	chr1	89356552	89359150	+	0	NA	promoter-TSS (NM_001514)	promoter-TSS (NM_001514)	-601	NM_001514	2959	Hs.481852	NM_001514	ENSG00000137947	GTF2B	TF2B|TFIIB	general transcription factor IIB	protein-coding	0.000313338541878471	1.46242848262522
36	chr1	90376402	90376600	+	0	NA	intron (NM_001134479, intron 2 of 2)	intron (NM_001134479, intron 2 of 2)	84024	NR_002830	492303	Hs.550796	NR_002830		GEMIN8P4	-	gem nuclear organelle associated protein 8 pseudogene 4	pseudo	0.000219113129557767	1.26104825061223
37	chr1	91852702	91853200	+	0	NA	intron (NM_001017975, intron 4 of 38)	LSU-rRNA_Hsa|rRNA|rRNA	17443	NM_001017975	164045	Hs.454818	NM_001017975	ENSG00000162669	HFM1	MER3|POF9|SEC63D1|Si-11|Si-11-6|helicase	helicase for meiosis 1	protein-coding	9.99922500940822e-10	0.910341814445271
38	chr1	94233952	94234800	+	0	NA	intron (NR_148965, intron 1 of 1)	intron (NR_148965, intron 1 of 1)	6563	NR_148965	723788	Hs.659312	NR_148965	ENSG00000137936	MIG7	-	mig-7	ncRNA	0.00824559836632866	1.28941759146561
39	chr1	94244152	94246000	+	0	NA	intron (NM_001261408, intron 2 of 13)	L2a|LINE|L2	-4137	NR_148965	723788	Hs.659312	NR_148965	ENSG00000137936	MIG7	-	mig-7	ncRNA	0.000357695030413901	1.26271949881291
40	chr1	94250102	94250400	+	0	NA	intron (NM_001261408, intron 2 of 13)	intron (NM_001261408, intron 2 of 13)	-9312	NR_148965	723788	Hs.659312	NR_148965	ENSG00000137936	MIG7	-	mig-7	ncRNA	0.000825560816118311	1.21994362594178
41	chr1	94269052	94271150	+	0	NA	intron (NM_001261408, intron 2 of 13)	MER44B|DNA|TcMar-Tigger	-29162	NR_148965	723788	Hs.659312	NR_148965	ENSG00000137936	MIG7	-	mig-7	ncRNA	0.000873104672931139	1.72054096825514
42	chr1	94344002	94345300	+	0	NA	exon (NM_014597, exon 1 of 7)	exon (NM_014597, exon 1 of 7)	111	NM_014597	30836	Hs.85769	NM_014597	ENSG00000067334	DNTTIP2	ERBP|FCF2|HSU15552|LPTS-RP2|TdIF2	deoxynucleotidyltransferase terminal interacting protein 2	protein-coding	0.0016337184594063	1.33955233967927
43	chr1	97432152	97432650	+	0	NA	Intergenic	L1PA11|LINE|L1	-129078	NR_046590	100873932	Hs.682651	NR_046590	ENSG00000232878	DPYD-AS1	-	DPYD antisense RNA 1	ncRNA	0.00242741640928758	1.41439921027788
44	chr1	98492252	98492950	+	0	NA	intron (NR_046105, intron 3 of 4)	intron (NR_046105, intron 3 of 4)	18306	NR_039604	100616452		NR_039604	ENSG00000284247	MIR2682	mir-2682	microRNA 2682	ncRNA	0.00191921928293842	1.139134370347
45	chr1	100816602	100819000	+	0	NA	promoter-TSS (NM_001319210)	promoter-TSS (NM_001319210)	-222	NM_033313	8556	Hs.127411	NM_003672	ENSG00000079335	CDC14A	DFNB105|DFNB32|DFNB35|cdc14|hCDC14	cell division cycle 14A	protein-coding	0.000709822580833853	1.19336012422455
46	chr1	101490802	101492050	+	0	NA	promoter-TSS (NR_109849)	promoter-TSS (NR_109849)	24	NR_109849	102606465	Hs.593669	NR_109849		LOC102606465	-	uncharacterized LOC102606465	ncRNA	0.00316693173941285	0.896305614660925
47	chr1	109358802	109360050	+	0	NA	intron (NR_049760, intron 13 of 13)	intron (NR_049760, intron 13 of 13)	40290	NM_152763	254268	Hs.729441	NM_152763	ENSG00000162641	AKNAD1	C1orf62	AKNA domain containing 1	protein-coding	0.00129768206022689	1.23061841809114
48	chr1	109505352	109506500	+	0	NA	intron (NM_015127, intron 1 of 11)	CpG	195	NM_001048210	23155	Hs.658489	NM_015127	ENSG00000121940	CLCC1	MCLC	chloride channel CLIC like 1	protein-coding	0.00202645960642294	1.53031323477534
49	chr1	109968552	109969550	+	0	NA	promoter-TSS (NM_002790)	promoter-TSS (NM_002790)	19	NM_001199772	5686	Hs.485246	NM_002790	ENSG00000143106	PSMA5	PSC5|ZETA	proteasome subunit alpha 5	protein-coding	0.00647153370273172	0.9075415513738
50	chr1	120217452	120218500	+	0	NA	Intergenic	Intergenic	-27087	NM_001080470	90874	Hs.381105	NM_001080470	ENSG00000143067	ZNF697	-	zinc finger protein 697	protein-coding	0.00396323749930758	1.57956864641516
51	chr1	121484352	121485500	+	0	NA	Intergenic	ALR/Alpha|Satellite|centr	224016	NR_003955	647121	Hs.697682	NR_003955	ENSG00000231752	EMBP1	-	embigin pseudogene 1	pseudo	1.69131354549367e-06	0.630180156934276
52	chr1	145139002	145139650	+	0	NA	intron (NM_001277444, intron 21 of 25)	intron (NM_001277444, intron 21 of 25)	42918	NM_004892	9554	Hs.632438	NM_004892	ENSG00000265808	SEC22B	ERS-24|SEC22L1	SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)	protein-coding	0.00117487909437542	1.04706579346659
53	chr1	145382252	145383400	+	0	NA	promoter-TSS (NR_125967)	promoter-TSS (NR_125967)	69	NR_104085	101954276		NR_104085	ENSG00000201558	RNVU1-6	RNU1-99|vU1.6	RNA, variant U1 small nuclear 6	snRNA	0.00569879465634145	1.17118199459841
54	chr1	145395402	145398050	+	0	NA	intron (NM_001351365, intron 70 of 92)	AluJb|SINE|Alu	13969	NR_104085	101954276		NR_104085	ENSG00000201558	RNVU1-6	RNU1-99|vU1.6	RNA, variant U1 small nuclear 6	snRNA	0.00858850930192759	1.34249679754967
55	chr1	145398702	145399900	+	0	NA	intron (NM_001351365, intron 70 of 92)	tRNA-Glu-GAG_|tRNA|tRNA	-13890	NM_213653	148738	Hs.632436	NM_145277	ENSG00000168509	HJV	HFE2|HFE2A|JH|RGMC	hemojuvelin BMP co-receptor	protein-coding	0.000577912490038702	1.69819217109164
56	chr1	145455402	145455600	+	0	NA	TTS (NM_001330685)	TTS (NM_001330685)	14899	NM_032305	84265	Hs.591456	NM_032305	ENSG00000121851	POLR3GL	RPC32HOM|flj32422	RNA polymerase III subunit G like	protein-coding	4.484602571166e-10	1.62748312666061
57	chr1	147806252	147807450	+	0	NA	promoter-TSS (NR_049810)	promoter-TSS (NR_049810)	-173	NR_049810	100847044		NR_049810	ENSG00000283676	MIR5087	-	microRNA 5087	ncRNA	0.000911470984166933	0.858742852095963
58	chr1	148240952	148242100	+	0	NA	promoter-TSS (NR_104075)	promoter-TSS (NR_104075)	61	NR_104075	101954266		NR_104075	ENSG00000207501	RNVU1-14	RNU1-37|vU1.14	RNA, variant U1 small nuclear 14	snRNA	0.00936614175978353	0.800004890536026
59	chr1	149223202	149224900	+	0	NA	TTS (NR_004400).5	TTS (NR_004400).5	170	NR_004427	26870		NR_004427	ENSG00000207005	RNU1-2	RNU1C1|RNU1C2|U1C1|U1C21	RNA, U1 small nuclear 2	snRNA	1.62111493010182e-05	1.06867631617227
60	chr1	149783652	149784150	+	0	NA	promoter-TSS (NM_001161334)	promoter-TSS (NM_001161334)	27	NM_001161334	440689	Hs.632451	NM_001024599	ENSG00000203814	HIST2H2BF	-	histone cluster 2 H2B family member f	protein-coding	0.000243958589378237	1.60830397017927
61	chr1	149856902	149860500	+	0	NA	promoter-TSS (NM_003528)	promoter-TSS (NM_003528)	176	NM_003517	8338	Hs.408067	NM_003517	ENSG00000184260	HIST2H2AC	H2A|H2A-GL101|H2A/q|H2AFQ	histone cluster 2 H2A family member c	protein-coding	0.000143326666255596	1.12868432245199
62	chr1	150533452	150534850	+	0	NA	TTS (NM_001288607)	TTS (NM_001288607)	9746	NR_036211	100422997		NR_036211	ENSG00000264553	MIR4257	-	microRNA 4257	ncRNA	0.00686904279658109	1.06390536289809
63	chr1	150669502	150670050	+	0	NA	promoter-TSS (NM_018178)	promoter-TSS (NM_018178)	-146	NM_018178	55204	Hs.203699	NM_018178	ENSG00000143457	GOLPH3L	GPP34R	golgi phosphoprotein 3 like	protein-coding	0.00344424962329257	1.27984520772589
64	chr1	150848602	150849700	+	0	NA	promoter-TSS (NM_178427)	promoter-TSS (NM_178427)	-76	NM_001350225	405	Hs.632446	NM_001668	ENSG00000143437	ARNT	HIF-1-beta|HIF-1beta|HIF1-beta|HIF1B|HIF1BETA|TANGO|bHLHe2	aryl hydrocarbon receptor nuclear translocator	protein-coding	0.00648995077263771	0.549754835126991
65	chr1	151167552	151169100	+	0	NA	Intergenic	Intergenic	-2702	NM_003557	8394	Hs.655131	NM_003557	ENSG00000143398	PIP5K1A	-	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha	protein-coding	0.00161745085812232	1.25897404927101
66	chr1	151299752	151300350	+	0	NA	promoter-TSS (NM_001330721)	promoter-TSS (NM_001330721)	140	NM_001369629	5298	Hs.632465	NM_002651	ENSG00000143393	PI4KB	NPIK|PI4K-BETA|PI4K92|PI4KBETA|PI4KIIIBETA|PIK4CB	phosphatidylinositol 4-kinase beta	protein-coding	3.43903217328877e-07	1.92754887317408
67	chr1	151913852	151914300	+	0	NA	Intergenic	Intergenic	-32089	NM_053055	117145	Hs.164070	NM_053055	ENSG00000159445	THEM4	CTMP	thioesterase superfamily member 4	protein-coding	0.00163235293504171	1.02457890333282
68	chr1	151916902	151919200	+	0	NA	Intergenic	MIR|SINE|MIR	-36064	NM_053055	117145	Hs.164070	NM_053055	ENSG00000159445	THEM4	CTMP	thioesterase superfamily member 4	protein-coding	0.000225582068937923	1.21720494490407
69	chr1	151964802	151967000	+	0	NA	intron (NM_002966, intron 1 of 2)	CpG	434	NM_002966	6281	Hs.143873	NM_002966	ENSG00000197747	S100A10	42C|ANX2L|ANX2LG|CAL1L|CLP11|Ca[1]|GP11|P11|p10	S100 calcium binding protein A10	protein-coding	0.00974353721327384	0.978583887047162
70	chr1	151967552	151967800	+	0	NA	Intergenic	Intergenic	-1341	NM_002966	6281	Hs.143873	NM_002966	ENSG00000197747	S100A10	42C|ANX2L|ANX2LG|CAL1L|CLP11|Ca[1]|GP11|P11|p10	S100 calcium binding protein A10	protein-coding	0.00576874734110694	1.14619937979079
71	chr1	153505602	153506850	+	0	NA	TTS (NM_014624)	TTS (NM_014624)	2241	NM_014624	6277	Hs.275243	NM_014624	ENSG00000197956	S100A6	2A9|5B10|CABP|CACY|PRA|S10A6	S100 calcium binding protein A6	protein-coding	0.00298793826990161	0.928713318904401
72	chr1	153540152	153541500	+	0	NA	Intergenic	Intergenic	-2506	NM_005978	6273	Hs.516484	NM_005978	ENSG00000196754	S100A2	CAN19|S100L	S100 calcium binding protein A2	protein-coding	0.00298793826990161	1.11604951179948
73	chr1	153935652	153936800	+	0	NA	promoter-TSS (NM_001271961)	promoter-TSS (NM_001271961)	-109	NM_001271961	27173	Hs.7854	NM_014437	ENSG00000143570	SLC39A1	ZIP1|ZIRTL	solute carrier family 39 member 1	protein-coding	0.00623573648196354	1.00880662748046
74	chr1	153939652	153940450	+	0	NA	promoter-TSS (NR_045658)	promoter-TSS (NR_045658)	150	NM_014437	27173	Hs.7854	NM_014437	ENSG00000143570	SLC39A1	ZIP1|ZIRTL	solute carrier family 39 member 1	protein-coding	0.00813575369395461	0.689225812520981
75	chr1	154192502	154194200	+	0	NA	promoter-TSS (NM_014847)	promoter-TSS (NM_014847)	26	NM_001287816	9898	Hs.490551	NM_014847	ENSG00000143569	UBAP2L	NICE-4|NICE4	ubiquitin associated protein 2 like	protein-coding	0.000328118531958799	1.74313258241955
76	chr1	154531002	154532300	+	0	NA	promoter-TSS (NM_017582)	promoter-TSS (NM_017582)	-513	NM_017582	55585	Hs.607928	NM_017582	ENSG00000160714	UBE2Q1	GTAP|NICE-5|NICE5|PRO3094|UBE2Q	ubiquitin conjugating enzyme E2 Q1	protein-coding	0.00508263101107372	1.35027935226236
77	chr1	154908952	154910200	+	0	NA	promoter-TSS (NM_006556)	promoter-TSS (NM_006556)	-381	NM_006556	10654	Hs.30954	NM_006556	ENSG00000163344	PMVK	HUMPMKI|PMK|PMKA|PMKASE|POROK1	phosphomevalonate kinase	protein-coding	0.0058011981311374	0.749008946716369
78	chr1	154943102	154944000	+	0	NA	promoter-TSS (NM_001130040)	promoter-TSS (NM_001130040)	-328	NM_183001	6464	Hs.433795	NM_003029	ENSG00000160691	SHC1	SHC|SHCA	SHC adaptor protein 1	protein-coding	0.00883297807899577	0.936494218532127
79	chr1	154946052	154948100	+	0	NA	promoter-TSS (NM_001826)	promoter-TSS (NM_001826)	-42	NR_024163	1163	Hs.374378	NM_001826	ENSG00000173207	CKS1B	CKS1|PNAS-16|PNAS-18|ckshs1	CDC28 protein kinase regulatory subunit 1B	protein-coding	0.000975369254133316	1.55893932161813
80	chr1	154973252	154975050	+	0	NA	promoter-TSS (NM_001252406)	promoter-TSS (NM_001252406)	-955	NR_049765	51043	Hs.729279	NM_001252406	ENSG00000160685	ZBTB7B	CKROX|THPOK|ZBTB15|ZFP-67|ZFP67|ZNF857B|c-KROX|hcKROX	zinc finger and BTB domain containing 7B	protein-coding	0.00236094420604085	1.29619117716829
81	chr1	155112552	155113150	+	0	NA	promoter-TSS (NM_018973)	promoter-TSS (NM_018973)	32	NM_018973	54344	Hs.110477	NM_018973	ENSG00000179085	DPM3	CDG1O	dolichyl-phosphate mannosyltransferase subunit 3, regulatory	protein-coding	0.0021803026409252	1.53079540335993
82	chr1	155196452	155197650	+	0	NA	intron (NR_002188, intron 1 of 12)	intron (NR_002188, intron 1 of 12)	274	NR_002188	2630	Hs.719930	NR_002188	ENSG00000160766	GBAP1	Beta-GC|GBA|GBAP|GC|GLUC	glucosylceramidase beta pseudogene 1	pseudo	0.000411321426326238	1.74107160014042
83	chr1	156022702	156025100	+	0	NA	promoter-TSS (NM_014017)	promoter-TSS (NM_014017)	-312	NM_020131	56893	Hs.283739	NM_020131	ENSG00000160803	UBQLN4	A1U|A1Up|C1orf6|CIP75|UBIN	ubiquilin 4	protein-coding	0.00419992967095376	0.91198634004241
84	chr1	156075752	156076500	+	0	NA	intron (NM_001282625, intron 3 of 12)	intron (NM_001282625, intron 3 of 12)	-8335	NM_005572	4000	Hs.594444	NM_005572	ENSG00000160789	LMNA	CDCD1|CDDC|CMD1A|CMT2B1|EMD2|FPL|FPLD|FPLD2|HGPS|IDC|LDP1|LFP|LGMD1B|LMN1|LMNC|LMNL1|MADA|PRO1	lamin A/C	protein-coding	0.00115263798392018	1.2017411256415
85	chr1	156182552	156183450	+	0	NA	TTS (NM_001286184)	TTS (NM_001286184)	222	NM_001199663	100527963	Hs.530479	NM_001199661	ENSG00000260238	PMF1-BGLAP	PMF-1|PMF1	PMF1-BGLAP readthrough	protein-coding	0.00188995731755895	1.15772812754213
86	chr1	156186152	156186650	+	0	NA	intron (NM_001199664, intron 1 of 4)	CpG	3622	NM_001199663	100527963	Hs.530479	NM_001199661	ENSG00000260238	PMF1-BGLAP	PMF-1|PMF1	PMF1-BGLAP readthrough	protein-coding	0.00065535980855399	0.793531904056064
87	chr1	156470252	156471600	+	0	NA	promoter-TSS (NM_005920)	promoter-TSS (NM_005920)	-359	NM_005920	4209	Hs.314327	NM_005920	ENSG00000116604	MEF2D	-	myocyte enhancer factor 2D	protein-coding	0.00219045349774103	1.33569250613581
88	chr1	158173502	158174100	+	0	NA	Intergenic	Intergenic	24064	NM_001766	912	Hs.1799	NM_001766	ENSG00000158473	CD1D	CD1A|R3|R3G1	CD1d molecule	protein-coding	0.0021812052272652	1.52390754537559
89	chr1	159893052	159895900	+	0	NA	promoter-TSS (NM_001277224)	promoter-TSS (NM_001277224)	-91	NM_001277223	8407	Hs.517168	NM_003564	ENSG00000158710	TAGLN2	HA1756	transgelin 2	protein-coding	0.0013906912002661	0.932599947334096
90	chr1	160231402	160232900	+	0	NA	non-coding (NR_028106, exon 1 of 4)	non-coding (NR_028106, exon 1 of 4)	126	NR_028106	50717	Hs.632447	NM_015726	ENSG00000132716	DCAF8	GAN2|H326|WDR42A	DDB1 and CUL4 associated factor 8	protein-coding	0.00271283234368083	1.02835926946906
91	chr1	160254402	160255150	+	0	NA	intron (NM_002857, intron 1 of 7)	intron (NM_002857, intron 1 of 7)	165	NM_002857	5824	Hs.517232	NM_002857	ENSG00000162735	PEX19	D1S2223E|HK33|PBD12A|PMP1|PMPI|PXF|PXMP1	peroxisomal biogenesis factor 19	protein-coding	0.0036926307257112	1.47952188627389
92	chr1	161493602	161494300	+	0	NA	promoter-TSS (NM_002155)	promoter-TSS (NM_002155)	-379	NM_002155	3310	Hs.654614	NM_002155	ENSG00000173110	HSPA6	HSP70B'	heat shock protein family A (Hsp70) member 6	protein-coding	0.00134613126605166	1.66536892419552
93	chr1	161500102	161501200	+	0	NA	Intergenic	CpG	6321	NM_002155	3310	Hs.654614	NM_002155	ENSG00000173110	HSPA6	HSP70B'	heat shock protein family A (Hsp70) member 6	protein-coding	0.000429159699731426	0.948200330023757
94	chr1	161581752	161582700	+	0	NA	Intergenic	CpG	6377	NR_024151	3311	Hs.662180	NR_024151		HSPA7	HSP70B	heat shock protein family A (Hsp70) member 7	pseudo	0.00116533543746309	0.79431827905458
95	chr1	161695902	161696850	+	0	NA	intron (NM_001288829, intron 4 of 5)	CpG	3933	NM_001288829	127943	Hs.517422	NM_001002901	ENSG00000162746	FCRLB	FCRL2|FCRLM2|FCRLY|FREB-2|FREB2|FcRY	Fc receptor like B	protein-coding	0.00498388252755592	1.02729697970768
96	chr1	161735902	161736400	+	0	NA	promoter-TSS (NM_007348)	promoter-TSS (NM_007348)	41	NM_007348	22926	Hs.492740	NM_007348	ENSG00000118217	ATF6	ACHM7|ATF6A	activating transcription factor 6	protein-coding	0.0011574373191291	1.18872349599719
