PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
41	chr1	150848602	150849700	+	0	NA	promoter-TSS (NM_178427)	promoter-TSS (NM_178427)	-76	NM_001350225	405	Hs.632446	NM_001668	ENSG00000143437	ARNT	HIF-1-beta|HIF-1beta|HIF1-beta|HIF1B|HIF1BETA|TANGO|bHLHe2	aryl hydrocarbon receptor nuclear translocator	protein-coding	0.0016642417903348	0.906601200438102
42	chr1	151169752	151171350	+	0	NA	promoter-TSS (NM_001135638)	promoter-TSS (NM_001135638)	-477	NM_003557	8394	Hs.655131	NM_003557	ENSG00000143398	PIP5K1A	-	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha	protein-coding	0.00326967231998077	0.901815793958615
43	chr1	151881652	151882500	+	0	NA	promoter-TSS (NM_053055)	promoter-TSS (NM_053055)	-89	NM_053055	117145	Hs.164070	NM_053055	ENSG00000159445	THEM4	CTMP	thioesterase superfamily member 4	protein-coding	0.00570236378003128	0.858224313370191
44	chr1	153643302	153644650	+	0	NA	promoter-TSS (NM_004515)	promoter-TSS (NM_004515)	-472	NM_001267809	3608	Hs.75117	NM_004515	ENSG00000143621	ILF2	NF45|PRO3063	interleukin enhancer binding factor 2	protein-coding	0.00519839673032954	0.595599244731228
45	chr1	153894902	153896100	+	0	NA	promoter-TSS (NM_020699)	promoter-TSS (NM_020699)	-53	NM_020699	57459	Hs.4779	NM_020699	ENSG00000143614	GATAD2B	MRD18|P66beta|p68	GATA zinc finger domain containing 2B	protein-coding	0.000323475186277525	1.13376431899704
46	chr1	153935652	153936800	+	0	NA	promoter-TSS (NM_001271961)	promoter-TSS (NM_001271961)	-109	NM_001271961	27173	Hs.7854	NM_014437	ENSG00000143570	SLC39A1	ZIP1|ZIRTL	solute carrier family 39 member 1	protein-coding	0.00202629543741375	1.01424151722071
47	chr1	153939652	153940450	+	0	NA	promoter-TSS (NR_045658)	promoter-TSS (NR_045658)	150	NM_014437	27173	Hs.7854	NM_014437	ENSG00000143570	SLC39A1	ZIP1|ZIRTL	solute carrier family 39 member 1	protein-coding	0.00850293201950114	0.885692913814666
48	chr1	154192502	154194200	+	0	NA	promoter-TSS (NM_014847)	promoter-TSS (NM_014847)	26	NM_001287816	9898	Hs.490551	NM_014847	ENSG00000143569	UBAP2L	NICE-4|NICE4	ubiquitin associated protein 2 like	protein-coding	0.000689855871976941	1.44131727322967
49	chr1	154531002	154532300	+	0	NA	promoter-TSS (NM_017582)	promoter-TSS (NM_017582)	-513	NM_017582	55585	Hs.607928	NM_017582	ENSG00000160714	UBE2Q1	GTAP|NICE-5|NICE5|PRO3094|UBE2Q	ubiquitin conjugating enzyme E2 Q1	protein-coding	0.0015814453454397	1.18121623964105
50	chr1	154946052	154948100	+	0	NA	promoter-TSS (NM_001826)	promoter-TSS (NM_001826)	-42	NR_024163	1163	Hs.374378	NM_001826	ENSG00000173207	CKS1B	CKS1|PNAS-16|PNAS-18|ckshs1	CDC28 protein kinase regulatory subunit 1B	protein-coding	0.00154390746491465	0.916904012132919
51	chr1	154973252	154975050	+	0	NA	promoter-TSS (NM_001252406)	promoter-TSS (NM_001252406)	-955	NR_049765	51043	Hs.729279	NM_001252406	ENSG00000160685	ZBTB7B	CKROX|THPOK|ZBTB15|ZFP-67|ZFP67|ZNF857B|c-KROX|hcKROX	zinc finger and BTB domain containing 7B	protein-coding	0.00181804967428531	1.22303568424474
52	chr1	155107502	155109000	+	0	NA	promoter-TSS (NM_001122837)	promoter-TSS (NM_001122837)	-37	NM_001122837	55974	Hs.292154	NM_018845	ENSG00000169241	SLC50A1	HsSWEET1|RAG1AP1|SCP|SWEET1|slv	solute carrier family 50 member 1	protein-coding	0.0044579863586349	1.41229742795947
53	chr1	155242702	155243600	+	0	NA	5' UTR (NM_001363704, exon 1 of 13)	5' UTR (NM_001363704, exon 1 of 13)	144	NM_001294339	1196	Hs.73986	NM_001291	ENSG00000176444	CLK2	-	CDC like kinase 2	protein-coding	0.0012913426465049	1.00261282203993
54	chr1	155246902	155247600	+	0	NA	promoter-TSS (NM_020897)	promoter-TSS (NM_020897)	-3	NR_073074	57657	Hs.706960	NM_020897	ENSG00000143630	HCN3	-	hyperpolarization activated cyclic nucleotide gated potassium channel 3	protein-coding	0.00483741050828668	0.71172028397964
55	chr1	155532352	155533150	+	0	NA	promoter-TSS (NM_018489)	promoter-TSS (NM_018489)	-157	NM_018489	55870	Hs.491060	NM_018489	ENSG00000116539	ASH1L	ASH1|ASH1L1|KMT2H|MRD52	ASH1 like histone lysine methyltransferase	protein-coding	0.00111259060523136	0.870984713770634
56	chr1	155658052	155659000	+	0	NA	promoter-TSS (NM_001198903)	promoter-TSS (NM_001198903)	-11	NM_001198902	55249	Hs.584927	NM_018253	ENSG00000163374	YY1AP1	GRNG|HCCA1|HCCA2|YY1AP	YY1 associated protein 1	protein-coding	0.00392808002502038	1.21388104697293
57	chr1	156022702	156025100	+	0	NA	promoter-TSS (NM_014017)	promoter-TSS (NM_014017)	-312	NM_020131	56893	Hs.283739	NM_020131	ENSG00000160803	UBQLN4	A1U|A1Up|C1orf6|CIP75|UBIN	ubiquilin 4	protein-coding	0.00335333741838889	0.897322909136002
58	chr1	156182552	156183450	+	0	NA	TTS (NM_001286184)	TTS (NM_001286184)	222	NM_001199663	100527963	Hs.530479	NM_001199661	ENSG00000260238	PMF1-BGLAP	PMF-1|PMF1	PMF1-BGLAP readthrough	protein-coding	0.0028426317230248	1.17537456004611
59	chr1	156186152	156186650	+	0	NA	intron (NM_001199664, intron 1 of 4)	CpG	3622	NM_001199663	100527963	Hs.530479	NM_001199661	ENSG00000260238	PMF1-BGLAP	PMF-1|PMF1	PMF1-BGLAP readthrough	protein-coding	0.00626501348328063	0.741794997101982
60	chr1	156307702	156308750	+	0	NA	promoter-TSS (NM_001304824)	promoter-TSS (NM_001304824)	-20	NR_036565	7203	Hs.491494	NM_005998	ENSG00000163468	CCT3	CCT-gamma|CCTG|PIG48|TCP-1-gamma|TRIC5	chaperonin containing TCP1 subunit 3	protein-coding	0.0076811676226048	0.864673217803907
61	chr1	156470252	156471600	+	0	NA	promoter-TSS (NM_005920)	promoter-TSS (NM_005920)	-359	NM_005920	4209	Hs.314327	NM_005920	ENSG00000116604	MEF2D	-	myocyte enhancer factor 2D	protein-coding	0.000824986705324824	0.740086165670974
62	chr1	161695902	161696850	+	0	NA	intron (NM_001288829, intron 4 of 5)	CpG	3933	NM_001288829	127943	Hs.517422	NM_001002901	ENSG00000162746	FCRLB	FCRL2|FCRLM2|FCRLY|FREB-2|FREB2|FcRY	Fc receptor like B	protein-coding	0.00538941997797927	1.24273995392145
63	chr1	162530802	162532600	+	0	NA	promoter-TSS (NM_001324113)	promoter-TSS (NM_001324113)	12	NM_001324113	6675	Hs.492859	NM_003115	ENSG00000117143	UAP1	AGX|AGX1|AGX2|SPAG2	UDP-N-acetylglucosamine pyrophosphorylase 1	protein-coding	0.00128843213773937	0.869808519477241
64	chr1	162723052	162723450	+	0	NA	intron (NM_001354983, intron 4 of 17)	intron (NM_001354983, intron 4 of 17)	-37241	NM_016371	51478	Hs.492925	NM_016371	ENSG00000132196	HSD17B7	PRAP|SDR37C1	hydroxysteroid 17-beta dehydrogenase 7	protein-coding	0.005773130140979	1.14589124554531
65	chr1	167189052	167191900	+	0	NA	intron (NM_002697, intron 1 of 15)	CpG	353	NM_002697	5451	Hs.283402	NM_002697	ENSG00000143190	POU2F1	OCT1|OTF1|oct-1B	POU class 2 homeobox 1	protein-coding	0.00459367986548906	0.959572944907045
66	chr1	167904202	167906950	+	0	NA	promoter-TSS (NM_001198956)	promoter-TSS (NM_001198956)	99	NM_001349778	55827	Hs.435741	NM_018442	ENSG00000143164	DCAF6	1200006M05Rik|ARCAP|IQWD1|MSTP055|NRIP|PC326	DDB1 and CUL4 associated factor 6	protein-coding	0.00804155617397479	0.612003890138514
67	chr1	173092252	173092850	+	0	NA	Intergenic	Intergenic	-72448	NM_005092	8995	Hs.248197	NM_005092	ENSG00000120337	TNFSF18	AITRL|GITRL|TL6|TNLG2A|hGITRL	TNF superfamily member 18	protein-coding	0.000230977361324458	1.70726421168305
68	chr1	173836352	173838400	+	0	NA	promoter-TSS (NR_152530)	promoter-TSS (NR_152530)	-142	NM_001122770	84614	Hs.668497	NM_032522	ENSG00000185278	ZBTB37	D430004I08Rik|ZNF908	zinc finger and BTB domain containing 37	protein-coding	0.00225494071741992	1.11866071223845
69	chr1	181057352	181059650	+	0	NA	exon (NM_016545, exon 1 of 1)	exon (NM_016545, exon 1 of 1)	665	NM_016545	51278	Hs.15725	NM_016545	ENSG00000162783	IER5	SBBI48	immediate early response 5	protein-coding	0.0089719820401408	0.903096077208631
70	chr1	200638102	200639950	+	0	NA	promoter-TSS (NM_001320181)	promoter-TSS (NM_001320181)	9	NM_001349802	83479	Hs.497332	NM_031306	ENSG00000118197	DDX59	OFD5|ZNHIT5	DEAD-box helicase 59	protein-coding	0.00206630145112862	0.573920274866707
71	chr1	201924202	201925000	+	0	NA	promoter-TSS (NM_006335)	promoter-TSS (NM_006335)	-30	NM_006335	10440	Hs.20716	NM_006335	ENSG00000134375	TIMM17A	TIM17|TIM17A	translocase of inner mitochondrial membrane 17A	protein-coding	0.00536680375754057	1.38530115874921
72	chr1	203274152	203275900	+	0	NA	promoter-TSS (NR_034150)	promoter-TSS (NR_034150)	379	NM_006763	7832	Hs.519162	NM_006763	ENSG00000159388	BTG2	APRO1|PC3|TIS21	BTG anti-proliferation factor 2	protein-coding	0.00255438848453972	0.969881683142022
73	chr1	205600152	205601600	+	0	NA	5' UTR (NM_001973, exon 1 of 5)	5' UTR (NM_001973, exon 1 of 5)	1124	NM_001973	2005	Hs.497520	NM_001973	ENSG00000158711	ELK4	SAP1	ETS transcription factor ELK4	protein-coding	0.00482038305578929	0.703721715897412
74	chr1	210546452	210548150	+	0	NA	intron (NM_018194, intron 3 of 11)	intron (NM_018194, intron 3 of 11)	44591	NM_001170580	55733	Hs.58650	NM_018194	ENSG00000054392	HHAT	MART2|SKI1|Skn	hedgehog acyltransferase	protein-coding	0.000943321318309632	0.883754422083434
75	chr1	211750852	211753450	+	0	NA	5' UTR (NM_021194, exon 1 of 2)	5' UTR (NM_021194, exon 1 of 2)	352	NM_021194	7779	Hs.519469	NM_021194	ENSG00000170385	SLC30A1	ZNT1|ZRC1	solute carrier family 30 member 1	protein-coding	0.00342926029785497	0.792225346320933
76	chr1	212208052	212209750	+	0	NA	promoter-TSS (NM_015434)	promoter-TSS (NM_015434)	-2	NM_015434	25896	Hs.369285	NM_015434	ENSG00000143493	INTS7	C1orf73|INT7	integrator complex subunit 7	protein-coding	0.00430700465393029	0.712240253072168
77	chr1	226186752	226187650	+	0	NA	promoter-TSS (NM_152608)	promoter-TSS (NM_152608)	-157	NM_152608	163859	Hs.520192	NM_152608	ENSG00000143751	SDE2	C1orf55|dJ671D7.1	SDE2 telomere maintenance homolog	protein-coding	0.00281726029904174	0.771144515937297
78	chr1	226249402	226251000	+	0	NA	promoter-TSS (NR_002315)	promoter-TSS (NR_002315)	-216	NM_002107	3020	Hs.533624	NM_002107	ENSG00000163041	H3F3A	H3.3A|H3F3	H3 histone family member 3A	protein-coding	0.00116746888301124	0.789809519373652
79	chr1	226496302	226497500	+	0	NA	promoter-TSS (NM_001366245)	promoter-TSS (NM_001366245)	-36	NM_001366245	286826	Hs.120817	NM_173083	ENSG00000183814	LIN9	BARA|BARPsv|Lin-9|TGS|TGS1|TGS2	lin-9 DREAM MuvB core complex component	protein-coding	0.000389152894854308	1.34281245150721
80	chr1	226595202	226596200	+	0	NA	promoter-TSS (NM_001618)	promoter-TSS (NM_001618)	93	NM_001618	142	Hs.177766	NM_001618	ENSG00000143799	PARP1	ADPRT|ADPRT 1|ADPRT1|ARTD1|PARP|PARP-1|PPOL|pADPRT-1	poly(ADP-ribose) polymerase 1	protein-coding	0.00156798750449152	0.769918207948227
81	chr1	228352902	228354550	+	0	NA	promoter-TSS (NR_103540)	promoter-TSS (NR_103540)	221	NM_001010867	200205	Hs.237017	NM_001010867	ENSG00000181873	IBA57	C1orf69|MMDS3|SPG74	iron-sulfur cluster assembly factor IBA57	protein-coding	0.00809378325835749	0.594110467922367
82	chr1	228644852	228647250	+	0	NA	promoter-TSS (NM_033445)	promoter-TSS (NM_033445)	243	NM_175055	128312	Hs.376691	NM_175055	ENSG00000196890	HIST3H2BB	H2Bb	histone cluster 3 H2B family member b	protein-coding	0.00604421118689048	1.00649865655073
83	chr1	232765602	232766700	+	0	NA	Intergenic	CpG	-87666	NR_146922	105373199	Hs.254475	NR_146922	ENSG00000225919	LINC01745	-	long intergenic non-protein coding RNA 1745	ncRNA	0.000389393393232131	0.873282629643309
84	chr1	233463052	233463350	+	0	NA	promoter-TSS (NM_032435)	promoter-TSS (NM_032435)	-269	NM_032435	84451	Hs.547779	NM_032435	ENSG00000143674	MAP3K21	MLK4|dJ862P8.3	mitogen-activated protein kinase kinase kinase 21	protein-coding	3.68026515452388e-07	2.31652814843675
85	chr1	245026052	245028750	+	0	NA	exon (NM_031844, exon 1 of 14)	exon (NM_031844, exon 1 of 14)	426	NM_004501	3192	Hs.106212	NM_004501	ENSG00000153187	HNRNPU	EIEE54|GRIP120|HNRNPU-AS1|HNRPU|SAF-A|SAFA|U21.1|hnRNP U|pp120	heterogeneous nuclear ribonucleoprotein U	protein-coding	0.00570690655609029	1.06984783270957
86	chr10	6244402	6246550	+	0	NA	intron (NM_001323017, intron 1 of 14)	CpG-2555	581	NM_001323017	5209	Hs.195471	NM_004566	ENSG00000170525	PFKFB3	IPFK2|PFK2|iPFK-2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	protein-coding	0.00128184328038593	1.35517749781457
87	chr10	17270102	17272650	+	0	NA	non-coding (NR_108061, exon 1 of 3)	non-coding (NR_108061, exon 1 of 3)	608	NR_108061	100507347	Hs.740502	NR_108060	ENSG00000229124	VIM-AS1	-	VIM antisense RNA 1	ncRNA	0.000314975635459985	1.51742800372388
88	chr10	22609452	22611000	+	0	NA	TTS (NM_012071)	TTS (NM_012071)	198	NM_005180	648	Hs.380403	NM_005180	ENSG00000168283	BMI1	FLVI2/BMI1|PCGF4|RNF51|flvi-2/bmi-1	BMI1 proto-oncogene, polycomb ring finger	protein-coding	0.00975309010473479	0.902520764540406
89	chr10	31320402	31321650	+	0	NA	promoter-TSS (NM_001143767)	promoter-TSS (NM_001143767)	-160	NM_001143767	220929	Hs.660642	NM_182755	ENSG00000183621	ZNF438	bA330O11.1	zinc finger protein 438	protein-coding	0.00350966240155908	0.688828041079732
90	chr10	31607202	31608600	+	0	NA	promoter-TSS (NM_001174093)	promoter-TSS (NM_001174093)	123	NR_148977	220930	Hs.372654	NR_024284	ENSG00000237036	ZEB1-AS1	-	ZEB1 antisense RNA 1	ncRNA	0.00373513663795524	1.11877794259544
91	chr10	70480652	70481350	+	0	NA	promoter-TSS (NM_001282959)	promoter-TSS (NM_001282959)	5	NM_018237	55749	Hs.49853	NM_018237	ENSG00000060339	CCAR1	-	cell division cycle and apoptosis regulator 1	protein-coding	0.00644924452427348	1.0388086989336
