PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
28	chr1	11967802	11970000	+	0	NA	TTS (NR_002754)	TTS (NR_002754)	690	NR_002754	26829		NR_002754	ENSG00000199347	RNU5E-1	RNU5E|U5E	RNA, U5E small nuclear 1	snRNA	0.00535515698212204	0.774374635793584
29	chr1	12027252	12027550	+	0	NA	intron (NM_001316320, intron 17 of 19)	intron (NM_001316320, intron 17 of 19)	-12837	NM_001127660	9927	Hs.376681	NM_014874	ENSG00000116688	MFN2	CMT2A|CMT2A2|CMT2A2A|CMT2A2B|CPRP1|HMSN6A|HSG|MARF	mitofusin 2	protein-coding	0.000372347130486062	-1.05477932817532
30	chr1	12139752	12139850	+	0	NA	intron (NM_001281430, intron 1 of 13)	intron (NM_001281430, intron 1 of 13)	16367	NM_001281430	943	Hs.1314	NM_001243	ENSG00000120949	TNFRSF8	CD30|D1S166E|Ki-1	TNF receptor superfamily member 8	protein-coding	0.00476213903813198	-1.02609193918228
31	chr1	12167002	12167150	+	0	NA	intron (NM_001281430, intron 3 of 13)	intron (NM_001281430, intron 3 of 13)	43642	NM_001281430	943	Hs.1314	NM_001243	ENSG00000120949	TNFRSF8	CD30|D1S166E|Ki-1	TNF receptor superfamily member 8	protein-coding	0.000825986943495412	-1.23171692395493
32	chr1	12221902	12222250	+	0	NA	Intergenic	Intergenic	-4924	NR_107000	102465836		NR_107000	ENSG00000283789	MIR7846	hsa-mir-7846	microRNA 7846	ncRNA	0.00492933382564403	-0.686302470990396
33	chr1	12661352	12661550	+	0	NA	intron (NM_004753, intron 1 of 5)	MLT1K|LTR|ERVL-MaLR	-4825	NM_001324370	9249	Hs.289347	NM_004753	ENSG00000162496	DHRS3	DD83.1|RDH17|Rsdr1|SDR1|SDR16C1|retSDR1	dehydrogenase/reductase 3	protein-coding	0.00509884305817574	-0.954628916043191
34	chr1	12719002	12719350	+	0	NA	intron (NM_001013630, intron 2 of 3)	intron (NM_001013630, intron 2 of 3)	14610	NM_001013630	343066	Hs.209954	NM_001013630	ENSG00000204518	AADACL4	-	arylacetamide deacetylase like 4	protein-coding	0.00321349631103561	-0.791107149735694
35	chr1	14133752	14134000	+	0	NA	intron (NM_012231, intron 8 of 9)	L2a|LINE|L2	57966	NM_001007257	7799	Hs.371823	NM_012231	ENSG00000116731	PRDM2	HUMHOXY1|KMT8|KMT8A|MTB-ZF|RIZ|RIZ1|RIZ2	PR/SET domain 2	protein-coding	1.77324186258946e-07	-1.62653216807614
36	chr1	15610152	15610300	+	0	NA	intron (NM_052929, intron 3 of 30)	intron (NM_052929, intron 3 of 30)	36505	NM_052929	114827	Hs.659997	NM_052929	ENSG00000142621	FHAD1	-	forkhead associated phosphopeptide binding domain 1	protein-coding	0.000549984485975798	-1.2689829445284
37	chr1	15929752	15930300	+	0	NA	Intergenic	CpG	-13927	NM_032341	84301	Hs.718857	NM_032341	ENSG00000197312	DDI2	-	DNA damage inducible 1 homolog 2	protein-coding	0.00257851468909291	-0.880803209820433
38	chr1	16029702	16030350	+	0	NA	intron (NM_015164, intron 1 of 19)	intron (NM_015164, intron 1 of 19)	19211	NM_015164	23207	Hs.646775	NM_015164	ENSG00000116786	PLEKHM2	SKIP	pleckstrin homology and RUN domain containing M2	protein-coding	0.00259273379875876	-1.07055962491552
39	chr1	16359352	16359650	+	0	NA	intron (NM_001257139, intron 17 of 18)	intron (NM_001257139, intron 17 of 18)	-10730	NM_000085	1188	Hs.352243	NM_000085	ENSG00000184908	CLCNKB	CLCKB|ClC-K2|ClC-Kb	chloride voltage-gated channel Kb	protein-coding	0.00916608543539455	-0.62083652747896
40	chr1	16839952	16841200	+	0	NA	TTS (NR_004400)	TTS (NR_004400)	204	NR_004430	26871		NR_004430	ENSG00000206652	RNU1-1	HSD1|HU1-1|RNU1|RNU1A|RNU1A3|RNU1G4|Rnu1a1|U1|U1A1	RNA, U1 small nuclear 1	snRNA	0.00574267925040757	1.15434276484093
41	chr1	16947552	16947800	+	0	NA	intron (NR_026752, intron 5 of 6)	intron (NR_026752, intron 5 of 6)	-7576	NM_017940	55672	Hs.467587	NM_017940	ENSG00000219481	NBPF1	AB13|AB14|AB23|AD2|NBG|NBPF	NBPF member 1	protein-coding	0.00151055101694697	-0.978829560255505
42	chr1	16951452	16951750	+	0	NA	intron (NR_026752, intron 5 of 6)	intron (NR_026752, intron 5 of 6)	5800	NR_026752	84809	Hs.631865	NR_026752	ENSG00000215908	CROCCP2	CROCCL1	CROCC pseudogene 2	pseudo	4.96135365411153e-11	-1.06037837961204
43	chr1	17029702	17029950	+	0	NA	intron (NR_026567, intron 5 of 10)	intron (NR_026567, intron 5 of 10)	16826	NR_026567	284729	Hs.548239	NR_026567	ENSG00000268869	ESPNP	dJ1182A14.1	espin pseudogene	pseudo	0.00281779481009537	-1.08111239644921
44	chr1	17287252	17287700	+	0	NA	exon (NM_014675, exon 27 of 37)	exon (NM_014675, exon 27 of 37)	19639	NM_002403	4237	Hs.389137	NM_002403	ENSG00000117122	MFAP2	MAGP|MAGP-1|MAGP1	microfibril associated protein 2	protein-coding	0.00801497796471552	-1.07825644741974
45	chr1	17380252	17381050	+	0	NA	promoter-TSS (NM_003000)	promoter-TSS (NM_003000)	14	NM_003000	6390	Hs.465924	NM_003000	ENSG00000117118	SDHB	CWS2|IP|PGL4|SDH|SDH1|SDH2|SDHIP	succinate dehydrogenase complex iron sulfur subunit B	protein-coding	0.00537050052261168	-0.538492376929198
46	chr1	17402052	17402150	+	0	NA	intron (NM_007365, intron 12 of 15)	intron (NM_007365, intron 12 of 15)	-21436	NM_003000	6390	Hs.465924	NM_003000	ENSG00000117118	SDHB	CWS2|IP|PGL4|SDH|SDH1|SDH2|SDHIP	succinate dehydrogenase complex iron sulfur subunit B	protein-coding	0.00338959712241693	-1.09799076743232
47	chr1	17820752	17821050	+	0	NA	Intergenic	Intergenic	-45292	NR_137287	55160	Hs.443460	NM_018125	ENSG00000074964	ARHGEF10L	GrinchGEF	Rho guanine nucleotide exchange factor 10 like	protein-coding	0.00136827955717325	-0.822931190841092
48	chr1	19007952	19008150	+	0	NA	intron (NM_001135254, intron 4 of 8)	intron (NM_001135254, intron 4 of 8)	50711	NM_002584	5081	Hs.113253	NM_002584	ENSG00000009709	PAX7	HUP1|PAX7B|RMS2	paired box 7	protein-coding	0.00199556665679682	-0.951199566560788
49	chr1	19201752	19202050	+	0	NA	exon (NM_001319218, exon 12 of 14)	exon (NM_001319218, exon 12 of 14)	7868	NR_039844	100616120		NR_039844	ENSG00000265606	MIR4695	-	microRNA 4695	ncRNA	0.000815531036870522	-0.892378562830313
50	chr1	19671002	19671100	+	0	NA	intron (NM_001206540, intron 7 of 9)	intron (NM_001206540, intron 7 of 9)	32231	NM_001040125	54896	Hs.647620	NM_017765	ENSG00000040487	SLC66A1	LAAT-1|LAAT1|PQLC2	solute carrier family 66 member 1	protein-coding	0.00163067962886869	-1.13644801559863
51	chr1	20042102	20042450	+	0	NA	intron (NM_181719, intron 13 of 15)	intron (NM_181719, intron 13 of 15)	50908	NM_000871	3362	Hs.22180	NM_000871	ENSG00000158748	HTR6	5-HT6|5-HT6R	5-hydroxytryptamine receptor 6	protein-coding	2.63667728187913e-05	-0.887596276895186
52	chr1	20208652	20209300	+	0	NA	promoter-TSS (NM_015207)	promoter-TSS (NM_015207)	88	NM_015207	23252	Hs.374987	NM_015207	ENSG00000169914	OTUD3	DUBA4	OTU deubiquitinase 3	protein-coding	0.00645070274873719	-0.637805346773073
53	chr1	20478852	20479100	+	0	NA	Intergenic	Intergenic	13160	NM_001360869	64600	Hs.302034	NM_022819	ENSG00000158786	PLA2G2F	GIIFsPLA2|sPLA2-IIF	phospholipase A2 group IIF	protein-coding	0.000879409318951767	-1.14403578703289
54	chr1	21348802	21349300	+	0	NA	intron (NM_001198801, intron 4 of 34)	intron (NM_001198801, intron 4 of 34)	-34126	NR_031657	100302155		NR_031657	ENSG00000221808	MIR1256	MIRN1256|hsa-mir-1256	microRNA 1256	ncRNA	0.000258584657823406	1.47405460691926
55	chr1	21521752	21521900	+	0	NA	Intergenic	Intergenic	-18436	NM_001198801	8672	Hs.467084	NM_003760	ENSG00000075151	EIF4G3	eIF-4G 3|eIF4G 3|eIF4GII	eukaryotic translation initiation factor 4 gamma 3	protein-coding	0.0011574373191291	-1.23723799883669
56	chr1	21596802	21597000	+	0	NA	intron (NM_001113347, intron 2 of 16)	intron (NM_001113347, intron 2 of 16)	9207	NM_001113347	1889	Hs.195080	NM_001397	ENSG00000117298	ECE1	ECE	endothelin converting enzyme 1	protein-coding	0.00992900756975369	-0.959024422600769
57	chr1	23885752	23886200	+	0	NA	promoter-TSS (NM_002167)	promoter-TSS (NM_002167)	16	NM_002167	3399	Hs.76884	NM_002167	ENSG00000117318	ID3	HEIR-1|bHLHb25	inhibitor of DNA binding 3, HLH protein	protein-coding	0.00562608963194178	0.891850243552511
58	chr1	24439102	24439300	+	0	NA	promoter-TSS (NM_152372)	promoter-TSS (NM_152372)	-576	NM_152372	127294	Hs.523413	NM_152372	ENSG00000142661	MYOM3	-	myomesin 3	protein-coding	0.00020607078580176	-1.49655644529772
59	chr1	27191302	27192050	+	0	NA	TTS (NM_006142)	TTS (NM_006142)	2036	NM_006142	2810	Hs.523718	NM_006142	ENSG00000175793	SFN	YWHAS	stratifin	protein-coding	0.000340345069360893	1.18469546036023
60	chr1	27339302	27339900	+	0	NA	promoter-TSS (NM_052943)	promoter-TSS (NM_052943)	-260	NM_052943	115572	Hs.632378	NM_052943	ENSG00000158246	TENT5B	FAM46B	terminal nucleotidyltransferase 5B	protein-coding	0.00967312346941166	-0.713023868658109
61	chr1	28832102	28833150	+	0	NA	promoter-TSS (NR_030725)	promoter-TSS (NR_030725)	71	NR_030726	1104	Hs.469723	NM_001269	ENSG00000180198	RCC1	CHC1|RCC1-I|SNHG3-RCC1	regulator of chromosome condensation 1	protein-coding	0.00271710517049107	1.46206259253309
62	chr1	29208602	29208950	+	0	NA	Intergenic	Intergenic	-4827	NM_001166005	2035	Hs.175437	NM_004437	ENSG00000159023	EPB41	4.1R|EL1|HE	erythrocyte membrane protein band 4.1	protein-coding	1.69131354549367e-06	-0.98964039168413
63	chr1	29507702	29509200	+	0	NA	promoter-TSS (NM_005626)	promoter-TSS (NM_005626)	-39	NM_005626	6429	Hs.469970	NM_005626	ENSG00000116350	SRSF4	SFRS4|SRP75	serine and arginine rich splicing factor 4	protein-coding	0.00550639662480473	-0.533944832620598
64	chr1	29529352	29529700	+	0	NA	intron (NR_146214, intron 5 of 10)	intron (NR_146214, intron 5 of 10)	-21114	NM_005626	6429	Hs.469970	NM_005626	ENSG00000116350	SRSF4	SFRS4|SRP75	serine and arginine rich splicing factor 4	protein-coding	0.000464476749119919	-0.823504952222726
65	chr1	29557202	29557850	+	0	NA	promoter-TSS (NM_001349716)	promoter-TSS (NM_001349716)	-80	NR_146212	51102	Hs.183646	NM_016011	ENSG00000116353	MECR	CGI-63|DYTOABG|ETR1|FASN2B|NRBF1	mitochondrial trans-2-enoyl-CoA reductase	protein-coding	0.000588452325294079	-0.699378179376403
66	chr1	29562652	29563350	+	0	NA	promoter-TSS (NM_005704)	promoter-TSS (NM_005704)	-33	NM_005704	10076	Hs.19718	NM_005704	ENSG00000060656	PTPRU	FMI|PCP-2|PTP|PTP-J|PTP-PI|PTP-RO|PTPPSI|PTPRO|PTPU2|R-PTP-PSI|R-PTP-U|hPTP-J	protein tyrosine phosphatase receptor type U	protein-coding	0.000110279524264553	-0.839589345223228
67	chr1	30852902	30853450	+	0	NA	Intergenic	LTR41|LTR|ERVL	-338443	NR_034182	100129196	Hs.659751	NR_034182	ENSG00000186056	MATN1-AS1	-	MATN1 antisense RNA 1	ncRNA	0.0077075344418004	-1.06877289670095
68	chr1	31190702	31192550	+	0	NA	promoter-TSS (NR_034182)	promoter-TSS (NR_034182)	7	NR_034182	100129196	Hs.659751	NR_034182	ENSG00000186056	MATN1-AS1	-	MATN1 antisense RNA 1	ncRNA	2.00548598229072e-05	-0.627600544119162
69	chr1	31252502	31252750	+	0	NA	Intergenic	Intergenic	-22005	NM_006762	7805	Hs.371021	NM_006762	ENSG00000162511	LAPTM5	CLAST6	lysosomal protein transmembrane 5	protein-coding	0.00311975457565555	-0.993827361390581
70	chr1	31296852	31297600	+	0	NA	promoter-TSS (NR_146732)	promoter-TSS (NR_146732)	-273	NR_146732	105378622	Hs.209284	NR_146732	ENSG00000223382	LINC01778	-	long intergenic non-protein coding RNA 1778	ncRNA	1.93627284029527e-05	-0.719880741296824
71	chr1	31320252	31320700	+	0	NA	Intergenic	Intergenic	22977	NR_146732	105378622	Hs.209284	NR_146732	ENSG00000223382	LINC01778	-	long intergenic non-protein coding RNA 1778	ncRNA	2.53015877043171e-08	-1.63727409968052
72	chr1	31327102	31327250	+	0	NA	Intergenic	MLT1J|LTR|ERVL-MaLR	29677	NR_146732	105378622	Hs.209284	NR_146732	ENSG00000223382	LINC01778	-	long intergenic non-protein coding RNA 1778	ncRNA	0.00949399653689304	-0.865641298178705
73	chr1	31867502	31867950	+	0	NA	Intergenic	MIR3|SINE|MIR	-14898	NM_001199038	347735	Hs.270655	NM_018565	ENSG00000168528	SERINC2	FKSG84|PRO0899|TDE2|TDE2L	serine incorporator 2	protein-coding	0.00261529140939916	-0.837248138500465
74	chr1	32059652	32059850	+	0	NA	Intergenic	Intergenic	16005	NM_001204415	64129	Hs.199368	NM_022164	ENSG00000142910	TINAGL1	ARG1|LCN7|LIECG3|TINAGRP	tubulointerstitial nephritis antigen like 1	protein-coding	0.00796247145212147	-0.915398235403954
75	chr1	32083802	32084000	+	0	NA	intron (NM_001525, intron 1 of 8)	CpG	600	NM_001525	3061	Hs.388226	NM_001525	ENSG00000121764	HCRTR1	OX1R	hypocretin receptor 1	protein-coding	0.00131737036902873	-1.2033879128345
76	chr1	32149752	32149850	+	0	NA	exon (NM_001856, exon 32 of 71)	exon (NM_001856, exon 32 of 71)	19817	NM_001856	1307	Hs.368921	NM_001856	ENSG00000084636	COL16A1	447AA|FP1572	collagen type XVI alpha 1 chain	protein-coding	4.73373689543189e-05	-1.34272585281743
77	chr1	32211302	32211500	+	0	NA	intron (NM_001294335, intron 4 of 32)	intron (NM_001294335, intron 4 of 32)	12935	NR_036216	100423028		NR_036216	ENSG00000266580	MIR4254	-	microRNA 4254	ncRNA	0.000170429915468546	-1.1069104101214
78	chr1	32281552	32281800	+	0	NA	promoter-TSS (NM_001281988)	promoter-TSS (NM_001281988)	-24	NM_144569	90853	Hs.62604	NM_144569	ENSG00000134668	SPOCD1	PPP1R146	SPOC domain containing 1	protein-coding	0.000156851463923506	-1.16726943286186
79	chr1	32443452	32443650	+	0	NA	Intergenic	LTR50|LTR|ERVL	-35918	NR_073499	10657	Hs.445893	NM_006559	ENSG00000121774	KHDRBS1	Sam68|p62|p68	KH RNA binding domain containing, signal transduction associated 1	protein-coding	0.000106942501997278	-1.41265637489879
80	chr1	33077602	33078300	+	0	NA	Intergenic	Intergenic	38200	NM_001366278	339487	Hs.655921	NM_178547	ENSG00000176261	ZBTB8OS	ARCH|ARCH2	zinc finger and BTB domain containing 8 opposite strand	protein-coding	0.00525573436828846	-0.589485441132572
81	chr1	33472852	33473150	+	0	NA	TTS (NR_134976)	TTS (NR_134976)	29483	NM_001319139	204	Hs.470907	NM_001625	ENSG00000004455	AK2	ADK2	adenylate kinase 2	protein-coding	9.04112009956412e-05	-0.91186317836372
82	chr1	33592552	33593200	+	0	NA	Intergenic	Intergenic	45097	NM_001301826	113451	Hs.101807	NM_052998	ENSG00000142920	AZIN2	ADC|AZI2|AZIB1|ODC-p|ODC1L|ODCp	antizyme inhibitor 2	protein-coding	6.25798894214666e-09	-1.11733658988067
83	chr1	33684352	33684600	+	0	NA	Intergenic	Intergenic	-36832	NM_018207	55223	Hs.656006	NM_018207	ENSG00000116525	TRIM62	DEAR1	tripartite motif containing 62	protein-coding	0.000383922588706851	-1.08459630051126
84	chr1	33936102	33936600	+	0	NA	Intergenic	Intergenic	-1895	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	0.00140466202635054	-0.695304674231135
85	chr1	33937752	33938500	+	0	NA	promoter-TSS (NM_145238)	promoter-TSS (NM_145238)	-120	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	7.07041533927624e-06	-0.663183158425655
86	chr1	34098702	34099150	+	0	NA	intron (NM_001281956, intron 32 of 70)	CpG	160680	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	0.000618227080476809	-0.829517227311926
87	chr1	34966202	34966300	+	0	NA	Intergenic	Intergenic	169044	NR_030278	693137		NR_030278	ENSG00000207941	MIR552	MIRN552|hsa-mir-552	microRNA 552	ncRNA	0.00892186234010624	-1.17514710168513
88	chr1	35063502	35063800	+	0	NA	Intergenic	Intergenic	71644	NR_030278	693137		NR_030278	ENSG00000207941	MIR552	MIRN552|hsa-mir-552	microRNA 552	ncRNA	0.00557958025947151	-0.949566944821827
89	chr1	35253752	35254000	+	0	NA	Intergenic	Intergenic	-4724	NM_002060	2701	Hs.296310	NM_002060	ENSG00000187513	GJA4	CX37	gap junction protein alpha 4	protein-coding	0.000160126754308651	-1.10595977114282
90	chr1	35318252	35318800	+	0	NA	3' UTR (NM_001164824, exon 3 of 3)	3' UTR (NM_001164824, exon 3 of 3)	6120	NM_001164824	113444	Hs.27160	NM_138428	ENSG00000163866	SMIM12	C1orf212	small integral membrane protein 12	protein-coding	0.00769595267760217	-0.532752978999179
91	chr1	36771702	36772900	+	0	NA	promoter-TSS (NM_024676)	promoter-TSS (NM_024676)	332	NM_001162530	79729	Hs.524496	NM_024676	ENSG00000214193	SH3D21	C1orf113	SH3 domain containing 21	protein-coding	0.00339700891412683	-0.606049536785113
92	chr1	36982052	36982250	+	0	NA	Intergenic	Intergenic	-33236	NM_156039	1441	Hs.524517	NM_000760	ENSG00000119535	CSF3R	CD114|GCSFR|SCN7	colony stimulating factor 3 receptor	protein-coding	0.00887472035255955	-0.901492678819249
93	chr1	37019502	37019700	+	0	NA	Intergenic	Intergenic	-70686	NM_156039	1441	Hs.524517	NM_000760	ENSG00000119535	CSF3R	CD114|GCSFR|SCN7	colony stimulating factor 3 receptor	protein-coding	0.000312694583280865	-1.0642902926515
94	chr1	38604252	38604500	+	0	NA	Intergenic	Intergenic	49473	NR_037432	100500801		NR_037432	ENSG00000265596	MIR3659	mir-3659	microRNA 3659	ncRNA	2.08052428155613e-10	-2.18216287198298
95	chr1	39407302	39407700	+	0	NA	promoter-TSS (NM_017821)	promoter-TSS (NM_017821)	1	NM_017821	54933	Hs.524626	NM_017821	ENSG00000158315	RHBDL2	RRP2	rhomboid like 2	protein-coding	2.7798552998903e-06	-1.58558693573341
96	chr1	40626802	40627500	+	0	NA	promoter-TSS (NM_012421)	promoter-TSS (NM_012421)	92	NM_012421	6018	Hs.205627	NM_012421	ENSG00000117000	RLF	ZN-15L|ZNF292L	rearranged L-myc fusion	protein-coding	0.000537249868302267	1.37162053565128
