PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
11	chr1	31867502	31867950	+	0	NA	Intergenic	MIR3|SINE|MIR	-14898	NM_001199038	347735	Hs.270655	NM_018565	ENSG00000168528	SERINC2	FKSG84|PRO0899|TDE2|TDE2L	serine incorporator 2	protein-coding	0.000193560124233223	-1.15527751918084
12	chr1	32800802	32802050	+	0	NA	intron (NR_052852, intron 1 of 1)	CpG	408	NM_023009	65108	Hs.75061	NM_023009	ENSG00000175130	MARCKSL1	F52|MACMARCKS|MLP|MLP1|MRP	MARCKS like 1	protein-coding	0.0013594254938903	-1.32559755120091
13	chr1	35253752	35254000	+	0	NA	Intergenic	Intergenic	-4724	NM_002060	2701	Hs.296310	NM_002060	ENSG00000187513	GJA4	CX37	gap junction protein alpha 4	protein-coding	0.00850027981979316	-1.02089257181659
14	chr1	42420102	42421800	+	0	NA	intron (NR_038261, intron 1 of 3)	intron (NR_038261, intron 1 of 3)	-36358	NM_001127714	59269	Hs.403972	NM_024503	ENSG00000127124	HIVEP3	KBP-1|KBP1|KRC|SHN3|Schnurri-3|ZAS3|ZNF40C	human immunodeficiency virus type I enhancer binding protein 3	protein-coding	0.00358749567905759	-0.974527121679909
15	chr1	43147602	43148900	+	0	NA	promoter-TSS (NR_132737)	promoter-TSS (NR_132737)	162	NM_004559	4904	Hs.473583	NM_004559	ENSG00000065978	YBX1	BP-8|CBF-A|CSDA2|CSDB|DBPB|EFI-A|MDR-NF1|NSEP-1|NSEP1|YB-1|YB1	Y-box binding protein 1	protein-coding	0.00942687868373131	-1.29318774978803
16	chr1	46048952	46050850	+	0	NA	intron (NM_152298, intron 1 of 13)	CpG	188	NM_002482	4678	Hs.319334	NM_002482	ENSG00000132780	NASP	FLB7527|HMDRA1|PRO1999	nuclear autoantigenic sperm protein	protein-coding	0.00381839595089347	-1.0420806116706
17	chr1	46712602	46714100	+	0	NA	promoter-TSS (NM_001142548)	promoter-TSS (NM_001142548)	-9	NM_001370766	8438	Hs.642042	NM_003579	ENSG00000085999	RAD54L	HR54|RAD54A|hHR54|hRAD54	RAD54 like	protein-coding	0.00225499816270036	-1.45219023335931
18	chr1	59245302	59248450	+	0	NA	3' UTR (NM_002228, exon 1 of 1)	3' UTR (NM_002228, exon 1 of 1)	2843	NM_002228	3725	Hs.696684	NM_002228	ENSG00000177606	JUN	AP-1|AP1|c-Jun|p39	Jun proto-oncogene, AP-1 transcription factor subunit	protein-coding	3.37501058250761e-18	1.70218758029398
19	chr1	59314302	59315350	+	0	NA	intron (NR_108106, intron 1 of 1)	intron (NR_108106, intron 1 of 1)	64003	NR_034015	100131060	Hs.680604	NR_034014	ENSG00000234807	LINC01135	-	long intergenic non-protein coding RNA 1135	ncRNA	0.000724552352913839	-1.34279149460193
20	chr1	59340202	59341100	+	0	NA	intron (NR_108106, intron 1 of 1)	intron (NR_108106, intron 1 of 1)	89828	NR_034015	100131060	Hs.680604	NR_034014	ENSG00000234807	LINC01135	-	long intergenic non-protein coding RNA 1135	ncRNA	0.00223929395660101	-0.737917272183745
21	chr1	62773702	62774250	+	0	NA	intron (NM_181712, intron 1 of 9)	intron (NM_181712, intron 1 of 9)	11129	NM_001320269	163782	Hs.283398	NM_181712	ENSG00000132854	KANK4	ANKRD38|dJ1078M7.1	KN motif and ankyrin repeat domains 4	protein-coding	0.00842456618902914	-0.996699241319288
22	chr1	63988452	63989700	+	0	NA	promoter-TSS (NM_032437)	promoter-TSS (NM_032437)	-120	NM_032437	84455	Hs.652324	NM_032437	ENSG00000203965	EFCAB7	-	EF-hand calcium binding domain 7	protein-coding	0.000334480439043212	-0.676928122800029
23	chr1	64808802	64810300	+	0	NA	Intergenic	Intergenic	-126261	NM_020925	57685	Hs.443891	NM_020925	ENSG00000158966	CACHD1	-	cache domain containing 1	protein-coding	0.00156621568909236	-1.15866656528248
24	chr1	65289502	65290200	+	0	NA	intron (NM_001366165, intron 11 of 11)	intron (NM_001366165, intron 11 of 11)	79093	NM_018211	55225	Hs.591443	NM_018211	ENSG00000162437	RAVER2	-	ribonucleoprotein, PTB binding 2	protein-coding	0.0046270461051708	1.02844077239415
25	chr1	65885302	65887350	+	0	NA	promoter-TSS (NM_001198681)	promoter-TSS (NM_001198681)	-9	NM_001003680	3953	Hs.23581	NM_002303	ENSG00000116678	LEPR	CD295|LEP-R|LEPRD|OB-R|OBR	leptin receptor	protein-coding	0.0020535523194633	0.54544345921961
26	chr1	71545552	71547350	+	0	NA	promoter-TSS (NR_046217)	promoter-TSS (NR_046217)	267	NM_203350	9406	Hs.194718	NM_005455	ENSG00000132485	ZRANB2	ZIS|ZIS1|ZIS2|ZNF265	zinc finger RANBP2-type containing 2	protein-coding	0.00626308147043758	0.507264892505778
27	chr1	74663252	74664500	+	0	NA	promoter-TSS (NM_001199328)	promoter-TSS (NM_001199328)	-16	NM_001105659	127255	Hs.644625	NM_145258	ENSG00000162620	LRRIQ3	LRRC44	leucine rich repeats and IQ motif containing 3	protein-coding	0.000711443518534523	0.54908216287053
28	chr1	75198252	75200100	+	0	NA	promoter-TSS (NM_001130043)	promoter-TSS (NM_001130043)	-84	NM_001130043	1429	Hs.83114	NM_001889	ENSG00000116791	CRYZ	-	crystallin zeta	protein-coding	0.0013594254938903	0.5800918621292
29	chr1	78443052	78445950	+	0	NA	promoter-TSS (NM_001317101)	promoter-TSS (NM_001317101)	255	NR_130152	8880	Hs.567380	NM_003902	ENSG00000162613	FUBP1	FBP|FUBP|hDH V	far upstream element binding protein 1	protein-coding	0.00239389633926229	0.698100134677699
30	chr1	78610752	78611250	+	0	NA	Intergenic	Intergenic	-84282	NR_027310	149047	Hs.352665	NM_144700	ENSG00000237413	MGC27382	-	uncharacterized MGC27382	ncRNA	0.00298812273767855	0.877512758775677
31	chr1	84970352	84972900	+	0	NA	promoter-TSS (NM_001310156)	promoter-TSS (NM_001310156)	-443	NM_001310156	100505741	Hs.584956	NM_022354	ENSG00000122432	SPATA1	SP-2|SPAP1	spermatogenesis associated 1	protein-coding	0.00284421161736118	0.591551608561523
32	chr1	85155252	85157350	+	0	NA	promoter-TSS (NM_001166295)	promoter-TSS (NM_001166295)	-150	NM_001166295	117178	Hs.22587	NM_014021	ENSG00000117155	SSX2IP	ADIP|hMsd1	SSX family member 2 interacting protein	protein-coding	0.00738778821894665	0.484371022584275
33	chr1	85740902	85743450	+	0	NA	non-coding (NR_045484, exon 1 of 2)	non-coding (NR_045484, exon 1 of 2)	135	NR_045484	646626	Hs.193516	NR_045484		LOC646626	-	uncharacterized LOC646626	ncRNA	2.74915213177594e-05	-1.62420749651353
34	chr1	86045452	86048650	+	0	NA	exon (NM_001554, exon 2 of 5)	exon (NM_001554, exon 2 of 5)	607	NM_001554	3491	Hs.8867	NM_001554	ENSG00000142871	CCN1	CYR61|GIG1|IGFBP10	cellular communication network factor 1	protein-coding	1.69457904808213e-05	-1.42194885066279
35	chr1	86049652	86050350	+	0	NA	TTS (NM_001554)	TTS (NM_001554)	3557	NM_001554	3491	Hs.8867	NM_001554	ENSG00000142871	CCN1	CYR61|GIG1|IGFBP10	cellular communication network factor 1	protein-coding	7.55076584844394e-09	2.36582583725086
36	chr1	87169652	87171750	+	0	NA	promoter-TSS (NR_135837)	promoter-TSS (NR_135837)	442	NM_001206652	51100	Hs.136309	NM_016009	ENSG00000097033	SH3GLB1	Bif-1|CGI-61|PPP1R70|dJ612B15.2	SH3 domain containing GRB2 like, endophilin B1	protein-coding	0.00187235056550934	0.530497504049297
37	chr1	89457252	89459150	+	0	NA	intron (NM_001008661, intron 1 of 13)	CpG	111	NM_001162536	494115	Hs.481898	NM_019610	ENSG00000213516	RBMXL1	RBM1	RBMX like 1	protein-coding	0.00762703343168917	0.42996369550924
38	chr1	91966052	91967400	+	0	NA	promoter-TSS (NM_001134420)	promoter-TSS (NM_001134420)	61	NM_001134420	8317	Hs.533573	NM_003503	ENSG00000097046	CDC7	CDC7L1|HsCDC7|Hsk1|huCDC7	cell division cycle 7	protein-coding	0.00488989164996896	-0.928684445038403
39	chr1	92295752	92296250	+	0	NA	intron (NR_036634, intron 2 of 17)	intron (NR_036634, intron 2 of 17)	55707	NM_003243	7049	Hs.482390	NM_003243	ENSG00000069702	TGFBR3	BGCAN|betaglycan	transforming growth factor beta receptor 3	protein-coding	7.92394200360435e-08	-1.55392764967498
40	chr1	94241902	94242800	+	0	NA	intron (NM_001261408, intron 2 of 13)	L1MC5|LINE|L1	-1412	NR_148965	723788	Hs.659312	NR_148965	ENSG00000137936	MIG7	-	mig-7	ncRNA	3.28493316466446e-07	1.17760898855123
41	chr1	94244152	94246000	+	0	NA	intron (NM_001261408, intron 2 of 13)	L2a|LINE|L2	-4137	NR_148965	723788	Hs.659312	NR_148965	ENSG00000137936	MIG7	-	mig-7	ncRNA	0.00122621675329284	0.958608597930848
42	chr1	94279552	94281500	+	0	NA	intron (NM_001261408, intron 2 of 13)	intron (NM_001261408, intron 2 of 13)	-31862	NR_030621	100126348		NR_030621	ENSG00000211575	MIR760	MIRN760|hsa-mir-760|mir-760	microRNA 760	ncRNA	0.00860461928132509	1.27311536678235
43	chr1	98464952	98465200	+	0	NA	intron (NR_046105, intron 3 of 4)	L2a|LINE|L2	45831	NR_039604	100616452		NR_039604	ENSG00000284247	MIR2682	mir-2682	microRNA 2682	ncRNA	0.000459619853547539	1.29466296522
44	chr1	98675702	98675950	+	0	NA	promoter-TSS (NR_046088)	promoter-TSS (NR_046088)	-441	NR_046088	729987	Hs.683961	NR_046088	ENSG00000226053	LINC01776	-	long intergenic non-protein coding RNA 1776	ncRNA	9.82178907370879e-09	1.79014998649618
45	chr1	98788952	98790000	+	0	NA	Intergenic	MLT2F|LTR|ERVL	113209	NR_046088	729987	Hs.683961	NR_046088	ENSG00000226053	LINC01776	-	long intergenic non-protein coding RNA 1776	ncRNA	0.000744265111161521	0.938017209126034
46	chr1	109792002	109792600	+	0	NA	5' UTR (NM_001408, exon 1 of 34)	5' UTR (NM_001408, exon 1 of 34)	140	NM_001408	1952	Hs.57652	NM_001408	ENSG00000143126	CELSR2	ADGRC2|CDHF10|EGFL2|Flamingo1|MEGF3	cadherin EGF LAG seven-pass G-type receptor 2	protein-coding	0.00984840260515734	-1.33493497623591
47	chr1	110345852	110346100	+	0	NA	Intergenic	LTR33|LTR|ERVL	-39431	NM_024526	79574	Hs.485352	NM_024526	ENSG00000198758	EPS8L3	EPS8R3	EPS8 like 3	protein-coding	0.00809642874054551	-1.42452638966454
48	chr1	111771102	111771400	+	0	NA	intron (NM_001025197, intron 1 of 9)	intron (NM_001025197, intron 1 of 9)	916	NM_004000	1117	Hs.514840	NM_004000	ENSG00000064886	CHI3L2	CHIL2|YKL-39|YKL39	chitinase 3 like 2	protein-coding	0.00354470542814493	-1.16162646849905
49	chr1	112297652	112299000	+	0	NA	promoter-TSS (NM_198926)	promoter-TSS (NM_198926)	93	NM_198926	55924	Hs.193406	NM_019099	ENSG00000197852	INKA2	C1orf183|FAM212B	inka box actin regulator 2	protein-coding	0.00514888241643428	-0.760073621239115
50	chr1	114471602	114473500	+	0	NA	promoter-TSS (NR_110725)	promoter-TSS (NR_110725)	85	NM_001369807	204851	Hs.532363	NM_152696	ENSG00000163349	HIPK1	Myak|Nbak2	homeodomain interacting protein kinase 1	protein-coding	0.00127311240261848	-1.00199492710574
51	chr1	120217452	120218500	+	0	NA	Intergenic	Intergenic	-27087	NM_001080470	90874	Hs.381105	NM_001080470	ENSG00000143067	ZNF697	-	zinc finger protein 697	protein-coding	9.99083500180225e-05	1.1640713885682
52	chr1	145059002	145059300	+	0	NA	intron (NM_001350521, intron 1 of 45)	intron (NM_001350521, intron 1 of 45)	16782	NM_001350521	9659	Hs.584841	NM_014644	ENSG00000178104	PDE4DIP	CMYA2|MMGL	phosphodiesterase 4D interacting protein	protein-coding	0.00241394930605712	-1.01633667709308
53	chr1	145382252	145383400	+	0	NA	promoter-TSS (NR_125967)	promoter-TSS (NR_125967)	69	NR_104085	101954276		NR_104085	ENSG00000201558	RNVU1-6	RNU1-99|vU1.6	RNA, variant U1 small nuclear 6	snRNA	0.000890394359339205	-1.1041997378504
54	chr1	149856902	149860500	+	0	NA	promoter-TSS (NM_003528)	promoter-TSS (NM_003528)	176	NM_003517	8338	Hs.408067	NM_003517	ENSG00000184260	HIST2H2AC	H2A|H2A-GL101|H2A/q|H2AFQ	histone cluster 2 H2A family member c	protein-coding	0.00704731799899319	-1.29939932102613
55	chr1	151031802	151032900	+	0	NA	promoter-TSS (NM_001038707)	promoter-TSS (NM_001038707)	200	NM_006818	10962	Hs.75823	NM_006818	ENSG00000213190	MLLT11	AF1Q	MLLT11 transcription factor 7 cofactor	protein-coding	0.00944529536516683	-1.13809146282013
56	chr1	151913852	151914300	+	0	NA	Intergenic	Intergenic	-32089	NM_053055	117145	Hs.164070	NM_053055	ENSG00000159445	THEM4	CTMP	thioesterase superfamily member 4	protein-coding	0.000213695608425617	-1.12288618918782
57	chr1	155178302	155179150	+	0	NA	promoter-TSS (NM_001252607)	promoter-TSS (NM_001252607)	236	NM_002455	4580	Hs.490874	NM_002455	ENSG00000173171	MTX1	MTX|MTXN	metaxin 1	protein-coding	0.0055253472819343	-1.01699653809336
58	chr1	155973202	155973500	+	0	NA	Intergenic	Intergenic	17391	NM_003145	6746	Hs.74564	NM_003145	ENSG00000163479	SSR2	HSD25|TLAP|TRAP-BETA|TRAPB	signal sequence receptor subunit 2	protein-coding	0.000210958878131183	-1.31095110259927
59	chr1	156073902	156074250	+	0	NA	intron (NM_001282625, intron 3 of 12)	intron (NM_001282625, intron 3 of 12)	-10385	NM_005572	4000	Hs.594444	NM_005572	ENSG00000160789	LMNA	CDCD1|CDDC|CMD1A|CMT2B1|EMD2|FPL|FPLD|FPLD2|HGPS|IDC|LDP1|LFP|LGMD1B|LMN1|LMNC|LMNL1|MADA|PRO1	lamin A/C	protein-coding	0.00168648535631655	-0.9594422903671
60	chr1	156096052	156096300	+	0	NA	intron (NM_001257374, intron 1 of 12)	intron (NM_001257374, intron 1 of 12)	215	NM_001257374	4000	Hs.594444	NM_005572	ENSG00000160789	LMNA	CDCD1|CDDC|CMD1A|CMT2B1|EMD2|FPL|FPLD|FPLD2|HGPS|IDC|LDP1|LFP|LGMD1B|LMN1|LMNC|LMNL1|MADA|PRO1	lamin A/C	protein-coding	0.00861642348499838	-1.28001529052776
61	chr1	159147152	159147400	+	0	NA	intron (NM_001127173, intron 1 of 8)	intron (NM_001127173, intron 1 of 8)	5871	NM_001127173	57863	Hs.365689	NM_021189	ENSG00000162706	CADM3	BIgR|IGSF4B|NECL1|Necl-1|TSLL1|synCAM3	cell adhesion molecule 3	protein-coding	0.000759738406250419	1.35203044061892
62	chr1	161391702	161392100	+	0	NA	Intergenic	tRNA-Glu-GAA|tRNA|tRNA	-54228	NM_001013625	257177	Hs.534593	NM_001013625	ENSG00000188931	CFAP126	C1orf192|Flattop|Fltp	cilia and flagella associated protein 126	protein-coding	0.000112794455523984	-1.65291410284333
63	chr1	163017402	163019200	+	0	NA	Intergenic	Intergenic	-20095	NM_001102445	5999	Hs.386726	NM_005613	ENSG00000117152	RGS4	RGP4|SCZD9	regulator of G protein signaling 4	protein-coding	4.98574818424011e-06	-1.52213841430863
64	chr1	163025352	163025750	+	0	NA	Intergenic	MSTB|LTR|ERVL-MaLR	-12845	NM_001102445	5999	Hs.386726	NM_005613	ENSG00000117152	RGS4	RGP4|SCZD9	regulator of G protein signaling 4	protein-coding	0.00294072455879462	0.876660735543462
65	chr1	168147602	168149650	+	0	NA	intron (NM_152902, intron 1 of 6)	CpG	426	NM_001031800	261726	Hs.209431	NM_152902	ENSG00000143155	TIPRL	TIP|TIP41|TIPRL1	TOR signaling pathway regulator	protein-coding	0.00172053126389441	0.661314160764385
66	chr1	169827752	169827850	+	0	NA	intron (NM_181093, intron 11 of 13)	Tigger3b|DNA|TcMar-Tigger	35236	NM_020423	57147	Hs.435560	NM_020423	ENSG00000000457	SCYL3	PACE-1|PACE1	SCY1 like pseudokinase 3	protein-coding	0.00554071468307417	1.06339512707347
67	chr1	170500352	170501900	+	0	NA	promoter-TSS (NM_001320252)	promoter-TSS (NM_001320252)	-137	NM_001146039	92344	Hs.183702	NM_152281	ENSG00000120370	GORAB	GO|NTKLBP1|SCYL1BP1	golgin, RAB6 interacting	protein-coding	0.00598068220964511	0.470716467527293
68	chr1	173830102	173832700	+	0	NA	promoter-TSS (NR_037605)	promoter-TSS (NR_037605)	-985	NR_037605	100506046	Hs.656411	NR_037605		GAS5-AS1	-	GAS5 antisense RNA 1	ncRNA	0.00596404975462528	-1.12715702487124
69	chr1	173836352	173838400	+	0	NA	promoter-TSS (NR_152530)	promoter-TSS (NR_152530)	-142	NM_001122770	84614	Hs.668497	NM_032522	ENSG00000185278	ZBTB37	D430004I08Rik|ZNF908	zinc finger and BTB domain containing 37	protein-coding	0.00196222989529855	-1.26934519741129
70	chr1	180123252	180124750	+	0	NA	promoter-TSS (NM_002826)	promoter-TSS (NM_002826)	-3	NM_002826	5768	Hs.719176	NM_002826	ENSG00000116260	QSOX1	Q6|QSCN6	quiescin sulfhydryl oxidase 1	protein-coding	0.00798895000421252	0.6405179637656
71	chr1	180990902	180992650	+	0	NA	exon (NM_005819, exon 1 of 8)	exon (NM_005819, exon 1 of 8)	230	NM_005819	10228	Hs.518417	NM_005819	ENSG00000135823	STX6	-	syntaxin 6	protein-coding	6.18348762326872e-05	1.12787769199841
72	chr1	185284852	185287550	+	0	NA	5' UTR (NM_006469, exon 1 of 15)	5' UTR (NM_006469, exon 1 of 15)	174	NM_006469	10625	Hs.497183	NM_006469	ENSG00000116679	IVNS1ABP	ARA3|FLARA3|HSPC068|KLHL39|ND1|NS-1|NS1-BP|NS1BP	influenza virus NS1A binding protein	protein-coding	1.59889671101077e-05	0.881527413196888
73	chr1	189626102	189628050	+	0	NA	Intergenic	MLT1F1|LTR|ERVL-MaLR	818064	NM_001317188	339479	Hs.65765	NM_199051	ENSG00000162670	BRINP3	DBCCR1L|DBCCR1L1|FAM5C	BMP/retinoic acid inducible neural specific 3	protein-coding	0.00733942411087408	-1.37834045368213
74	chr1	192708502	192709200	+	0	NA	Intergenic	MER51A|LTR|ERV1	23393	NR_039624	100616345		NR_039624	ENSG00000283795	MIR4426	-	microRNA 4426	ncRNA	0.00317380028988454	0.750421228196004
75	chr1	198203702	198204000	+	0	NA	intron (NM_133494, intron 2 of 9)	intron (NM_133494, intron 2 of 9)	77723	NM_133494	140609	Hs.24119	NM_133494	ENSG00000151414	NEK7	-	NIMA related kinase 7	protein-coding	0.00699914732255217	1.33909077382577
76	chr1	200609152	200609400	+	0	NA	TTS (NM_001320181)	TTS (NM_001320181)	-19397	NM_014875	9928	Hs.3104	NM_014875	ENSG00000118193	KIF14	MCPH20|MKS12	kinesin family member 14	protein-coding	0.00393292877815848	1.03622277674869
77	chr1	201430102	201431350	+	0	NA	Intergenic	Intergenic	7573	NR_073080	23612	Hs.153944	NM_012396	ENSG00000174307	PHLDA3	TIH1	pleckstrin homology like domain family A member 3	protein-coding	0.0035441987042735	0.863153187485763
78	chr1	203274152	203275900	+	0	NA	promoter-TSS (NR_034150)	promoter-TSS (NR_034150)	379	NM_006763	7832	Hs.519162	NM_006763	ENSG00000159388	BTG2	APRO1|PC3|TIS21	BTG anti-proliferation factor 2	protein-coding	0.00883645439125606	0.700303491173829
79	chr1	203859002	203859150	+	0	NA	Intergenic	AluSq2|SINE|Alu	28101	NM_001328637	6635	Hs.334612	NM_003094	ENSG00000182004	SNRPE	HYPT11|SME|Sm-E|snRNP-E	small nuclear ribonucleoprotein polypeptide E	protein-coding	0.00401184635174926	1.14515127336507
80	chr1	206971602	206971700	+	0	NA	intron (NM_153758, intron 1 of 6)	intron (NM_153758, intron 1 of 6)	-25812	NM_000572	3586	Hs.193717	NM_000572	ENSG00000136634	IL10	CSIF|GVHDS|IL-10|IL10A|TGIF	interleukin 10	protein-coding	0.00191395842622968	-1.59432099511094
81	chr1	209957452	209958500	+	0	NA	promoter-TSS (NM_152485)	promoter-TSS (NM_152485)	-72	NM_152485	148304	Hs.497642	NM_152485	ENSG00000162757	C1orf74	URLC4	chromosome 1 open reading frame 74	protein-coding	1.04387422339362e-05	0.63863569868773
82	chr1	210546452	210548150	+	0	NA	intron (NM_018194, intron 3 of 11)	intron (NM_018194, intron 3 of 11)	44591	NM_001170580	55733	Hs.58650	NM_018194	ENSG00000054392	HHAT	MART2|SKI1|Skn	hedgehog acyltransferase	protein-coding	0.000327974659969024	-0.600666950127432
83	chr1	212732052	212732800	+	0	NA	Intergenic	CpG	-6250	NM_001030287	467	Hs.460	NM_001674	ENSG00000162772	ATF3	-	activating transcription factor 3	protein-coding	0.00861642348499838	0.954747939778487
84	chr1	212781252	212783250	+	0	NA	5' UTR (NM_001040619, exon 1 of 4)	5' UTR (NM_001040619, exon 1 of 4)	148	NM_001206488	467	Hs.460	NM_001674	ENSG00000162772	ATF3	-	activating transcription factor 3	protein-coding	5.45471862713999e-06	0.709670213190567
85	chr1	212964702	212965800	+	0	NA	promoter-TSS (NM_001297737)	promoter-TSS (NM_001297737)	15	NM_001146169	128387	Hs.530538	NM_001042552	ENSG00000203705	TATDN3	-	TatD DNase domain containing 3	protein-coding	0.00737962832612619	-1.46404289497183
86	chr1	223254552	223255100	+	0	NA	Intergenic	CpG	61764	NM_003268	7100	Hs.604542	NM_003268	ENSG00000187554	TLR5	MELIOS|SLE1|SLEB1|TIL3	toll like receptor 5	protein-coding	8.21741163074446e-05	1.12156500427771
87	chr1	223316102	223316950	+	0	NA	promoter-TSS (NM_003268)	promoter-TSS (NM_003268)	64	NM_003268	7100	Hs.604542	NM_003268	ENSG00000187554	TLR5	MELIOS|SLE1|SLEB1|TIL3	toll like receptor 5	protein-coding	0.000840194019189819	0.664245685885777
88	chr1	223890552	223891350	+	0	NA	intron (NM_001146068, intron 1 of 20)	MIR|SINE|MIR	1656	NM_001146068	824	Hs.350899	NM_001748	ENSG00000162909	CAPN2	CANP2|CANPL2|CANPml|mCANP	calpain 2	protein-coding	0.00401173670793616	1.0292299778427
89	chr1	224752952	224753300	+	0	NA	intron (NR_136295, intron 2 of 7)	intron (NR_136295, intron 2 of 7)	-50893	NM_001322305	149111	Hs.731723	NM_152495	ENSG00000143786	CNIH3	CNIH-3	cornichon family AMPA receptor auxiliary protein 3	protein-coding	0.00354222142739857	-1.34293815905445
90	chr1	232940702	232941950	+	0	NA	exon (NM_019090, exon 1 of 1)	exon (NM_019090, exon 1 of 1)	688	NM_019090	54627	Hs.160373	NM_019090	ENSG00000212916	MAP10	KIAA1383|MTR120	microtubule associated protein 10	protein-coding	4.51927766675626e-06	0.840696625201207
91	chr1	233085802	233087350	+	0	NA	promoter-TSS (NR_138027)	promoter-TSS (NR_138027)	-12	NR_138027	84284	Hs.642715	NM_032324	ENSG00000135778	NTPCR	C1orf57|HCR-NTPase|THEP1	nucleoside-triphosphatase, cancer-related	protein-coding	0.002686034448978	0.667453866713752
92	chr1	235110702	235111600	+	0	NA	Intergenic	Intergenic	-11405	NR_125945	101927851	Hs.520684	NR_125945	ENSG00000238005	LOC101927851	-	uncharacterized LOC101927851	ncRNA	0.00686615634533684	-0.720875979631937
93	chr1	235667002	235669000	+	0	NA	promoter-TSS (NM_152490)	promoter-TSS (NM_152490)	-249	NM_152490	148789	Hs.498143	NM_152490	ENSG00000162885	B3GALNT2	B3GalNAc-T2|MDDGA11	beta-1,3-N-acetylgalactosaminyltransferase 2	protein-coding	0.00521133582802518	0.58488989161577
94	chr1	244327102	244327950	+	0	NA	Intergenic	Intergenic	111019	NM_006352	10472	Hs.69997	NM_006352	ENSG00000179456	ZBTB18	C2H2-171|MRD22|RP58|TAZ-1|ZNF238	zinc finger and BTB domain containing 18	protein-coding	0.00057813618991581	0.831430369917534
95	chr1	247267152	247268100	+	0	NA	promoter-TSS (NM_024804)	promoter-TSS (NM_024804)	48	NM_001142572	79862	Hs.163754	NM_024804	ENSG00000188295	ZNF669	-	zinc finger protein 669	protein-coding	0.00747086597298616	0.545081935984102
96	chr1	247282302	247282550	+	0	NA	Intergenic	Intergenic	-6707	NM_207401	388759	Hs.456511	NM_207401		C1orf229	-	chromosome 1 open reading frame 229	protein-coding	0.00330269777640402	1.36486922581636
