PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
11	chr1	43147602	43148900	+	0	NA	promoter-TSS (NR_132737)	promoter-TSS (NR_132737)	162	NM_004559	4904	Hs.473583	NM_004559	ENSG00000065978	YBX1	BP-8|CBF-A|CSDA2|CSDB|DBPB|EFI-A|MDR-NF1|NSEP-1|NSEP1|YB-1|YB1	Y-box binding protein 1	protein-coding	0.00942687868373131	-1.29318774978803
12	chr1	46048952	46050850	+	0	NA	intron (NM_152298, intron 1 of 13)	CpG	188	NM_002482	4678	Hs.319334	NM_002482	ENSG00000132780	NASP	FLB7527|HMDRA1|PRO1999	nuclear autoantigenic sperm protein	protein-coding	0.00381839595089347	-1.0420806116706
13	chr1	46712602	46714100	+	0	NA	promoter-TSS (NM_001142548)	promoter-TSS (NM_001142548)	-9	NM_001370766	8438	Hs.642042	NM_003579	ENSG00000085999	RAD54L	HR54|RAD54A|hHR54|hRAD54	RAD54 like	protein-coding	0.00225499816270036	-1.45219023335931
14	chr1	59314302	59315350	+	0	NA	intron (NR_108106, intron 1 of 1)	intron (NR_108106, intron 1 of 1)	64003	NR_034015	100131060	Hs.680604	NR_034014	ENSG00000234807	LINC01135	-	long intergenic non-protein coding RNA 1135	ncRNA	0.000724552352913839	-1.34279149460193
15	chr1	59340202	59341100	+	0	NA	intron (NR_108106, intron 1 of 1)	intron (NR_108106, intron 1 of 1)	89828	NR_034015	100131060	Hs.680604	NR_034014	ENSG00000234807	LINC01135	-	long intergenic non-protein coding RNA 1135	ncRNA	0.00223929395660101	-0.737917272183745
16	chr1	62773702	62774250	+	0	NA	intron (NM_181712, intron 1 of 9)	intron (NM_181712, intron 1 of 9)	11129	NM_001320269	163782	Hs.283398	NM_181712	ENSG00000132854	KANK4	ANKRD38|dJ1078M7.1	KN motif and ankyrin repeat domains 4	protein-coding	0.00842456618902914	-0.996699241319288
17	chr1	63988452	63989700	+	0	NA	promoter-TSS (NM_032437)	promoter-TSS (NM_032437)	-120	NM_032437	84455	Hs.652324	NM_032437	ENSG00000203965	EFCAB7	-	EF-hand calcium binding domain 7	protein-coding	0.000334480439043212	-0.676928122800029
18	chr1	64808802	64810300	+	0	NA	Intergenic	Intergenic	-126261	NM_020925	57685	Hs.443891	NM_020925	ENSG00000158966	CACHD1	-	cache domain containing 1	protein-coding	0.00156621568909236	-1.15866656528248
19	chr1	85740902	85743450	+	0	NA	non-coding (NR_045484, exon 1 of 2)	non-coding (NR_045484, exon 1 of 2)	135	NR_045484	646626	Hs.193516	NR_045484		LOC646626	-	uncharacterized LOC646626	ncRNA	2.74915213177594e-05	-1.62420749651353
20	chr1	86045452	86048650	+	0	NA	exon (NM_001554, exon 2 of 5)	exon (NM_001554, exon 2 of 5)	607	NM_001554	3491	Hs.8867	NM_001554	ENSG00000142871	CCN1	CYR61|GIG1|IGFBP10	cellular communication network factor 1	protein-coding	1.69457904808213e-05	-1.42194885066279
21	chr1	91966052	91967400	+	0	NA	promoter-TSS (NM_001134420)	promoter-TSS (NM_001134420)	61	NM_001134420	8317	Hs.533573	NM_003503	ENSG00000097046	CDC7	CDC7L1|HsCDC7|Hsk1|huCDC7	cell division cycle 7	protein-coding	0.00488989164996896	-0.928684445038403
22	chr1	92295752	92296250	+	0	NA	intron (NR_036634, intron 2 of 17)	intron (NR_036634, intron 2 of 17)	55707	NM_003243	7049	Hs.482390	NM_003243	ENSG00000069702	TGFBR3	BGCAN|betaglycan	transforming growth factor beta receptor 3	protein-coding	7.92394200360435e-08	-1.55392764967498
23	chr1	109792002	109792600	+	0	NA	5' UTR (NM_001408, exon 1 of 34)	5' UTR (NM_001408, exon 1 of 34)	140	NM_001408	1952	Hs.57652	NM_001408	ENSG00000143126	CELSR2	ADGRC2|CDHF10|EGFL2|Flamingo1|MEGF3	cadherin EGF LAG seven-pass G-type receptor 2	protein-coding	0.00984840260515734	-1.33493497623591
24	chr1	110345852	110346100	+	0	NA	Intergenic	LTR33|LTR|ERVL	-39431	NM_024526	79574	Hs.485352	NM_024526	ENSG00000198758	EPS8L3	EPS8R3	EPS8 like 3	protein-coding	0.00809642874054551	-1.42452638966454
25	chr1	111771102	111771400	+	0	NA	intron (NM_001025197, intron 1 of 9)	intron (NM_001025197, intron 1 of 9)	916	NM_004000	1117	Hs.514840	NM_004000	ENSG00000064886	CHI3L2	CHIL2|YKL-39|YKL39	chitinase 3 like 2	protein-coding	0.00354470542814493	-1.16162646849905
26	chr1	112297652	112299000	+	0	NA	promoter-TSS (NM_198926)	promoter-TSS (NM_198926)	93	NM_198926	55924	Hs.193406	NM_019099	ENSG00000197852	INKA2	C1orf183|FAM212B	inka box actin regulator 2	protein-coding	0.00514888241643428	-0.760073621239115
27	chr1	114471602	114473500	+	0	NA	promoter-TSS (NR_110725)	promoter-TSS (NR_110725)	85	NM_001369807	204851	Hs.532363	NM_152696	ENSG00000163349	HIPK1	Myak|Nbak2	homeodomain interacting protein kinase 1	protein-coding	0.00127311240261848	-1.00199492710574
28	chr1	145059002	145059300	+	0	NA	intron (NM_001350521, intron 1 of 45)	intron (NM_001350521, intron 1 of 45)	16782	NM_001350521	9659	Hs.584841	NM_014644	ENSG00000178104	PDE4DIP	CMYA2|MMGL	phosphodiesterase 4D interacting protein	protein-coding	0.00241394930605712	-1.01633667709308
29	chr1	145382252	145383400	+	0	NA	promoter-TSS (NR_125967)	promoter-TSS (NR_125967)	69	NR_104085	101954276		NR_104085	ENSG00000201558	RNVU1-6	RNU1-99|vU1.6	RNA, variant U1 small nuclear 6	snRNA	0.000890394359339205	-1.1041997378504
30	chr1	149856902	149860500	+	0	NA	promoter-TSS (NM_003528)	promoter-TSS (NM_003528)	176	NM_003517	8338	Hs.408067	NM_003517	ENSG00000184260	HIST2H2AC	H2A|H2A-GL101|H2A/q|H2AFQ	histone cluster 2 H2A family member c	protein-coding	0.00704731799899319	-1.29939932102613
31	chr1	151031802	151032900	+	0	NA	promoter-TSS (NM_001038707)	promoter-TSS (NM_001038707)	200	NM_006818	10962	Hs.75823	NM_006818	ENSG00000213190	MLLT11	AF1Q	MLLT11 transcription factor 7 cofactor	protein-coding	0.00944529536516683	-1.13809146282013
32	chr1	151913852	151914300	+	0	NA	Intergenic	Intergenic	-32089	NM_053055	117145	Hs.164070	NM_053055	ENSG00000159445	THEM4	CTMP	thioesterase superfamily member 4	protein-coding	0.000213695608425617	-1.12288618918782
33	chr1	155178302	155179150	+	0	NA	promoter-TSS (NM_001252607)	promoter-TSS (NM_001252607)	236	NM_002455	4580	Hs.490874	NM_002455	ENSG00000173171	MTX1	MTX|MTXN	metaxin 1	protein-coding	0.0055253472819343	-1.01699653809336
34	chr1	155973202	155973500	+	0	NA	Intergenic	Intergenic	17391	NM_003145	6746	Hs.74564	NM_003145	ENSG00000163479	SSR2	HSD25|TLAP|TRAP-BETA|TRAPB	signal sequence receptor subunit 2	protein-coding	0.000210958878131183	-1.31095110259927
35	chr1	156073902	156074250	+	0	NA	intron (NM_001282625, intron 3 of 12)	intron (NM_001282625, intron 3 of 12)	-10385	NM_005572	4000	Hs.594444	NM_005572	ENSG00000160789	LMNA	CDCD1|CDDC|CMD1A|CMT2B1|EMD2|FPL|FPLD|FPLD2|HGPS|IDC|LDP1|LFP|LGMD1B|LMN1|LMNC|LMNL1|MADA|PRO1	lamin A/C	protein-coding	0.00168648535631655	-0.9594422903671
36	chr1	156096052	156096300	+	0	NA	intron (NM_001257374, intron 1 of 12)	intron (NM_001257374, intron 1 of 12)	215	NM_001257374	4000	Hs.594444	NM_005572	ENSG00000160789	LMNA	CDCD1|CDDC|CMD1A|CMT2B1|EMD2|FPL|FPLD|FPLD2|HGPS|IDC|LDP1|LFP|LGMD1B|LMN1|LMNC|LMNL1|MADA|PRO1	lamin A/C	protein-coding	0.00861642348499838	-1.28001529052776
37	chr1	161391702	161392100	+	0	NA	Intergenic	tRNA-Glu-GAA|tRNA|tRNA	-54228	NM_001013625	257177	Hs.534593	NM_001013625	ENSG00000188931	CFAP126	C1orf192|Flattop|Fltp	cilia and flagella associated protein 126	protein-coding	0.000112794455523984	-1.65291410284333
38	chr1	163017402	163019200	+	0	NA	Intergenic	Intergenic	-20095	NM_001102445	5999	Hs.386726	NM_005613	ENSG00000117152	RGS4	RGP4|SCZD9	regulator of G protein signaling 4	protein-coding	4.98574818424011e-06	-1.52213841430863
39	chr1	173830102	173832700	+	0	NA	promoter-TSS (NR_037605)	promoter-TSS (NR_037605)	-985	NR_037605	100506046	Hs.656411	NR_037605		GAS5-AS1	-	GAS5 antisense RNA 1	ncRNA	0.00596404975462528	-1.12715702487124
40	chr1	173836352	173838400	+	0	NA	promoter-TSS (NR_152530)	promoter-TSS (NR_152530)	-142	NM_001122770	84614	Hs.668497	NM_032522	ENSG00000185278	ZBTB37	D430004I08Rik|ZNF908	zinc finger and BTB domain containing 37	protein-coding	0.00196222989529855	-1.26934519741129
41	chr1	189626102	189628050	+	0	NA	Intergenic	MLT1F1|LTR|ERVL-MaLR	818064	NM_001317188	339479	Hs.65765	NM_199051	ENSG00000162670	BRINP3	DBCCR1L|DBCCR1L1|FAM5C	BMP/retinoic acid inducible neural specific 3	protein-coding	0.00733942411087408	-1.37834045368213
42	chr1	206971602	206971700	+	0	NA	intron (NM_153758, intron 1 of 6)	intron (NM_153758, intron 1 of 6)	-25812	NM_000572	3586	Hs.193717	NM_000572	ENSG00000136634	IL10	CSIF|GVHDS|IL-10|IL10A|TGIF	interleukin 10	protein-coding	0.00191395842622968	-1.59432099511094
43	chr1	210546452	210548150	+	0	NA	intron (NM_018194, intron 3 of 11)	intron (NM_018194, intron 3 of 11)	44591	NM_001170580	55733	Hs.58650	NM_018194	ENSG00000054392	HHAT	MART2|SKI1|Skn	hedgehog acyltransferase	protein-coding	0.000327974659969024	-0.600666950127432
44	chr1	212964702	212965800	+	0	NA	promoter-TSS (NM_001297737)	promoter-TSS (NM_001297737)	15	NM_001146169	128387	Hs.530538	NM_001042552	ENSG00000203705	TATDN3	-	TatD DNase domain containing 3	protein-coding	0.00737962832612619	-1.46404289497183
45	chr1	224752952	224753300	+	0	NA	intron (NR_136295, intron 2 of 7)	intron (NR_136295, intron 2 of 7)	-50893	NM_001322305	149111	Hs.731723	NM_152495	ENSG00000143786	CNIH3	CNIH-3	cornichon family AMPA receptor auxiliary protein 3	protein-coding	0.00354222142739857	-1.34293815905445
46	chr1	235110702	235111600	+	0	NA	Intergenic	Intergenic	-11405	NR_125945	101927851	Hs.520684	NR_125945	ENSG00000238005	LOC101927851	-	uncharacterized LOC101927851	ncRNA	0.00686615634533684	-0.720875979631937
47	chr10	4726502	4727350	+	0	NA	Intergenic	Intergenic	-6664	NR_024475	100216001	Hs.634869	NR_024475	ENSG00000231298	MANCR	LINC00704	mitotically associated long non coding RNA	ncRNA	0.00809642874054551	-1.10890852832603
48	chr10	5895352	5895800	+	0	NA	Intergenic	AluSq|SINE|Alu	-35959	NM_001258452	84893	Hs.498543	NM_032807	ENSG00000134452	FBH1	FBXO18|Fbx18|hFBH1	F-box DNA helicase 1	protein-coding	0.0093715030599985	-1.0300187737609
49	chr10	17155252	17156200	+	0	NA	intron (NM_001081, intron 8 of 66)	MIR3|SINE|MIR	16090	NM_001081	8029	Hs.166206	NM_001081	ENSG00000107611	CUBN	IFCR|MGA1|gp280	cubilin	protein-coding	0.00238954076813929	-1.05183120623868
50	chr10	25240252	25242550	+	0	NA	intron (NM_020200, intron 1 of 8)	CpG	134	NM_020200	56952	Hs.405619	NM_020200	ENSG00000099256	PRTFDC1	HHGP	phosphoribosyl transferase domain containing 1	protein-coding	0.00414035804801734	-0.861135507280334
51	chr10	73599952	73600200	+	0	NA	intron (NM_001042465, intron 1 of 14)	intron (NM_001042465, intron 1 of 14)	10932	NM_002778	5660	Hs.523004	NM_002778	ENSG00000197746	PSAP	GLBA|SAP1	prosaposin	protein-coding	0.00116417143034902	-1.1980974333694
52	chr10	74032552	74034800	+	0	NA	promoter-TSS (NM_019058)	promoter-TSS (NM_019058)	-6	NM_019058	54541	Hs.744875	NM_019058	ENSG00000168209	DDIT4	Dig2|REDD-1|REDD1	DNA damage inducible transcript 4	protein-coding	0.000228218370371969	-1.1045562367089
53	chr10	80015852	80016300	+	0	NA	Intergenic	Intergenic	7694	NR_038985	100132987	Hs.55047	NR_038985	ENSG00000230417	LINC00856	-	long intergenic non-protein coding RNA 856	ncRNA	0.00850027981979316	-0.95464658252863
54	chr10	89264202	89265550	+	0	NA	exon (NM_001178117, exon 1 of 3)	exon (NM_001178117, exon 1 of 3)	226	NM_004897	9562	Hs.121260	NM_004897	ENSG00000107789	MINPP1	HIPER1|MINPP2|MIPP	multiple inositol-polyphosphate phosphatase 1	protein-coding	0.00944529536516683	-0.776086228997385
55	chr10	94459202	94459650	+	0	NA	Intergenic	CpG	9714	NM_002729	3087	Hs.118651	NM_002729	ENSG00000152804	HHEX	HEX|HMPH|HOX11L-PEN|PRH|PRHX	hematopoietically expressed homeobox	protein-coding	0.00872102607899975	-1.17200481743784
56	chr10	99355852	99356200	+	0	NA	intron (NM_001134670, intron 1 of 2)	intron (NM_001134670, intron 1 of 2)	6548	NM_001009997	414157	Hs.662302	NM_001009997	ENSG00000203942	C10orf62	bA548K23.1	chromosome 10 open reading frame 62	protein-coding	0.000695625777644363	-1.107284233031
57	chr10	105650102	105650350	+	0	NA	intron (NM_024928, intron 8 of 9)	intron (NM_024928, intron 8 of 9)	27716	NM_024928	79991	Hs.62314	NM_024928	ENSG00000107960	STN1	AAF-44|AAF44|OBFC1|RPA-32|bA541N10.2	STN1 subunit of CST complex	protein-coding	3.13514819066558e-05	-1.49234598426119
58	chr10	105655152	105655900	+	0	NA	intron (NM_024928, intron 7 of 9)	L1MC4a|LINE|L1	22416	NM_024928	79991	Hs.62314	NM_024928	ENSG00000107960	STN1	AAF-44|AAF44|OBFC1|RPA-32|bA541N10.2	STN1 subunit of CST complex	protein-coding	1.48573374290949e-06	-0.92950614613455
59	chr10	105809152	105810100	+	0	NA	intron (NM_000494, intron 28 of 55)	intron (NM_000494, intron 28 of 55)	-1682	NR_030760	100126326		NR_030760	ENSG00000283788	MIR936	MIRN936|hsa-mir-936	microRNA 936	ncRNA	3.64396708858406e-06	-1.6415619759532
60	chr10	112326652	112328400	+	0	NA	promoter-TSS (NM_005445)	promoter-TSS (NM_005445)	77	NM_005445	9126	Hs.24485	NM_005445	ENSG00000108055	SMC3	BAM|BMH|CDLS3|CSPG6|HCAP|SMC3L1	structural maintenance of chromosomes 3	protein-coding	0.00401169727489402	-0.795965465768475
61	chr10	116581152	116582700	+	0	NA	intron (NM_001135051, intron 1 of 16)	CpG	387	NM_020940	57700	Hs.192619	NM_020940	ENSG00000151553	FAM160B1	KIAA1600|bA106M7.3	family with sequence similarity 160 member B1	protein-coding	0.00571482168691065	-0.949934889455872
62	chr10	120101252	120102400	+	0	NA	promoter-TSS (NM_022063)	promoter-TSS (NM_022063)	10	NM_001134672	63877	Hs.105575	NM_022063	ENSG00000165669	FAM204A	C10orf84|bA319I23.1	family with sequence similarity 204 member A	protein-coding	0.00674845638823491	-1.2277254593802
63	chr11	3861552	3863150	+	0	NA	promoter-TSS (NM_001665)	promoter-TSS (NM_001665)	-162	NM_001665	391	Hs.501728	NM_001665	ENSG00000177105	RHOG	ARHG	ras homolog family member G	protein-coding	0.00406061192147627	-0.772569768328017
64	chr11	8708702	8710900	+	0	NA	3' UTR (NM_000990, exon 5 of 5)	3' UTR (NM_000990, exon 5 of 5)	2815	NR_002977	677826	Hs.745552	NR_002977	ENSG00000212607	SNORA3B	ACA3-2|SNORA45|SNORA45B	small nucleolar RNA, H/ACA box 3B	snoRNA	0.00226365075694273	-1.2568722349616
65	chr11	9590502	9591050	+	0	NA	Intergenic	Intergenic	-4441	NM_003390	7465	Hs.249441	NM_003390	ENSG00000166483	WEE1	WEE1A|WEE1hu	WEE1 G2 checkpoint kinase	protein-coding	0.00365203659207629	-1.13687557130503
66	chr11	15988752	15988950	+	0	NA	3' UTR (NM_001145819, exon 16 of 16)	3' UTR (NM_001145819, exon 16 of 16)	2316	NR_106721	102464826		NR_106721	ENSG00000284094	MIR6073	hsa-mir-6073	microRNA 6073	ncRNA	0.00100679121872128	-1.3522422474632
67	chr11	17003052	17004700	+	0	NA	intron (NM_175058, intron 3 of 22)	intron (NM_175058, intron 3 of 22)	32085	NM_001329630	144100	Hs.12332	NM_175058	ENSG00000166689	PLEKHA7	-	pleckstrin homology domain containing A7	protein-coding	5.14611741703895e-06	-1.0167886552478
68	chr11	34214652	34214900	+	0	NA	intron (NM_145804, intron 3 of 16)	intron (NM_145804, intron 3 of 16)	87600	NM_001144030	55226	Hs.577281	NM_024662	ENSG00000135372	NAT10	ALP|Kre33|NET43	N-acetyltransferase 10	protein-coding	0.00103898218730023	-1.23956847259852
69	chr11	46579252	46579550	+	0	NA	intron (NM_001267782, intron 1 of 19)	AluSx|SINE|Alu	29593	NR_160027	55626	Hs.654644	NM_017749	ENSG00000110497	AMBRA1	DCAF3|WDR94	autophagy and beclin 1 regulator 1	protein-coding	0.000690655223158777	-1.18038878581892
70	chr11	59316502	59319950	+	0	NA	Intergenic	Intergenic	35840	NM_001004711	390199	Hs.553757	NM_001004711	ENSG00000172742	OR4D9	OR11-253	olfactory receptor family 4 subfamily D member 9	protein-coding	1.26365698711704e-06	-1.30691482098852
71	chr11	62432202	62433500	+	0	NA	promoter-TSS (NR_104414)	promoter-TSS (NR_104414)	-43	NR_004390	692158	Hs.687390	NR_004390	ENSG00000206597	SNORA57	U99	small nucleolar RNA, H/ACA box 57	snoRNA	3.60948260401795e-06	-2.17345530918152
72	chr11	62572402	62573350	+	0	NA	promoter-TSS (NM_006362)	promoter-TSS (NM_006362)	36	NM_006362	10482	Hs.523739	NM_006362	ENSG00000162231	NXF1	MEX67|TAP	nuclear RNA export factor 1	protein-coding	0.000845142261956565	-1.75944891663092
73	chr11	64545102	64546750	+	0	NA	promoter-TSS (NM_001178031)	promoter-TSS (NM_001178031)	12	NM_001178030	7536	Hs.502829	NM_004630	ENSG00000168066	SF1	BBP|D11S636|MBBP|ZCCHC25|ZFM1|ZNF162	splicing factor 1	protein-coding	0.00846934585934195	-1.2319857062089
74	chr11	65188452	65191100	+	0	NA	promoter-TSS (NR_131012)	promoter-TSS (NR_131012)	-493	NR_131012	283131	Hs.523789	NR_002802	ENSG00000245532	NEAT1	LINC00084|NCRNA00084|TncRNA|VINC	nuclear paraspeckle assembly transcript 1	ncRNA	0.000814704629764572	-1.13373644437319
75	chr11	66103202	66104600	+	0	NA	promoter-TSS (NM_004292)	promoter-TSS (NM_004292)	4	NM_001363560	9610	Hs.1030	NM_004292	ENSG00000174791	RIN1	-	Ras and Rab interactor 1	protein-coding	0.00161534596013174	-1.04401445239058
76	chr11	67140502	67142300	+	0	NA	promoter-TSS (NM_013246)	promoter-TSS (NM_013246)	247	NM_001166212	23529	Hs.502977	NM_013246	ENSG00000175505	CLCF1	BSF-3|BSF3|CISS2|CLC|NNT-1|NNT1|NR6	cardiotrophin like cytokine factor 1	protein-coding	0.00179477634651017	-1.0330527754515
77	chr11	76155352	76157150	+	0	NA	intron (NM_020193, intron 1 of 20)	CpG	182	NM_020193	56946	Hs.352588	NM_020193	ENSG00000158636	EMSY	C11orf30|GL002	EMSY transcriptional repressor, BRCA2 interacting	protein-coding	0.000316873045238776	-1.11731110234663
78	chr11	107433402	107434900	+	0	NA	intron (NM_001301010, intron 1 of 11)	MIR|SINE|MIR	2310	NM_138775	91801	Hs.503763	NM_138775	ENSG00000137760	ALKBH8	ABH8|TRM9|TRMT9|TRMT9A	alkB homolog 8, tRNA methyltransferase	protein-coding	0.00583157521937489	-0.879255177417079
79	chr11	120894452	120896000	+	0	NA	intron (NM_152715, intron 1 of 7)	intron (NM_152715, intron 1 of 7)	445	NM_001130047	219899	Hs.504136	NM_152715	ENSG00000154114	TBCEL	El|LRRC35	tubulin folding cofactor E like	protein-coding	0.0074910752103618	-0.987975551385562
80	chr11	122932052	122934500	+	0	NA	promoter-TSS (NM_153201)	promoter-TSS (NM_153201)	-432	NM_153201	3312	Hs.180414	NM_006597	ENSG00000109971	HSPA8	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	heat shock protein family A (Hsp70) member 8	protein-coding	0.00427191561351681	-1.1672800494362
81	chr11	125495202	125497200	+	0	NA	promoter-TSS (NM_001330428)	promoter-TSS (NM_001330428)	-50	NM_001274	1111	Hs.24529	NM_001274	ENSG00000149554	CHEK1	CHK1	checkpoint kinase 1	protein-coding	0.0038754796607972	-0.63904264243323
82	chr11	133804602	133804950	+	0	NA	intron (NM_001277285, intron 7 of 19)	intron (NM_001277285, intron 7 of 19)	21915	NM_001277285	22997	Hs.204121	NM_014987	ENSG00000080854	IGSF9B	-	immunoglobulin superfamily member 9B	protein-coding	0.00300014721409893	-0.917194948380497
83	chr12	3861252	3862650	+	0	NA	intron (NM_001144958, intron 1 of 19)	intron (NM_001144958, intron 1 of 19)	324	NM_001144958	84766	Hs.504534	NM_032680	ENSG00000130038	CRACR2A	EFCAB4B	calcium release activated channel regulator 2A	protein-coding	0.00168345827744556	-1.20709360712422
84	chr12	6325252	6325550	+	0	NA	intron (NM_001769, intron 1 of 7)	intron (NM_001769, intron 1 of 7)	15835	NM_001769	928	Hs.114286	NM_001769	ENSG00000010278	CD9	BTCC-1|DRAP-27|MIC3|MRP-1|TSPAN-29|TSPAN29	CD9 molecule	protein-coding	1.59889671101077e-05	-1.79298269953633
85	chr12	6579302	6580500	+	0	NA	promoter-TSS (NM_016830)	promoter-TSS (NM_016830)	-58	NM_001297438	6843	Hs.20021	NM_014231	ENSG00000139190	VAMP1	CMS25|SPAX1|SYB1|VAMP-1	vesicle associated membrane protein 1	protein-coding	0.00241067241685928	-1.13221810840352
86	chr12	6641452	6644850	+	0	NA	promoter-TSS (NM_001289746)	promoter-TSS (NM_001289746)	-532	NM_001289745	2597	Hs.544577	NM_002046	ENSG00000111640	GAPDH	G3PD|GAPD|HEL-S-162eP	glyceraldehyde-3-phosphate dehydrogenase	protein-coding	0.000681398097586583	-1.32977808282634
87	chr12	6976102	6977550	+	0	NA	promoter-TSS (NM_001258026)	promoter-TSS (NM_001258026)	133	NM_000365	7167	Hs.524219	NM_000365	ENSG00000111669	TPI1	HEL-S-49|TIM|TPI|TPID	triosephosphate isomerase 1	protein-coding	2.74915213177594e-05	-1.3917710017187
88	chr12	13348802	13349950	+	0	NA	promoter-TSS (NM_001423)	promoter-TSS (NM_001423)	-284	NM_001423	2012	Hs.719042	NM_001423	ENSG00000134531	EMP1	CL-20|EMP-1|TMP	epithelial membrane protein 1	protein-coding	3.69121611416158e-10	-1.39459027093734
89	chr12	27862952	27864600	+	0	NA	promoter-TSS (NM_001190864)	promoter-TSS (NM_001190864)	11	NM_021821	60488	Hs.714076	NM_021821	ENSG00000061794	MRPS35	HDCMD11P|MDS023|MRP-S28|MRPS28	mitochondrial ribosomal protein S35	protein-coding	0.0035441987042735	-1.07910212212672
90	chr12	30945552	30948200	+	0	NA	Intergenic	AluY|SINE|Alu	-1739	NR_040245	100287314	Hs.355210	NR_040245		LINC00941	lncRNA-MUF	long intergenic non-protein coding RNA 941	ncRNA	0.00395883827591315	-0.80832276169641
91	chr12	49463402	49463950	+	0	NA	promoter-TSS (NM_144593)	promoter-TSS (NM_144593)	86	NM_144593	121268	Hs.159013	NM_144593	ENSG00000167550	RHEBL1	RHEBL1c	RHEB like 1	protein-coding	0.00518612640824021	-1.16873894262412
92	chr12	49524002	49525500	+	0	NA	intron (NM_006082, intron 1 of 3)	CpG	427	NM_006082	10376	Hs.524390	NM_006082	ENSG00000123416	TUBA1B	K-ALPHA-1	tubulin alpha 1b	protein-coding	0.00245521377222984	-1.39627670954296
93	chr12	51818452	51818700	+	0	NA	promoter-TSS (NR_047672)	promoter-TSS (NR_047672)	-39	NM_001258402	9498	Hs.4749	NM_004858	ENSG00000050438	SLC4A8	NBC3|NDCBE	solute carrier family 4 member 8	protein-coding	0.00772553922995203	-1.08828351256437
