PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
11	chr1	1280102	1280750	+	0	NA	intron (NM_001330311, intron 1 of 14)	intron (NM_001330311, intron 1 of 14)	4372	NM_004421	1855	Hs.731450	NM_004421	ENSG00000107404	DVL1	DRS2|DVL|DVL1L1|DVL1P1	dishevelled segment polarity protein 1	protein-coding	0.000192089379631864	-1.33855207819215
12	chr1	1284352	1285350	+	0	NA	promoter-TSS (NM_004421)	promoter-TSS (NM_004421)	-53	NM_001330311	1855	Hs.731450	NM_004421	ENSG00000107404	DVL1	DRS2|DVL|DVL1L1|DVL1P1	dishevelled segment polarity protein 1	protein-coding	0.00126810179645976	-1.32381258540753
13	chr1	1310352	1311050	+	0	NA	promoter-TSS (NM_001127230)	promoter-TSS (NM_001127230)	-114	NM_017900	54998	Hs.632515	NM_017900	ENSG00000175756	AURKAIP1	AIP|AKIP|MRP-S38	aurora kinase A interacting protein 1	protein-coding	5.59953904595548e-06	-0.992212315349753
14	chr1	1334402	1335250	+	0	NA	promoter-TSS (NR_015434)	promoter-TSS (NR_015434)	-84	NR_015434	148413	Hs.741357	NR_015434	ENSG00000224870	MRPL20-AS1	-	MRPL20 antisense RNA 1	ncRNA	0.00299289433673163	-0.549910262652444
15	chr1	1342502	1342850	+	0	NA	promoter-TSS (NM_017971)	promoter-TSS (NM_017971)	-3	NM_017971	55052	Hs.182698	NM_017971	ENSG00000242485	MRPL20	L20mt|MRP-L20	mitochondrial ribosomal protein L20	protein-coding	0.000486439522987952	-0.956219975612395
16	chr1	1446902	1447650	+	0	NA	promoter-TSS (NM_001170535)	promoter-TSS (NM_001170535)	-266	NM_018188	55210	Hs.23413	NM_018188	ENSG00000197785	ATAD3A	HAYOS	ATPase family AAA domain containing 3A	protein-coding	4.22034058710146e-06	-1.16219363451875
17	chr1	1550452	1551750	+	0	NA	promoter-TSS (NR_146324)	promoter-TSS (NR_146324)	-134	NM_001170689	142678	Hs.135805	NM_080875	ENSG00000197530	MIB2	ZZANK1|ZZZ5	mindbomb E3 ubiquitin protein ligase 2	protein-coding	3.47172451582783e-07	-1.2412774597232
18	chr1	1677802	1678000	+	0	NA	promoter-TSS (NM_182838)	promoter-TSS (NM_182838)	-463	NM_001199787	9906	Hs.655255	NM_182838	ENSG00000215790	SLC35E2A	SLC35E2	solute carrier family 35 member E2A	protein-coding	0.00395015242086952	-0.834001900267858
19	chr1	1822252	1823300	+	0	NA	promoter-TSS (NM_002074)	promoter-TSS (NM_002074)	-220	NM_001282539	2782	Hs.430425	NM_002074	ENSG00000078369	GNB1	MRD42	G protein subunit beta 1	protein-coding	0.00499646445785723	-1.3200061375112
20	chr1	1840052	1841100	+	0	NA	Intergenic	CpG	-6123	NM_138705	163688	Hs.85902	NM_138705	ENSG00000169885	CALML6	CAGLP	calmodulin like 6	protein-coding	0.0018223948597013	-0.802094335498639
21	chr1	1980902	1982200	+	0	NA	promoter-TSS (NR_135509)	promoter-TSS (NR_135509)	-42	NR_135509	105378591	Hs.371879	NR_135509	ENSG00000226969	LOC105378591	-	uncharacterized LOC105378591	ncRNA	0.000418340307824283	-0.889536670684198
22	chr1	2457402	2458500	+	0	NA	promoter-TSS (NM_018216)	promoter-TSS (NM_018216)	84	NM_018216	55229	Hs.26156	NM_018216	ENSG00000157881	PANK4	-	pantothenate kinase 4	protein-coding	0.00712227205209265	-0.729228853834474
23	chr1	2517002	2518900	+	0	NA	promoter-TSS (NR_036637)	promoter-TSS (NR_036637)	-11	NR_036637	127281	Hs.462033	NM_152371	ENSG00000157870	PRXL2B	C1orf93|FAM213B	peroxiredoxin like 2B	protein-coding	0.00872664348276185	-0.489299305445674
24	chr1	3773152	3775050	+	0	NA	promoter-TSS (NM_014704)	promoter-TSS (NM_014704)	61	NM_001320136	1677	Hs.133089	NM_004402	ENSG00000169598	DFFB	CAD|CPAN|DFF-40|DFF2|DFF40	DNA fragmentation factor subunit beta	protein-coding	0.000103009561682728	-0.692531067918474
25	chr1	3816102	3818350	+	0	NA	promoter-TSS (NM_207356)	promoter-TSS (NM_207356)	258	NR_024455	100133612	Hs.307652	NR_024455	ENSG00000236423	LINC01134	-	long intergenic non-protein coding RNA 1134	ncRNA	7.13326893584488e-06	1.09154105094005
26	chr1	5574702	5574900	+	0	NA	Intergenic	Intergenic	348000	NR_039838	100616421		NR_039838	ENSG00000264101	MIR4689	mir-4689	microRNA 4689	ncRNA	0.00383881072520774	0.846062157332459
27	chr1	5805902	5806200	+	0	NA	Intergenic	Intergenic	116750	NR_039838	100616421		NR_039838	ENSG00000264101	MIR4689	mir-4689	microRNA 4689	ncRNA	0.00779412537759034	0.8697087802253
28	chr1	5953802	5954000	+	0	NA	intron (NM_001291593, intron 13 of 26)	LTR13|LTR|ERVK	-31100	NR_039838	100616421		NR_039838	ENSG00000264101	MIR4689	mir-4689	microRNA 4689	ncRNA	0.000231525841448565	1.0303065861231
29	chr1	6035252	6035550	+	0	NA	intron (NM_001291594, intron 1 of 25)	intron (NM_001291594, intron 1 of 25)	17084	NM_015102	261734	Hs.462348	NM_015102	ENSG00000131697	NPHP4	POC10|SLSN4	nephrocystin 4	protein-coding	0.00038403463480185	0.78281221744469
30	chr1	6217202	6218450	+	0	NA	intron (NM_015557, intron 3 of 41)	intron (NM_015557, intron 3 of 41)	22555	NM_015557	26038	Hs.522898	NM_015557	ENSG00000116254	CHD5	CHD-5	chromodomain helicase DNA binding protein 5	protein-coding	8.8895673440325e-13	-1.4894147259798
31	chr1	6453002	6454250	+	0	NA	5' UTR (NM_007274, exon 1 of 9)	5' UTR (NM_007274, exon 1 of 9)	200	NM_007274	11332	Hs.126137	NM_007274	ENSG00000097021	ACOT7	ACH1|ACT|BACH|CTE-II|LACH|LACH1|hBACH	acyl-CoA thioesterase 7	protein-coding	0.00041221932649357	-0.709459069522407
32	chr1	6551552	6551900	+	0	NA	promoter-TSS (NM_020631)	promoter-TSS (NM_020631)	1	NM_020631	57449	Hs.284232	NM_020631	ENSG00000171680	PLEKHG5	CMTRIC|DSMA4|GEF720|Syx|Tech	pleckstrin homology and RhoGEF domain containing G5	protein-coding	0.00730433940988344	-1.05189526572524
33	chr1	6639552	6640350	+	0	NA	promoter-TSS (NM_001278648)	promoter-TSS (NM_001278648)	-103	NM_001278648	3104	Hs.502330	NM_005341	ENSG00000204859	ZBTB48	HKR3|TZAP|ZNF855|pp9964	zinc finger and BTB domain containing 48	protein-coding	0.000443840706035975	-0.594816138930625
34	chr1	6661152	6664450	+	0	NA	exon (NM_001324309, exon 1 of 4)	exon (NM_001324309, exon 1 of 4)	128	NM_001324309	9903	Hs.7764	NM_014851	ENSG00000162413	KLHL21	-	kelch like family member 21	protein-coding	0.0068681048857269	-0.647120644926753
35	chr1	6672802	6674150	+	0	NA	promoter-TSS (NM_153812)	promoter-TSS (NM_153812)	-315	NM_153812	148479	Hs.516079	NM_153812	ENSG00000116273	PHF13	PHF5|SPOC1	PHD finger protein 13	protein-coding	2.21798775311799e-05	-0.999191958770618
36	chr1	6844302	6846350	+	0	NA	promoter-TSS (NR_149049)	promoter-TSS (NR_149049)	-58	NM_001242701	23261	Hs.397705	NM_015215	ENSG00000171735	CAMTA1	CANPMR	calmodulin binding transcription activator 1	protein-coding	1.47363337194841e-09	-0.919366492211719
37	chr1	7315752	7316050	+	0	NA	intron (NM_001349609, intron 5 of 22)	intron (NM_001349609, intron 5 of 22)	133913	NR_146200	102725193	Hs.666120	NR_146199	ENSG00000237728	LOC102725193	-	uncharacterized LOC102725193	ncRNA	0.00301760795278623	-0.836938217012641
38	chr1	7843452	7844600	+	0	NA	promoter-TSS (NM_016831)	promoter-TSS (NM_016831)	-221	NM_001289863	8863	Hs.162200	NM_016831	ENSG00000049246	PER3	FASPS3|GIG13	period circadian regulator 3	protein-coding	1.66035598382443e-08	-1.04425883170796
39	chr1	8021152	8022100	+	0	NA	promoter-TSS (NM_001123377)	promoter-TSS (NM_001123377)	-88	NM_001123377	11315	Hs.419640	NM_007262	ENSG00000116288	PARK7	DJ-1|DJ1|GATD2|HEL-S-67p	Parkinsonism associated deglycase	protein-coding	4.73742391513789e-07	-0.782000191114906
40	chr1	8085802	8086900	+	0	NA	promoter-TSS (NM_018948)	promoter-TSS (NM_018948)	18	NM_018948	54206	Hs.605445	NM_018948	ENSG00000116285	ERRFI1	GENE-33|MIG-6|MIG6|RALT	ERBB receptor feedback inhibitor 1	protein-coding	1.93134907027593e-07	-1.10182354470645
41	chr1	8137202	8137600	+	0	NA	Intergenic	Intergenic	-51032	NM_018948	54206	Hs.605445	NM_018948	ENSG00000116285	ERRFI1	GENE-33|MIG-6|MIG6|RALT	ERBB receptor feedback inhibitor 1	protein-coding	0.00602982546030015	-1.07944037706162
42	chr1	8144002	8144350	+	0	NA	Intergenic	Intergenic	-57807	NM_018948	54206	Hs.605445	NM_018948	ENSG00000116285	ERRFI1	GENE-33|MIG-6|MIG6|RALT	ERBB receptor feedback inhibitor 1	protein-coding	0.00453893242396399	-1.09984766886751
43	chr1	8154502	8155050	+	0	NA	Intergenic	Intergenic	-68407	NM_018948	54206	Hs.605445	NM_018948	ENSG00000116285	ERRFI1	GENE-33|MIG-6|MIG6|RALT	ERBB receptor feedback inhibitor 1	protein-coding	0.00709880816519241	-1.08091848950978
44	chr1	8242252	8242850	+	0	NA	Intergenic	Intergenic	-26181	NR_125998	102724539	Hs.516816	NR_125998	ENSG00000227634	LINC01714	-	long intergenic non-protein coding RNA 1714	ncRNA	0.00486381163347609	-1.19683239820054
45	chr1	8271802	8272450	+	0	NA	intron (NR_125998, intron 2 of 3)	CpG	3394	NR_125998	102724539	Hs.516816	NR_125998	ENSG00000227634	LINC01714	-	long intergenic non-protein coding RNA 1714	ncRNA	1.10253058390819e-05	-1.28745241770155
46	chr1	8585752	8586300	+	0	NA	intron (NM_012102, intron 8 of 23)	intron (NM_012102, intron 8 of 23)	-31053	NR_132752	106632271		NR_132752		SNORD128	ZL43	small nucleolar RNA, C/D box 128	snoRNA	0.00882981016694501	-0.713944356281514
47	chr1	8877552	8878300	+	0	NA	promoter-TSS (NM_001042681)	promoter-TSS (NM_001042681)	-227	NM_001042681	473	Hs.463041	NM_012102	ENSG00000142599	RERE	ARG|ARP|ATN1L|DNB1|NEDBEH	arginine-glutamic acid dipeptide repeats	protein-coding	0.00150492297132804	-0.825488946379703
48	chr1	8933752	8934000	+	0	NA	intron (NM_001201483, intron 2 of 10)	intron (NM_001201483, intron 2 of 10)	4869	NM_001201483	2023	Hs.517145	NM_001428	ENSG00000074800	ENO1	ENO1L1|HEL-S-17|MPB1|NNE|PPH	enolase 1	protein-coding	0.00724410210747373	-0.924966586498894
49	chr1	8938002	8939600	+	0	NA	promoter-TSS (NR_038351)	promoter-TSS (NR_038351)	-56	NM_001353346	2023	Hs.517145	NM_001428	ENSG00000074800	ENO1	ENO1L1|HEL-S-17|MPB1|NNE|PPH	enolase 1	protein-coding	0.000101116769463838	-0.978404974595837
50	chr1	9294302	9295400	+	0	NA	promoter-TSS (NM_004285)	promoter-TSS (NM_004285)	18	NM_004285	9563	Hs.463511	NM_004285	ENSG00000049239	H6PD	CORTRD1|G6PDH|GDH	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase	protein-coding	1.46225701303833e-05	-0.970325273998889
51	chr1	9340502	9340700	+	0	NA	Intergenic	Intergenic	-12352	NM_025106	80176	Hs.8261	NM_025106	ENSG00000171621	SPSB1	SSB-1|SSB1	splA/ryanodine receptor domain and SOCS box containing 1	protein-coding	0.00235693545944486	-1.02527870933435
52	chr1	9488752	9489300	+	0	NA	promoter-TSS (NR_104623)	promoter-TSS (NR_104623)	29	NR_104622	100506022	Hs.131775	NR_104622	ENSG00000284693	LINC02606	-	long intergenic non-protein coding RNA 2606	ncRNA	0.000315794250092675	-0.765412330319147
53	chr1	9533202	9533450	+	0	NA	Intergenic	Intergenic	-44271	NR_104622	100506022	Hs.131775	NR_104622	ENSG00000284693	LINC02606	-	long intergenic non-protein coding RNA 2606	ncRNA	0.000109744057115817	-1.07188542887808
54	chr1	9599002	9600400	+	0	NA	5' UTR (NM_032315, exon 1 of 7)	5' UTR (NM_032315, exon 1 of 7)	177	NM_032315	84275	Hs.568613	NM_032315	ENSG00000171612	SLC25A33	BMSC-MCP|PNC1	solute carrier family 25 member 33	protein-coding	1.01441702684927e-06	-1.07750139510304
55	chr1	9648402	9649450	+	0	NA	promoter-TSS (NM_001010866)	promoter-TSS (NM_001010866)	-43	NM_001130924	199953	Hs.632365	NM_001010866	ENSG00000188807	TMEM201	Ima1|NET5|SAMP1	transmembrane protein 201	protein-coding	3.58961431246104e-06	-1.02499694269902
56	chr1	9779202	9779450	+	0	NA	intron (NM_001350235, intron 8 of 22)	intron (NM_001350235, intron 8 of 22)	27801	NM_001350235	5293	Hs.518451	NM_005026	ENSG00000171608	PIK3CD	APDS|IMD14|P110DELTA|PI3K|p110D	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	protein-coding	0.000119273734815172	-0.949283348296314
57	chr1	9969902	9971250	+	0	NA	promoter-TSS (NM_020248)	promoter-TSS (NM_020248)	-249	NM_001012329	56998	Hs.463759	NM_020248	ENSG00000178585	CTNNBIP1	ICAT	catenin beta interacting protein 1	protein-coding	4.35855344080969e-05	-0.683591908578372
58	chr1	10092502	10093900	+	0	NA	5' UTR (NM_001105562, exon 1 of 28)	5' UTR (NM_001105562, exon 1 of 28)	185	NM_006048	10277	Hs.593974	NM_006048	ENSG00000130939	UBE4B	E4|HDNB1|UBOX3|UFD2|UFD2A	ubiquitination factor E4B	protein-coding	6.27570412109384e-09	-1.12692920976733
59	chr1	10269852	10271700	+	0	NA	promoter-TSS (NM_015074)	promoter-TSS (NM_015074)	12	NM_015074	23095	Hs.97858	NM_015074	ENSG00000054523	KIF1B	CMT2|CMT2A|CMT2A1|HMSNII|KLP|NBLST1	kinesin family member 1B	protein-coding	9.67165746762049e-07	-0.948138324806505
60	chr1	10458502	10459800	+	0	NA	promoter-TSS (NM_001304451)	promoter-TSS (NM_001304451)	30	NM_001304452	5226	Hs.464071	NM_002631	ENSG00000142657	PGD	6PGD	phosphogluconate dehydrogenase	protein-coding	0.000978065679699463	-0.646571715393581
61	chr1	10754252	10755300	+	0	NA	intron (NM_001079843, intron 3 of 20)	GC_rich|Low_complexity|Low_complexity	101927	NM_001079843	54897	Hs.439894	NM_017766	ENSG00000130940	CASZ1	CAS11|CST|SRG|ZNF693|dJ734G22.1	castor zinc finger 1	protein-coding	4.05258062451898e-05	-0.971889460712885
62	chr1	11119752	11120600	+	0	NA	promoter-TSS (NM_003132)	promoter-TSS (NM_003132)	-101	NM_003132	6723	Hs.76244	NM_003132	ENSG00000116649	SRM	PAPT|SPDSY|SPS1|SRML1	spermidine synthase	protein-coding	0.000161254882969984	-0.652753198354685
63	chr1	11538802	11539450	+	0	NA	promoter-TSS (NM_020780)	promoter-TSS (NM_020780)	-86	NM_020780	57540	Hs.202355	NM_020780	ENSG00000204624	DISP3	PTCHD2	dispatched RND transporter family member 3	protein-coding	0.00120021801529119	-1.30213961021831
64	chr1	11724102	11724750	+	0	NA	intron (NM_018438, intron 1 of 5)	CpG	169	NM_018438	26270	Hs.464419	NM_018438	ENSG00000116663	FBXO6	FBG2|FBS2|FBX6|Fbx6b	F-box protein 6	protein-coding	0.00703152602086642	-0.891619576475121
65	chr1	11740752	11741850	+	0	NA	promoter-TSS (NM_006341)	promoter-TSS (NM_006341)	-96	NM_006341	10459	Hs.19400	NM_006341	ENSG00000116670	MAD2L2	FANCV|MAD2B|POLZ2|REV7	mitotic arrest deficient 2 like 2	protein-coding	0.00485629510514387	-0.869412929582847
66	chr1	11865302	11866850	+	0	NA	promoter-TSS (NR_046428)	promoter-TSS (NR_046428)	-77	NM_001256959	1185	Hs.193043	NM_001286	ENSG00000011021	CLCN6	CLC-6	chloride voltage-gated channel 6	protein-coding	7.82977131993082e-05	-0.695775502626999
67	chr1	11967802	11970000	+	0	NA	TTS (NR_002754)	TTS (NR_002754)	690	NR_002754	26829		NR_002754	ENSG00000199347	RNU5E-1	RNU5E|U5E	RNA, U5E small nuclear 1	snRNA	1.85391374644881e-08	-1.1680120490041
68	chr1	12039702	12040850	+	0	NA	promoter-TSS (NM_014874)	promoter-TSS (NM_014874)	38	NM_014874	9927	Hs.376681	NM_014874	ENSG00000116688	MFN2	CMT2A|CMT2A2|CMT2A2A|CMT2A2B|CPRP1|HMSN6A|HSG|MARF	mitofusin 2	protein-coding	0.000655887843659217	-0.716478931449241
69	chr1	12079152	12080100	+	0	NA	promoter-TSS (NM_021933)	promoter-TSS (NM_021933)	71	NM_021933	60672	Hs.8595	NM_021933	ENSG00000116691	MIIP	IIP45	migration and invasion inhibitory protein	protein-coding	0.00330849447717456	-0.566737811983279
70	chr1	12167002	12167150	+	0	NA	intron (NM_001281430, intron 3 of 13)	intron (NM_001281430, intron 3 of 13)	43642	NM_001281430	943	Hs.1314	NM_001243	ENSG00000120949	TNFRSF8	CD30|D1S166E|Ki-1	TNF receptor superfamily member 8	protein-coding	0.00993832169135228	0.786995336070117
71	chr1	12332202	12332400	+	0	NA	intron (NM_015378, intron 17 of 69)	intron (NM_015378, intron 17 of 69)	42214	NM_018156	55187	Hs.439381	NM_015378	ENSG00000048707	VPS13D	SCAR4	vacuolar protein sorting 13 homolog D	protein-coding	0.00227254050069336	0.854131364976744
72	chr1	12661352	12661550	+	0	NA	intron (NM_004753, intron 1 of 5)	MLT1K|LTR|ERVL-MaLR	-4825	NM_001324370	9249	Hs.289347	NM_004753	ENSG00000162496	DHRS3	DD83.1|RDH17|Rsdr1|SDR1|SDR16C1|retSDR1	dehydrogenase/reductase 3	protein-coding	0.0067142198068329	0.871979848786435
73	chr1	12844102	12844200	+	0	NA	Intergenic	HERVK-int|LTR|ERVK	-7395	NM_023013	65121	Hs.454859	NM_023013	ENSG00000116721	PRAMEF1	-	PRAME family member 1	protein-coding	0.000604822345451584	1.18345338656226
74	chr1	13992202	13992500	+	0	NA	Intergenic	Intergenic	-34332	NM_001135610	7799	Hs.371823	NM_012231	ENSG00000116731	PRDM2	HUMHOXY1|KMT8|KMT8A|MTB-ZF|RIZ|RIZ1|RIZ2	PR/SET domain 2	protein-coding	0.000379980163253975	1.16665579981348
75	chr1	14052402	14052650	+	0	NA	intron (NM_001135610, intron 2 of 7)	MIR|SINE|MIR	21176	NM_015866	7799	Hs.371823	NM_012231	ENSG00000116731	PRDM2	HUMHOXY1|KMT8|KMT8A|MTB-ZF|RIZ|RIZ1|RIZ2	PR/SET domain 2	protein-coding	9.73644992221416e-07	1.27251885739361
76	chr1	14133752	14134000	+	0	NA	intron (NM_012231, intron 8 of 9)	L2a|LINE|L2	57966	NM_001007257	7799	Hs.371823	NM_012231	ENSG00000116731	PRDM2	HUMHOXY1|KMT8|KMT8A|MTB-ZF|RIZ|RIZ1|RIZ2	PR/SET domain 2	protein-coding	5.43513302286943e-05	1.14563061939074
77	chr1	14286952	14287200	+	0	NA	Intergenic	Intergenic	211166	NM_001007257	7799	Hs.371823	NM_012231	ENSG00000116731	PRDM2	HUMHOXY1|KMT8|KMT8A|MTB-ZF|RIZ|RIZ1|RIZ2	PR/SET domain 2	protein-coding	0.00101973311884098	0.971210643190292
78	chr1	15241902	15242300	+	0	NA	intron (NM_201628, intron 1 of 14)	intron (NM_201628, intron 1 of 14)	-8524	NM_001370229	23254	Hs.368823	NM_015209	ENSG00000189337	KAZN	KAZ	kazrin, periplakin interacting protein	protein-coding	0.000134700417739713	0.864027304030465
79	chr1	15364702	15364950	+	0	NA	intron (NM_001370231, intron 4 of 8)	intron (NM_001370231, intron 4 of 8)	92411	NM_001017999	23254	Hs.368823	NM_015209	ENSG00000189337	KAZN	KAZ	kazrin, periplakin interacting protein	protein-coding	0.000184101042454163	1.04132769216926
80	chr1	15373052	15373350	+	0	NA	intron (NM_001370231, intron 5 of 8)	intron (NM_001370231, intron 5 of 8)	100786	NM_001017999	23254	Hs.368823	NM_015209	ENSG00000189337	KAZN	KAZ	kazrin, periplakin interacting protein	protein-coding	0.00818718344720046	0.72497860353285
81	chr1	15631302	15631500	+	0	NA	intron (NM_052929, intron 6 of 30)	MamRep564|Unknown|Unknown	38978	NR_148918	101927417	Hs.715313	NR_148918	ENSG00000233485	LOC101927417	-	uncharacterized LOC101927417	ncRNA	0.00515069484680972	0.957327418640731
82	chr1	15852652	15853850	+	0	NA	promoter-TSS (NM_001287811)	promoter-TSS (NM_001287811)	-57	NM_001287811	23341	Hs.655410	NM_015291	ENSG00000116138	DNAJC16	-	DnaJ heat shock protein family (Hsp40) member C16	protein-coding	0.00572704532904616	-0.556173856637658
83	chr1	15943252	15944600	+	0	NA	promoter-TSS (NM_032341)	promoter-TSS (NM_032341)	-27	NM_032341	84301	Hs.718857	NM_032341	ENSG00000197312	DDI2	-	DNA damage inducible 1 homolog 2	protein-coding	0.005383649137883	-0.621909025214274
84	chr1	16029702	16030350	+	0	NA	intron (NM_015164, intron 1 of 19)	intron (NM_015164, intron 1 of 19)	19211	NM_015164	23207	Hs.646775	NM_015164	ENSG00000116786	PLEKHM2	SKIP	pleckstrin homology and RUN domain containing M2	protein-coding	0.00735297146107769	-0.895773337670398
85	chr1	16173702	16174500	+	0	NA	promoter-TSS (NM_015001)	promoter-TSS (NM_015001)	-101	NM_015001	23013	Hs.744843	NM_015001	ENSG00000065526	SPEN	HIAA0929|MINT|RBM15C|SHARP	spen family transcriptional repressor	protein-coding	0.000403706018504212	-0.800172105019103
86	chr1	16471752	16473350	+	0	NA	intron (NM_004431, intron 3 of 16)	intron (NM_004431, intron 3 of 16)	10013	NM_001329090	1969	Hs.171596	NM_004431	ENSG00000142627	EPHA2	ARCC2|CTPA|CTPP1|CTRCT6|ECK	EPH receptor A2	protein-coding	3.21857553979873e-07	-1.82018027212774
87	chr1	16499752	16500250	+	0	NA	Intergenic	Intergenic	-17437	NM_004431	1969	Hs.171596	NM_004431	ENSG00000142627	EPHA2	ARCC2|CTPA|CTPP1|CTRCT6|ECK	EPH receptor A2	protein-coding	0.000775966476620301	-1.16673713419752
88	chr1	16532902	16534650	+	0	NA	intron (NM_153213, intron 5 of 15)	CpG-498	5371	NM_153213	128272	Hs.591532	NM_153213	ENSG00000142632	ARHGEF19	WGEF	Rho guanine nucleotide exchange factor 19	protein-coding	7.15160799426751e-05	-0.898834437388394
89	chr1	16693402	16694550	+	0	NA	intron (NR_073500, intron 1 of 1)	CpG	239	NR_073500	26099	Hs.252967	NM_001114600	ENSG00000055070	SZRD1	C1orf144	SUZ RNA binding domain containing 1	protein-coding	0.00324206527016039	-0.741074462523766
90	chr1	16839952	16841200	+	0	NA	TTS (NR_004400)	TTS (NR_004400)	204	NR_004430	26871		NR_004430	ENSG00000206652	RNU1-1	HSD1|HU1-1|RNU1|RNU1A|RNU1A3|RNU1G4|Rnu1a1|U1|U1A1	RNA, U1 small nuclear 1	snRNA	1.57224546963791e-07	-1.29073057357709
91	chr1	16970252	16971600	+	0	NA	Intergenic	CpG	-1143	NR_027504	11209	Hs.349110	NR_027504		MST1P2	MSPL-1|MSPL-2|MSPL-3|MSPL1|MSPL2|MSPL3|MSTP1|MSTP2|MSTP3	macrophage stimulating 1 pseudogene 2	pseudo	0.00237205838922676	-0.759147057561979
92	chr1	17053802	17054100	+	0	NA	Intergenic	Intergenic	-7299	NR_026567	284729	Hs.548239	NR_026567	ENSG00000268869	ESPNP	dJ1182A14.1	espin pseudogene	pseudo	2.01014582707888e-05	-1.45894403813234
93	chr1	17222052	17223300	+	0	NA	TTS (NR_004400).4	TTS (NR_004400).4	201	NR_004430	26871		NR_004430	ENSG00000206652	RNU1-1	HSD1|HU1-1|RNU1|RNU1A|RNU1A3|RNU1G4|Rnu1a1|U1|U1A1	RNA, U1 small nuclear 1	snRNA	2.59160331121631e-05	-1.40431899777027
94	chr1	17230352	17232250	+	0	NA	Intergenic	CpG	8826	NR_004430	26871		NR_004430	ENSG00000206652	RNU1-1	HSD1|HU1-1|RNU1|RNU1A|RNU1A3|RNU1G4|Rnu1a1|U1|U1A1	RNA, U1 small nuclear 1	snRNA	0.00133450415567385	-0.916193976094036
95	chr1	17240102	17241150	+	0	NA	Intergenic	CpG	-7800	NM_014675	9696	Hs.309403	NM_014675	ENSG00000058453	CROCC	ROLT|TAX1BP2	ciliary rootlet coiled-coil, rootletin	protein-coding	0.00189168821076816	-0.720048029250888
