PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
12	chr1	74968252	74968400	+	0	NA	intron (NM_015978, intron 23 of 24)	intron (NM_015978, intron 23 of 24)	9972	NM_001364666	105378803		NM_001364665	ENSG00000162621	LRRC53	-	leucine rich repeat containing 53	protein-coding	0.00283503476828101	1.35046827298745
13	chr1	74969702	74970150	+	0	NA	intron (NM_015978, intron 23 of 24)	intron (NM_015978, intron 23 of 24)	8372	NM_001364666	105378803		NM_001364665	ENSG00000162621	LRRC53	-	leucine rich repeat containing 53	protein-coding	0.00175505494178204	0.948066148375988
14	chr1	75198252	75200100	+	0	NA	promoter-TSS (NM_001130043)	promoter-TSS (NM_001130043)	-84	NM_001130043	1429	Hs.83114	NM_001889	ENSG00000116791	CRYZ	-	crystallin zeta	protein-coding	6.45695308385298e-05	1.05774154726584
15	chr1	75731452	75731700	+	0	NA	intron (NM_001130058, intron 6 of 23)	intron (NM_001130058, intron 6 of 23)	131503	NM_001256114	431707	Hs.403934	NM_001001933	ENSG00000162624	LHX8	LHX7	LIM homeobox 8	protein-coding	0.00558279257356819	1.18235433192844
16	chr1	76619652	76620550	+	0	NA	intron (NM_001349105, intron 1 of 2)	intron (NM_001349105, intron 1 of 2)	79670	NM_001349111	256435	Hs.337040	NM_152996	ENSG00000184005	ST6GALNAC3	PRO7177|SIAT7C|ST6GALNACIII|STY	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	protein-coding	0.00239864269683629	1.06854125342099
17	chr1	86885052	86885250	+	0	NA	Intergenic	Intergenic	-4703	NM_006536	9635	Hs.241551	NM_006536	ENSG00000137975	CLCA2	CACC|CACC3|CLCRG2|CaCC-3	chloride channel accessory 2	protein-coding	0.0008405271857274	1.41043359467746
18	chr1	97432152	97432650	+	0	NA	Intergenic	L1PA11|LINE|L1	-129078	NR_046590	100873932	Hs.682651	NR_046590	ENSG00000232878	DPYD-AS1	-	DPYD antisense RNA 1	ncRNA	0.000635632397609666	1.14656869532575
19	chr1	99645902	99646350	+	0	NA	Intergenic	Intergenic	-83722	NM_001166252	9890	Hs.13245	NM_014839	ENSG00000117600	PLPPR4	LPPR4|LPR4|PHP1|PRG-1|PRG1	phospholipid phosphatase related 4	protein-coding	0.00394855544366567	0.876920849903185
20	chr1	101753852	101754500	+	0	NA	Intergenic	Intergenic	-35217	NR_126402	104355286	Hs.568671	NR_126402	ENSG00000231671	LINC01307	-	long intergenic non-protein coding RNA 1307	ncRNA	0.00798494442367094	1.34688835468413
21	chr1	104057602	104057850	+	0	NA	intron (NM_001347929, intron 1 of 5)	intron (NM_001347929, intron 1 of 5)	10407	NM_001347930	101928436	Hs.558999	NM_001286997		LOC101928436	-	uncharacterized LOC101928436	protein-coding	0.00372835663019895	1.58152300970002
22	chr1	104067702	104069150	+	0	NA	promoter-TSS (NM_001286997)	promoter-TSS (NM_001286997)	105	NM_017619	55599	Hs.632423	NM_017619	ENSG00000185946	RNPC3	IGHD5|RBM40|RNP|SNRNP65	RNA binding region (RNP1, RRM) containing 3	protein-coding	0.00360275476734513	0.771663576796262
23	chr1	108741802	108743750	+	0	NA	5' UTR (NM_013386, exon 1 of 10)	5' UTR (NM_013386, exon 1 of 10)	189	NM_013386	29957	Hs.656870	NM_013386	ENSG00000085491	SLC25A24	APC1|SCAMC-1|SCAMC1	solute carrier family 25 member 24	protein-coding	0.00466858461905285	1.0127952479402
24	chr1	116150902	116151250	+	0	NA	Intergenic	LTR16E2|LTR|ERVL	-33515	NM_001172411	81839	Hs.515130	NM_138959	ENSG00000173218	VANGL1	KITENIN|LPP2|STB2|STBM2	VANGL planar cell polarity protein 1	protein-coding	0.00507795437820404	1.2543346029555
25	chr1	120217452	120218500	+	0	NA	Intergenic	Intergenic	-27087	NM_001080470	90874	Hs.381105	NM_001080470	ENSG00000143067	ZNF697	-	zinc finger protein 697	protein-coding	0.000250341817337136	1.44827681181492
26	chr1	162582952	162583800	+	0	NA	Intergenic	Intergenic	-17277	NM_001354983	4921	Hs.275757	NM_006182	ENSG00000162733	DDR2	MIG20a|NTRKR3|TKT|TYRO10|WRCN	discoidin domain receptor tyrosine kinase 2	protein-coding	0.00934710807848884	1.52259421005305
27	chr1	164527752	164528750	+	0	NA	promoter-TSS (NM_001204961)	promoter-TSS (NM_001204961)	-346	NM_001204963	5087	Hs.557097	NM_002585	ENSG00000185630	PBX1	CAKUHED	PBX homeobox 1	protein-coding	0.000492244252033215	1.83939206942453
28	chr1	166135702	166137050	+	0	NA	promoter-TSS (NM_001320302)	promoter-TSS (NM_001320302)	-384	NR_163271	149297	Hs.22930	NM_001017961	ENSG00000188859	FAM78B	-	family with sequence similarity 78 member B	protein-coding	0.00516153475512814	1.62792368380419
29	chr1	169565102	169565300	+	0	NA	exon (NM_003005, exon 12 of 17)	exon (NM_003005, exon 12 of 17)	-9432	NM_000130	2153	Hs.30054	NM_000130	ENSG00000198734	F5	FVL|PCCF|RPRGL1|THPH2	coagulation factor V	protein-coding	0.00585963917046873	1.35752234829592
30	chr1	171282802	171283600	+	0	NA	promoter-TSS (NM_002022)	promoter-TSS (NM_002022)	-121	NM_002022	2329	Hs.386502	NM_002022	ENSG00000076258	FMO4	FMO2	flavin containing dimethylaniline monoxygenase 4	protein-coding	0.00308526705739429	0.63582204789986
31	chr1	173092252	173092850	+	0	NA	Intergenic	Intergenic	-72448	NM_005092	8995	Hs.248197	NM_005092	ENSG00000120337	TNFSF18	AITRL|GITRL|TL6|TNLG2A|hGITRL	TNF superfamily member 18	protein-coding	4.78456171677907e-05	2.13666206295455
32	chr1	174998552	174999200	+	0	NA	Intergenic	Intergenic	-6285	NR_037606	63931	Hs.654858	NM_022100	ENSG00000120333	MRPS14	COXPD38|DJ262D12.2|HSMRPS14|MRP-S14|S14mt	mitochondrial ribosomal protein S14	protein-coding	0.00755866912385631	0.956709197456707
33	chr1	176866552	176867200	+	0	NA	intron (NM_004319, intron 16 of 22)	intron (NM_004319, intron 16 of 22)	131705	NR_030163	574441		NR_030163	ENSG00000202609	MIR488	MIRN488|hsa-mir-488|mir-488	microRNA 488	ncRNA	0.000269673845933093	1.55307190863569
34	chr1	177917502	177917850	+	0	NA	intron (NR_151492, intron 21 of 22)	intron (NR_151492, intron 21 of 22)	21381	NM_033127	89866	Hs.149540	NM_033127	ENSG00000120341	SEC16B	LZTR2|PGPR-p117|RGPR|RGPR-p117|SEC16S	SEC16 homolog B, endoplasmic reticulum export factor	protein-coding	0.0042996408966001	1.17742588907698
35	chr1	185702852	185703900	+	0	NA	promoter-TSS (NM_031935)	promoter-TSS (NM_031935)	-147	NM_031935	83872	Hs.58877	NM_031935	ENSG00000143341	HMCN1	ARMD1|FBLN6|FIBL-6|FIBL6	hemicentin 1	protein-coding	0.00209376488507158	0.805995176221233
36	chr1	185782602	185782800	+	0	NA	intron (NM_031935, intron 1 of 106)	intron (NM_031935, intron 1 of 106)	79178	NM_031935	83872	Hs.58877	NM_031935	ENSG00000143341	HMCN1	ARMD1|FBLN6|FIBL-6|FIBL6	hemicentin 1	protein-coding	0.0084010351388488	1.08003900133293
37	chr1	186124852	186125050	+	0	NA	intron (NM_031935, intron 97 of 106)	intron (NM_031935, intron 97 of 106)	-140454	NM_001127709	10216	Hs.647723	NM_005807	ENSG00000116690	PRG4	CACP|HAPO|JCAP|MSF|SZP	proteoglycan 4	protein-coding	0.000514487362090426	1.43203605578337
38	chr1	193376052	193376250	+	0	NA	Intergenic	Intergenic	102276	NR_125789	101929184	Hs.146728	NR_125789	ENSG00000232077	LINC01031	TCONS_00000361	long intergenic non-protein coding RNA 1031	ncRNA	0.00153441223068345	1.79332326010076
39	chr1	197490352	197490550	+	0	NA	intron (NM_001195215, intron 20 of 22)	intron (NM_001195215, intron 20 of 22)	253069	NR_047564	23418	Hs.126135	NM_012076	ENSG00000134376	CRB1	LCA8|RP12	crumbs cell polarity complex component 1	protein-coding	0.00187363667960385	1.54606013320058
40	chr1	198057602	198057800	+	0	NA	Intergenic	Intergenic	-68427	NM_133494	140609	Hs.24119	NM_133494	ENSG00000151414	NEK7	-	NIMA related kinase 7	protein-coding	0.00626542310546281	1.39758424699021
41	chr1	198434752	198435000	+	0	NA	Intergenic	Intergenic	75199	NM_133262	127124	Hs.127743	NM_133262	ENSG00000151418	ATP6V1G3	ATP6G3|Vma10	ATPase H+ transporting V1 subunit G3	protein-coding	0.00211906173914825	1.44875519208181
42	chr1	201012052	201012350	+	0	NA	intron (NM_000069, intron 40 of 43)	intron (NM_000069, intron 40 of 43)	-19359	NM_001252102	23046	Hs.169182	NM_017596	ENSG00000116852	KIF21B	-	kinesin family member 21B	protein-coding	0.0071878550636809	0.988039023134025
43	chr1	208412452	208412700	+	0	NA	intron (NM_025179, intron 1 of 31)	intron (NM_025179, intron 1 of 31)	5153	NM_025179	5362	Hs.497626	NM_025179	ENSG00000076356	PLXNA2	OCT|PLXN2	plexin A2	protein-coding	0.00798494442367094	0.969468624214283
44	chr1	208825702	208826000	+	0	NA	Intergenic	Intergenic	-76182	NR_146914	105372893	Hs.568720	NR_146914	ENSG00000232812	LINC01717	-	long intergenic non-protein coding RNA 1717	ncRNA	0.000165704877505099	1.32320725640302
45	chr1	214832202	214832500	+	0	NA	exon (NM_016343, exon 19 of 20)	exon (NM_016343, exon 19 of 20)	55813	NM_016343	1063	Hs.497741	NM_016343	ENSG00000117724	CENPF	CENF|CILD31|PRO1779|STROMS|hcp-1	centromere protein F	protein-coding	0.00924399357686527	0.987768086626997
46	chr1	216394402	216395000	+	0	NA	intron (NM_206933, intron 14 of 71)	intron (NM_206933, intron 14 of 71)	148894	NR_125993	102723833	Hs.232072	NR_125992	ENSG00000233620	LOC102723833	-	uncharacterized LOC102723833	ncRNA	0.00153441223068345	0.887107704279508
47	chr1	220976852	220977500	+	0	NA	intron (NM_022746, intron 4 of 6)	intron (NM_022746, intron 4 of 6)	16921	NM_022746	64757	Hs.497816	NM_022746	ENSG00000186205	MARC1	MOSC1	mitochondrial amidoxime reducing component 1	protein-coding	0.00507795437820404	1.13922627113604
48	chr1	230908952	230909100	+	0	NA	intron (NM_016452, intron 7 of 18)	intron (NM_016452, intron 7 of 18)	25892	NM_006615	10753	Hs.498021	NM_006615	ENSG00000135773	CAPN9	GC36|nCL-4	calpain 9	protein-coding	0.00980659046889627	1.38516248053445
49	chr1	233376902	233377100	+	0	NA	intron (NM_014801, intron 8 of 33)	intron (NM_014801, intron 8 of 33)	54470	NM_014801	80003	Hs.370605	NM_014801	ENSG00000135749	PCNX2	PCNXL2	pecanex 2	protein-coding	0.00356806439722514	1.21861025627873
50	chr1	233463052	233463350	+	0	NA	promoter-TSS (NM_032435)	promoter-TSS (NM_032435)	-269	NM_032435	84451	Hs.547779	NM_032435	ENSG00000143674	MAP3K21	MLK4|dJ862P8.3	mitogen-activated protein kinase kinase kinase 21	protein-coding	0.000165704877505099	2.1880892073634
51	chr1	233530702	233531100	+	0	NA	Intergenic	Intergenic	67431	NM_032435	84451	Hs.547779	NM_032435	ENSG00000143674	MAP3K21	MLK4|dJ862P8.3	mitogen-activated protein kinase kinase kinase 21	protein-coding	6.27255766545612e-05	1.21121631142003
52	chr1	238415502	238415950	+	0	NA	Intergenic	L2b|LINE|L2	233591	NR_015407	339535	Hs.532047	NR_015407	ENSG00000215808	LINC01139	LINK-A|LINKA	long intergenic non-protein coding RNA 1139	ncRNA	0.000740409980076877	1.21833797591879
53	chr1	240895652	240896050	+	0	NA	Intergenic	Intergenic	-120396	NM_022469	64388	Hs.98206	NM_022469	ENSG00000180875	GREM2	CKTSF1B2|DAND3|PRDC|STHAG9	gremlin 2, DAN family BMP antagonist	protein-coding	0.00770816705413676	1.62810461979744
54	chr1	241681802	241683600	+	0	NA	intron (NM_000143, intron 1 of 9)	CpG	384	NM_000143	2271	Hs.592490	NM_000143	ENSG00000091483	FH	FMRD|HLRCC|HsFH|LRCC|MCL|MCUL1	fumarate hydratase	protein-coding	0.00832940908510504	0.983062575904191
55	chr10	11799952	11800400	+	0	NA	intron (NM_024693, intron 4 of 4)	intron (NM_024693, intron 4 of 4)	15795	NM_024693	79746	Hs.22242	NM_024693	ENSG00000134463	ECHDC3	-	enoyl-CoA hydratase domain containing 3	protein-coding	0.00613347007535347	1.36659197065653
56	chr10	23447002	23447600	+	0	NA	Intergenic	Intergenic	-33940	NM_178161	256297	Hs.351503	NM_178161	ENSG00000168267	PTF1A	PACA|PAGEN2|PTF1-p48|bHLHa29|p48	pancreas associated transcription factor 1a	protein-coding	0.00831201936809862	1.43942827530737
57	chr10	38043752	38043950	+	0	NA	Intergenic	Intergenic	40252	NR_051997	100419868	Hs.741719	NR_051997		ZNF33BP1	-	zinc finger protein 33B pseudogene 1	pseudo	0.00770816705413676	1.15948939570581
58	chr10	53458902	53460050	+	0	NA	promoter-TSS (NM_015235)	promoter-TSS (NM_015235)	-121	NM_015235	23283	Hs.591358	NM_015235	ENSG00000177613	CSTF2T	CstF-64T	cleavage stimulation factor subunit 2 tau variant	protein-coding	0.000896071641759829	0.865928521142874
59	chr10	55361102	55361300	+	0	NA	Intergenic	Intergenic	-829741	NM_000242	4153	Hs.499674	NM_000242	ENSG00000165471	MBL2	COLEC1|HSMBPC|MBL|MBL2D|MBP|MBP-C|MBP1|MBPD	mannose binding lectin 2	protein-coding	0.0092644421920018	1.38967899919206
60	chr10	60174452	60174600	+	0	NA	Intergenic	Intergenic	29356	NM_003201	7019	Hs.594250	NM_003201	ENSG00000108064	TFAM	MTDPS15|MTTF1|MTTFA|TCF6|TCF6L1|TCF6L2|TCF6L3	transcription factor A, mitochondrial	protein-coding	0.0092644421920018	1.38234970072753
61	chr10	60290902	60291150	+	0	NA	intron (NM_001080512, intron 1 of 20)	intron (NM_001080512, intron 1 of 20)	18394	NM_001080512	80114	Hs.100261	NM_001080512	ENSG00000122870	BICC1	BICC|CYSRD	BicC family RNA binding protein 1	protein-coding	0.00711796853713304	1.31674200166727
62	chr10	61382152	61382400	+	0	NA	Intergenic	Intergenic	87373	NM_001323980	220963	Hs.499709	NM_194298	ENSG00000165449	SLC16A9	C10orf36|MCT9	solute carrier family 16 member 9	protein-coding	0.00733768973385651	1.30338198396024
63	chr10	62528652	62528850	+	0	NA	Intergenic	Intergenic	-9338	NM_001170406	983	Hs.732435	NM_001786	ENSG00000170312	CDK1	CDC2|CDC28A|P34CDC2	cyclin dependent kinase 1	protein-coding	0.00226889121479753	1.49407111642577
64	chr10	62576352	62576600	+	0	NA	Intergenic	Intergenic	38240	NM_001786	983	Hs.732435	NM_001786	ENSG00000170312	CDK1	CDC2|CDC28A|P34CDC2	cyclin dependent kinase 1	protein-coding	0.000966004789354637	1.27276106324452
65	chr10	69523302	69525100	+	0	NA	Intergenic	CpG	-68248	NM_013266	29119	Hs.21375	NM_013266	ENSG00000183230	CTNNA3	ARVD13|VR22	catenin alpha 3	protein-coding	0.0068176283856777	1.1729936586818
66	chr10	86051252	86051450	+	0	NA	non-coding (NR_038220, exon 5 of 6)	non-coding (NR_038220, exon 5 of 6)	11615	NR_038220	170425	Hs.434131	NR_038220	ENSG00000229404	LINC00858	CRCAL-2	long intergenic non-protein coding RNA 858	ncRNA	0.00334409827948996	1.31715430817885
67	chr10	86373152	86373700	+	0	NA	Intergenic	Intergenic	188501	NM_001284242	54462	Hs.461988	NM_018999	ENSG00000107771	CCSER2	FAM190B|Gcap14|KIAA1128|bA486O22.1	coiled-coil serine rich protein 2	protein-coding	0.000647662487452141	1.22103138133645
68	chr10	101006602	101006700	+	0	NA	Intergenic	Intergenic	-11019	NM_001166245	60495	Hs.500750	NM_021828	ENSG00000172987	HPSE2	HPA2|HPR2|UFS|UFS1	heparanase 2 (inactive)	protein-coding	0.00578843865022458	1.35672059583619
69	chr10	110304152	110304600	+	0	NA	Intergenic	LTR13|LTR|ERVK	-475325	NR_125760	103695365	Hs.648991	NR_125760	ENSG00000229981	LINC01435	TCONS_00018040	long intergenic non-protein coding RNA 1435	ncRNA	0.000695733364650786	1.11259668562131
70	chr10	113120152	113120350	+	0	NA	Intergenic	Intergenic	246202	NR_159949	113633881		NR_159949		HEAT2	lnc-ADRA2A-1:1	HEart disease Associated Transcript 2	ncRNA	0.00493351040868036	1.35678743379396
71	chr11	7299652	7299850	+	0	NA	intron (NM_175733, intron 1 of 6)	intron (NM_175733, intron 1 of 6)	26616	NM_175733	143425	Hs.177193	NM_175733	ENSG00000170743	SYT9	-	synaptotagmin 9	protein-coding	0.00988107311438918	1.26340962498627
72	chr11	36500402	36500550	+	0	NA	Intergenic	Intergenic	31346	NM_145803	7189	Hs.444172	NM_004620	ENSG00000175104	TRAF6	MGC:3310|RNF85	TNF receptor associated factor 6	protein-coding	0.00226889121479753	1.45353665239335
73	chr11	42546202	42546500	+	0	NA	Intergenic	Intergenic	-271111	NR_038309	100507205	Hs.99310	NR_038309		LINC02740	-	long intergenic non-protein coding RNA 2740	ncRNA	0.00910783424296818	1.00807961327498
74	chr11	49547802	49548000	+	0	NA	Intergenic	Intergenic	-32179	NR_027044	440040	Hs.655746	NR_027044	ENSG00000205035	LOC440040	-	glutamate metabotropic receptor 5 pseudogene	pseudo	0.00150435490782147	1.43183993181432
75	chr11	82393302	82393600	+	0	NA	Intergenic	HUERS-P3b-int|LTR|ERV1	51455	NM_175885	220382	Hs.448218	NM_175885	ENSG00000182103	FAM181B	-	family with sequence similarity 181 member B	protein-coding	0.00241395256657809	1.05500555546618
76	chr11	83527702	83527850	+	0	NA	intron (NM_001142699, intron 17 of 27)	intron (NM_001142699, intron 17 of 27)	-134308	NM_001142702	1740	Hs.367656	NM_001364	ENSG00000150672	DLG2	PPP1R58|PSD-93|PSD93|chapsyn-110	discs large MAGUK scaffold protein 2	protein-coding	0.00416303172390923	1.44280158959422
77	chr11	92619552	92619750	+	0	NA	intron (NM_001008781, intron 23 of 24)	intron (NM_001008781, intron 23 of 24)	29143	NR_135091	105369431	Hs.532389	NR_135091		LINC02746	-	long intergenic non-protein coding RNA 2746	ncRNA	0.00193769884097657	1.3799807150598
78	chr11	92967652	92968250	+	0	NA	Intergenic	Intergenic	-36794	NM_152313	120103	Hs.148766	NM_152313	ENSG00000180773	SLC36A4	PAT4	solute carrier family 36 member 4	protein-coding	0.00838396488549128	0.679016830226582
79	chr11	100447252	100447450	+	0	NA	Intergenic	Intergenic	-110668	NM_152432	143872	Hs.44004	NM_032021	ENSG00000165895	ARHGAP42	AD031|GRAF3|TMEM133	Rho GTPase activating protein 42	protein-coding	0.00301923160818367	1.20733754380971
80	chr11	112985302	112985450	+	0	NA	intron (NM_181351, intron 2 of 19)	intron (NM_181351, intron 2 of 19)	-151194	NR_120563	101928847	Hs.711235	NR_120563	ENSG00000247416	LOC101928847	-	uncharacterized LOC101928847	ncRNA	0.00861079111882362	1.24714222383426
81	chr11	133968552	133968750	+	0	NA	intron (NM_032801, intron 1 of 8)	intron (NM_032801, intron 1 of 8)	29684	NM_032801	83700	Hs.150718	NM_032801	ENSG00000166086	JAM3	JAM-2|JAM-3|JAM-C|JAMC	junctional adhesion molecule 3	protein-coding	0.00574996134509755	1.39716706401374
82	chr12	16342852	16343100	+	0	NA	intron (NM_001170798, intron 8 of 8)	intron (NM_001170798, intron 8 of 8)	87643	NM_001170798	729025	Hs.692712	NM_001170798	ENSG00000188991	SLC15A5	-	solute carrier family 15 member 5	protein-coding	0.00608964796366011	0.99192292050157
83	chr12	16539002	16539350	+	0	NA	Intergenic	Intergenic	32825	NM_145764	4257	Hs.389700	NM_020300	ENSG00000008394	MGST1	GST12|MGST|MGST-I	microsomal glutathione S-transferase 1	protein-coding	0.00611491015783176	0.987046597951286
84	chr12	17794802	17795300	+	0	NA	Intergenic	Intergenic	-31182	NR_039770	100616279		NR_039770	ENSG00000283665	MIR3974	-	microRNA 3974	ncRNA	1.33859215432769e-05	1.48954437758865
85	chr12	18145052	18145250	+	0	NA	Intergenic	Intergenic	97976	NR_104413	79785	Hs.732831	NM_024730	ENSG00000111404	RERGL	-	RERG like	protein-coding	0.00608964796366011	1.33601253449032
86	chr12	19376102	19376200	+	0	NA	intron (NM_001256787, intron 1 of 25)	Kanga1b|DNA|TcMar-Tc2	17892	NM_001256787	54477	Hs.188614	NM_019012	ENSG00000052126	PLEKHA5	PEPP-2|PEPP2	pleckstrin homology domain containing A5	protein-coding	0.00493351040868036	1.52341622201738
87	chr12	19441702	19441850	+	0	NA	intron (NM_019012, intron 12 of 25)	intron (NM_019012, intron 12 of 25)	83517	NM_001256787	54477	Hs.188614	NM_019012	ENSG00000052126	PLEKHA5	PEPP-2|PEPP2	pleckstrin homology domain containing A5	protein-coding	0.00425758202620924	1.37601268372755
88	chr12	20951602	20951800	+	0	NA	Intergenic	Intergenic	-11938	NM_019844	28234	Hs.504966	NM_019844	ENSG00000111700	SLCO1B3	HBLRR|LST-2|LST-3TM13|LST3|OATP-8|OATP1B3|OATP8|SLC21A8	solute carrier organic anion transporter family member 1B3	protein-coding	0.000218883081571512	1.78180222637295
89	chr12	28342852	28345000	+	0	NA	promoter-TSS (NR_148936)	promoter-TSS (NR_148936)	-255	NR_148936	729291	Hs.129278	NR_148936		LOC729291	-	uncharacterized LOC729291	ncRNA	0.0013925031427702	0.869879436520509
90	chr12	29226652	29226900	+	0	NA	Intergenic	Intergenic	-75435	NM_001271783	55711	Hs.684482	NM_018099	ENSG00000064763	FAR2	HEL-S-81|MLSTD1|SDR10E2	fatty acyl-CoA reductase 2	protein-coding	0.000421606192653806	1.34600880161349
91	chr12	29936902	29937450	+	0	NA	promoter-TSS (NM_001367875)	promoter-TSS (NM_001367875)	-301	NM_001367875	83857	Hs.401954	NM_031920	ENSG00000133687	TMTC1	ARG99|OLF|TMTC1A	transmembrane O-mannosyltransferase targeting cadherins 1	protein-coding	0.00200884437954672	1.3504360964411
92	chr12	30439352	30439550	+	0	NA	Intergenic	L1MB7|LINE|L1	390727	NM_001190995	10526	Hs.505136	NM_006390	ENSG00000133704	IPO8	RANBP8	importin 8	protein-coding	0.00945033162878293	1.17721739797619
93	chr12	33100302	33100450	+	0	NA	Intergenic	Intergenic	-50596	NM_001005242	5318	Hs.164384	NM_004572	ENSG00000057294	PKP2	ARVD9	plakophilin 2	protein-coding	0.00280450414559099	1.42818269179994
94	chr12	44351652	44351800	+	0	NA	intron (NM_001286212, intron 3 of 6)	intron (NM_001286212, intron 3 of 6)	121842	NM_032256	84216	Hs.444668	NM_032256	ENSG00000139173	TMEM117	-	transmembrane protein 117	protein-coding	0.00613347007535347	1.43961019477968
95	chr12	72740152	72740450	+	0	NA	intron (NM_013381, intron 2 of 18)	intron (NM_013381, intron 2 of 18)	-73012	NR_026836	283392	Hs.363603	NM_001025457	ENSG00000236333	TRHDE-AS1	-	TRHDE antisense RNA 1	ncRNA	3.48401507376313e-05	1.43609910037429
96	chr12	80580302	80580950	+	0	NA	intron (NM_001368062, intron 5 of 62)	intron (NM_001368062, intron 5 of 62)	-22607	NM_173591	283310	Hs.723594	NM_173591	ENSG00000165899	OTOGL	C12orf64|DFNB84B	otogelin like	protein-coding	0.0090280606644501	1.49147145003048
97	chr12	88346702	88347350	+	0	NA	Intergenic	Intergenic	76152	NM_001363616	160419	Hs.112930	NM_152589	ENSG00000165805	C12orf50	-	chromosome 12 open reading frame 50	protein-coding	0.00986684822447427	1.22549818761679
98	chr12	92537852	92540350	+	0	NA	promoter-TSS (NR_135037)	promoter-TSS (NR_135037)	521	NM_001731	694	Hs.255935	NM_001731	ENSG00000133639	BTG1	APRO2	BTG anti-proliferation factor 1	protein-coding	0.00226889121479753	0.696145927979449
99	chr12	98766802	98767050	+	0	NA	Intergenic	Intergenic	83997	NR_033801	121456	Hs.620643	NR_033801	ENSG00000227825	SLC9A7P1	-	solute carrier family 9 member 7 pseudogene 1	pseudo	0.000421606192653806	1.42995146946405
100	chr12	125393902	125396050	+	0	NA	Intergenic	Intergenic	4220	NM_021009	7316	Hs.520348	NM_021009	ENSG00000150991	UBC	HMG20	ubiquitin C	protein-coding	7.06320764740854e-07	1.64584576584924
