PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
20	chr1	34098702	34099150	+	0	NA	intron (NM_001281956, intron 32 of 70)	CpG	160680	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	0.00292641731906337	0.728404629793704
21	chr1	35063502	35063800	+	0	NA	Intergenic	Intergenic	71644	NR_030278	693137		NR_030278	ENSG00000207941	MIR552	MIRN552|hsa-mir-552	microRNA 552	ncRNA	0.000226302718812452	0.896064289659532
22	chr1	46640302	46640600	+	0	NA	promoter-TSS (NM_005727)	promoter-TSS (NM_005727)	122	NM_001328648	8503	Hs.655387	NM_003629	ENSG00000117461	PIK3R3	p55|p55-GAMMA|p55PIK	phosphoinositide-3-kinase regulatory subunit 3	protein-coding	0.00257373886819605	1.06939950380197
23	chr1	47133402	47134650	+	0	NA	promoter-TSS (NM_001042546)	promoter-TSS (NM_001042546)	73	NM_001042546	64756	Hs.100874	NM_022745	ENSG00000123472	ATPAF1	ATP11|ATP11p	ATP synthase mitochondrial F1 complex assembly factor 1	protein-coding	0.00356441564954393	1.18786103579692
24	chr1	47456852	47457000	+	0	NA	intron (NM_001320289, intron 1 of 11)	intron (NM_001320289, intron 1 of 11)	-12932	NM_001320290	260293	Hs.439760	NM_178033	ENSG00000186377	CYP4X1	CYPIVX1	cytochrome P450 family 4 subfamily X member 1	protein-coding	0.00120024231293618	1.03148748474221
25	chr1	47644452	47645550	+	0	NA	promoter-TSS (NR_047498)	promoter-TSS (NR_047498)	79	NR_047498	100874253	Hs.435758	NR_047498	ENSG00000224805	LINC00853	PDZK1IP1-AS1|ncRNA-a4	long intergenic non-protein coding RNA 853	ncRNA	0.00313817454900448	0.597868056467102
26	chr1	47854302	47854900	+	0	NA	intron (NR_126355, intron 3 of 4)	intron (NR_126355, intron 3 of 4)	-27356	NM_012186	2301	Hs.112968	NM_012186	ENSG00000186790	FOXE3	AAT11|ASGD2|CTRCT34|FKHL12|FREAC8	forkhead box E3	protein-coding	0.000502456020240558	1.03718322161404
27	chr1	47901952	47904250	+	0	NA	promoter-TSS (NR_126355)	promoter-TSS (NR_126355)	-112	NR_126355	102724077	Hs.159718	NR_126355		LINC01389	-	long intergenic non-protein coding RNA 1389	ncRNA	0.000303361039053743	1.17119400820793
28	chr1	48191802	48192300	+	0	NA	Intergenic	Intergenic	271006	NM_001194986	388630	Hs.61504	NM_001194986	ENSG00000269113	TRABD2B	TIKI2	TraB domain containing 2B	protein-coding	0.000462824201611467	1.2457886214821
29	chr1	48204302	48204550	+	0	NA	Intergenic	Intergenic	258631	NM_001194986	388630	Hs.61504	NM_001194986	ENSG00000269113	TRABD2B	TIKI2	TraB domain containing 2B	protein-coding	0.000860366064354005	0.863944011895302
30	chr1	48462902	48463700	+	0	NA	promoter-TSS (NM_001194986)	promoter-TSS (NM_001194986)	-244	NM_001194986	388630	Hs.61504	NM_001194986	ENSG00000269113	TRABD2B	TIKI2	TraB domain containing 2B	protein-coding	0.00190834750290877	1.22920560534181
31	chr1	48526952	48527150	+	0	NA	Intergenic	Intergenic	-63994	NM_001194986	388630	Hs.61504	NM_001194986	ENSG00000269113	TRABD2B	TIKI2	TraB domain containing 2B	protein-coding	0.000590559424923591	1.04494780157067
32	chr1	48559402	48560000	+	0	NA	Intergenic	MER5B|DNA|hAT-Charlie	88399	NR_026749	391037	Hs.585393	NR_026749		SKINT1L	BTN12|SKINT1|SKINTL|SKINTP	Skint1 like (pseudogene)	pseudo	0.00476672379727859	1.05617501695421
33	chr1	48575152	48575400	+	0	NA	intron (NR_026749, intron 9 of 9)	intron (NR_026749, intron 9 of 9)	72824	NR_026749	391037	Hs.585393	NR_026749		SKINT1L	BTN12|SKINT1|SKINTL|SKINTP	Skint1 like (pseudogene)	pseudo	1.32115069343615e-05	1.25692255035337
34	chr1	48669052	48669250	+	0	NA	Intergenic	Intergenic	-19237	NM_001135181	200010	Hs.37890	NM_001011547	ENSG00000117834	SLC5A9	SGLT4	solute carrier family 5 member 9	protein-coding	0.00471365146726648	0.943954367301491
35	chr1	48702602	48702800	+	0	NA	intron (NM_001011547, intron 10 of 13)	intron (NM_001011547, intron 10 of 13)	14313	NM_001011547	200010	Hs.37890	NM_001011547	ENSG00000117834	SLC5A9	SGLT4	solute carrier family 5 member 9	protein-coding	3.73163790362826e-05	1.27322229845184
36	chr1	48937502	48938250	+	0	NA	promoter-TSS (NM_001286239)	promoter-TSS (NM_001286239)	0	NM_001286238	54558	Hs.538103	NM_019073	ENSG00000132122	SPATA6	HASH|SRF-1|SRF1	spermatogenesis associated 6	protein-coding	3.68385807761457e-05	0.804534119753783
37	chr1	48963802	48964450	+	0	NA	Intergenic	MamGypLTR3|LTR|Gypsy	-26246	NM_001286239	54558	Hs.538103	NM_019073	ENSG00000132122	SPATA6	HASH|SRF-1|SRF1	spermatogenesis associated 6	protein-coding	1.12786218737983e-06	1.06352040026973
38	chr1	49038402	49038650	+	0	NA	intron (NR_136623, intron 11 of 12)	intron (NR_136623, intron 11 of 12)	-100646	NM_001286239	54558	Hs.538103	NM_019073	ENSG00000132122	SPATA6	HASH|SRF-1|SRF1	spermatogenesis associated 6	protein-coding	0.00516022171615351	0.988182837037899
39	chr1	49143052	49143300	+	0	NA	intron (NM_001323575, intron 6 of 12)	MIRb|SINE|MIR	99387	NM_024603	79656	Hs.475348	NM_024603	ENSG00000162373	BEND5	C1orf165	BEN domain containing 5	protein-coding	5.79429005944092e-05	1.02212625786233
40	chr1	49283252	49283500	+	0	NA	intron (NR_136623, intron 5 of 12)	intron (NR_136623, intron 5 of 12)	-40735	NR_146232	79656	Hs.475348	NM_024603	ENSG00000162373	BEND5	C1orf165	BEN domain containing 5	protein-coding	0.000283818625390804	0.930727779973591
41	chr1	49381902	49382450	+	0	NA	intron (NR_136623, intron 4 of 12)	intron (NR_136623, intron 4 of 12)	-139535	NR_146232	79656	Hs.475348	NM_024603	ENSG00000162373	BEND5	C1orf165	BEN domain containing 5	protein-coding	6.56911522202717e-08	1.95341322352587
42	chr1	50774602	50774800	+	0	NA	Intergenic	Intergenic	114414	NM_032110	63950	Hs.334481	NM_032110	ENSG00000142700	DMRTA2	-	DMRT like family A2	protein-coding	0.0007296541575122	1.15028280369376
43	chr1	50798702	50799550	+	0	NA	Intergenic	CpG	89989	NM_032110	63950	Hs.334481	NM_032110	ENSG00000142700	DMRTA2	-	DMRT like family A2	protein-coding	0.0038383930282028	1.03123227839093
44	chr1	50814252	50814850	+	0	NA	Intergenic	Intergenic	74564	NM_032110	63950	Hs.334481	NM_032110	ENSG00000142700	DMRTA2	-	DMRT like family A2	protein-coding	5.42756527388608e-05	0.980391259248993
45	chr1	50834002	50834600	+	0	NA	Intergenic	Intergenic	54814	NM_032110	63950	Hs.334481	NM_032110	ENSG00000142700	DMRTA2	-	DMRT like family A2	protein-coding	0.00020068673389674	1.44266537492864
46	chr1	51071252	51071450	+	0	NA	intron (NM_007051, intron 8 of 18)	intron (NM_007051, intron 8 of 18)	-182236	NM_032110	63950	Hs.334481	NM_032110	ENSG00000142700	DMRTA2	-	DMRT like family A2	protein-coding	0.00439793951665813	0.864931904125414
47	chr1	51086402	51086700	+	0	NA	intron (NM_007051, intron 8 of 18)	L1PA16|LINE|L1	-197436	NM_032110	63950	Hs.334481	NM_032110	ENSG00000142700	DMRTA2	-	DMRT like family A2	protein-coding	0.00132541115765858	1.1534924522515
48	chr1	52762052	52762200	+	0	NA	intron (NM_004799, intron 12 of 18)	intron (NM_004799, intron 12 of 18)	69751	NM_032449	200014	Hs.591451	NM_032449	ENSG00000154222	CC2D1B	-	coiled-coil and C2 domain containing 1B	protein-coding	0.00672778727217533	0.976462720658596
49	chr1	52814452	52814600	+	0	NA	Intergenic	Intergenic	17351	NM_032449	200014	Hs.591451	NM_032449	ENSG00000154222	CC2D1B	-	coiled-coil and C2 domain containing 1B	protein-coding	0.00396028137522428	0.973366231747883
50	chr1	54326652	54326850	+	0	NA	intron (NR_036639, intron 9 of 11)	intron (NR_036639, intron 9 of 11)	-22782	NR_033142	55706	Hs.476525	NM_018087	ENSG00000058804	NDC1	NET3|TMEM48	NDC1 transmembrane nucleoporin	protein-coding	0.00467479238543475	0.990853504747973
51	chr1	55438902	55439100	+	0	NA	Intergenic	Intergenic	-7300	NM_182532	199964	Hs.663950	NM_182532	ENSG00000143001	TMEM61	-	transmembrane protein 61	protein-coding	0.00993567397864988	0.868425143032486
52	chr1	55462102	55462350	+	0	NA	Intergenic	Intergenic	-2380	NM_057176	7809	Hs.151291	NM_057176	ENSG00000162399	BSND	BART|DFNB73	barttin CLCNK type accessory beta subunit	protein-coding	0.00820513397793818	0.698243167238965
53	chr1	55537202	55537500	+	0	NA	intron (NM_015306, intron 67 of 67)	intron (NM_015306, intron 67 of 67)	31456	NR_110451	255738	Hs.18844	NM_174936	ENSG00000169174	PCSK9	FH3|HCHOLA3|LDLCQ1|NARC-1|NARC1|PC9	proprotein convertase subtilisin/kexin type 9	protein-coding	0.000508092207755163	0.827182488453597
54	chr1	55606252	55606550	+	0	NA	intron (NM_015306, intron 24 of 67)	intron (NM_015306, intron 24 of 67)	74636	NM_015306	23358	Hs.477009	NM_015306	ENSG00000162402	USP24	-	ubiquitin specific peptidase 24	protein-coding	0.00038812448553741	0.744741659193187
55	chr1	55609402	55609700	+	0	NA	intron (NM_015306, intron 21 of 67)	intron (NM_015306, intron 21 of 67)	71486	NM_015306	23358	Hs.477009	NM_015306	ENSG00000162402	USP24	-	ubiquitin specific peptidase 24	protein-coding	0.000141439256731533	0.693943580382878
56	chr1	55750502	55750700	+	0	NA	Intergenic	Intergenic	59287	NR_039618	100616272		NR_039618	ENSG00000265822	MIR4422	mir-4422	microRNA 4422	ncRNA	9.425990862201e-05	1.28524184686899
57	chr1	55803852	55804050	+	0	NA	Intergenic	LTR41|LTR|ERVL	112637	NR_039618	100616272		NR_039618	ENSG00000265822	MIR4422	mir-4422	microRNA 4422	ncRNA	0.00704019109246718	0.838041294791662
58	chr1	57042952	57043050	+	0	NA	intron (NM_003713, intron 1 of 5)	intron (NM_003713, intron 1 of 5)	2235	NM_003713	8613	Hs.405156	NM_003713	ENSG00000162407	PLPP3	Dri42|LPP3|PAP2B|PPAP2B|VCIP	phospholipid phosphatase 3	protein-coding	0.00213191945136936	1.08086020024128
59	chr1	57044002	57045350	+	0	NA	exon (NM_003713, exon 1 of 6)	exon (NM_003713, exon 1 of 6)	560	NM_003713	8613	Hs.405156	NM_003713	ENSG00000162407	PLPP3	Dri42|LPP3|PAP2B|PPAP2B|VCIP	phospholipid phosphatase 3	protein-coding	0.000212223755171695	1.2234718623008
60	chr1	57175102	57175250	+	0	NA	3' UTR (NM_006252, exon 9 of 9)	3' UTR (NM_006252, exon 9 of 9)	-64185	NR_135111	101929935		NR_135111		LOC101929935	-	uncharacterized LOC101929935	ncRNA	9.04700679061774e-05	1.30607751033009
61	chr1	57286752	57287000	+	0	NA	Intergenic	Intergenic	-1799	NM_001004303	199920	Hs.437655	NM_001004303	ENSG00000187889	FYB2	ARAP|C1orf168	FYN binding protein 2	protein-coding	0.00130118606505769	1.00653526057652
62	chr1	57297652	57297850	+	0	NA	Intergenic	Intergenic	-12674	NM_001004303	199920	Hs.437655	NM_001004303	ENSG00000187889	FYB2	ARAP|C1orf168	FYN binding protein 2	protein-coding	0.00907761112242365	0.92233918855857
63	chr1	58236602	58236700	+	0	NA	intron (NM_021080, intron 2 of 16)	MIRb|SINE|MIR	-89602	NR_104363	101926890	Hs.662207	NR_104362	ENSG00000226759	DAB1-AS1	-	DAB1 antisense RNA 1	ncRNA	0.00086547771740545	1.08631916555453
64	chr1	58628652	58629000	+	0	NA	intron (NM_001353980, intron 1 of 5)	LTR50|LTR|ERVL	87349	NM_021080	1600	Hs.477370	NM_021080	ENSG00000173406	DAB1	SCA37	DAB adaptor protein 1	protein-coding	0.00524968469011482	0.841607458231861
65	chr1	59038502	59038600	+	0	NA	Intergenic	Intergenic	4373	NM_002353	4070	Hs.23582	NM_002353	ENSG00000184292	TACSTD2	EGP-1|EGP1|GA733-1|GA7331|GP50|M1S1|TROP2	tumor associated calcium signal transducer 2	protein-coding	2.85906539070628e-07	2.21447315003217
66	chr1	59039652	59039900	+	0	NA	Intergenic	Intergenic	3148	NM_002353	4070	Hs.23582	NM_002353	ENSG00000184292	TACSTD2	EGP-1|EGP1|GA733-1|GA7331|GP50|M1S1|TROP2	tumor associated calcium signal transducer 2	protein-coding	0.000254912707341755	1.43998559763183
67	chr1	59239102	59239350	+	0	NA	Intergenic	Intergenic	10493	NM_002228	3725	Hs.696684	NM_002228	ENSG00000177606	JUN	AP-1|AP1|c-Jun|p39	Jun proto-oncogene, AP-1 transcription factor subunit	protein-coding	0.00523443530736476	0.98981758683879
68	chr1	59245302	59248450	+	0	NA	3' UTR (NM_002228, exon 1 of 1)	3' UTR (NM_002228, exon 1 of 1)	2843	NM_002228	3725	Hs.696684	NM_002228	ENSG00000177606	JUN	AP-1|AP1|c-Jun|p39	Jun proto-oncogene, AP-1 transcription factor subunit	protein-coding	1.12167429321053e-16	1.39764897722911
69	chr1	59478852	59479550	+	0	NA	Intergenic	Intergenic	-6947	NR_110626	101926925		NR_110626		LINC01358	-	long intergenic non-protein coding RNA 1358	ncRNA	0.00974392983988051	0.67896155082612
70	chr1	59612302	59613500	+	0	NA	promoter-TSS (NR_027120)	promoter-TSS (NR_027120)	-422	NR_027120	729467	Hs.662291	NR_027120	ENSG00000224609	HSD52	-	uncharacterized LOC729467	ncRNA	0.00038455293528658	1.41124198732085
71	chr1	60224902	60225450	+	0	NA	intron (NM_001244714, intron 13 of 13)	intron (NM_001244714, intron 13 of 13)	-13291	NR_110627	101926944	Hs.720353	NR_110627		LOC101926944	-	uncharacterized LOC101926944	ncRNA	0.00830152891392014	0.550485341520823
72	chr1	60345302	60345550	+	0	NA	Intergenic	Intergenic	47019	NM_000775	1573	Hs.152096	NM_000775	ENSG00000134716	CYP2J2	CPJ2|CYPIIJ2	cytochrome P450 family 2 subfamily J member 2	protein-coding	0.000645718116406357	0.816028396828936
73	chr1	60412852	60413500	+	0	NA	Intergenic	Intergenic	-20706	NR_134982	1573	Hs.152096	NM_000775	ENSG00000134716	CYP2J2	CPJ2|CYPIIJ2	cytochrome P450 family 2 subfamily J member 2	protein-coding	3.77996418564254e-07	1.01634825804415
74	chr1	60436952	60437550	+	0	NA	Intergenic	Intergenic	-44781	NR_134982	1573	Hs.152096	NM_000775	ENSG00000134716	CYP2J2	CPJ2|CYPIIJ2	cytochrome P450 family 2 subfamily J member 2	protein-coding	0.00402102827354549	0.812161804223185
75	chr1	60442352	60442800	+	0	NA	Intergenic	Intergenic	-50106	NR_134982	1573	Hs.152096	NM_000775	ENSG00000134716	CYP2J2	CPJ2|CYPIIJ2	cytochrome P450 family 2 subfamily J member 2	protein-coding	4.82209166410568e-06	1.02918491591252
76	chr1	60747052	60747350	+	0	NA	Intergenic	Intergenic	-207759	NM_152377	127795	Hs.47385	NM_152377	ENSG00000162598	C1orf87	CREF	chromosome 1 open reading frame 87	protein-coding	0.00260574338478507	0.795918921607462
77	chr1	61105602	61106350	+	0	NA	Intergenic	L1PA2|LINE|L1	-17619	NR_146508	105378763	Hs.551175	NR_146508	ENSG00000226476	LINC01748	-	long intergenic non-protein coding RNA 1748	ncRNA	0.0065266686921711	0.575326436398131
78	chr1	61231002	61231150	+	0	NA	intron (NR_110628, intron 1 of 5)	intron (NR_110628, intron 1 of 5)	60180	NR_110628	101926964	Hs.650459	NR_110628	ENSG00000231252	LOC101926964	-	uncharacterized LOC101926964	ncRNA	0.00663976661089596	0.903019202489446
79	chr1	61444702	61444900	+	0	NA	Intergenic	Intergenic	-8353	NR_110618	100996570	Hs.46616	NR_110617	ENSG00000237928	NFIA-AS2	-	NFIA antisense RNA 2	ncRNA	0.00925902543728697	0.927439363594282
80	chr1	61508602	61508950	+	0	NA	Intergenic	CpG	-34123	NM_001145511	4774	Hs.740757	NM_005595	ENSG00000162599	NFIA	BRMUTD|CTF|NF-I/A|NF1-A|NFI-A|NFI-L	nuclear factor I A	protein-coding	0.000573135361971287	0.811674853332241
81	chr1	61515402	61516450	+	0	NA	Intergenic	CpG	-26973	NM_001145511	4774	Hs.740757	NM_005595	ENSG00000162599	NFIA	BRMUTD|CTF|NF-I/A|NF1-A|NFI-A|NFI-L	nuclear factor I A	protein-coding	1.55560737827444e-05	1.26863151786254
82	chr1	61803652	61804350	+	0	NA	intron (NM_001145512, intron 5 of 11)	intron (NM_001145512, intron 5 of 11)	-84811	NR_104180	645030	Hs.632410	NR_104180	ENSG00000237853	NFIA-AS1	-	NFIA antisense RNA 1	ncRNA	5.52789366588918e-06	1.37972563331447
83	chr1	61919102	61919350	+	0	NA	intron (NM_001145512, intron 11 of 11)	intron (NM_001145512, intron 11 of 11)	-200036	NR_104180	645030	Hs.632410	NR_104180	ENSG00000237853	NFIA-AS1	-	NFIA antisense RNA 1	ncRNA	6.07568994213217e-07	1.17333947998865
84	chr1	62054252	62054800	+	0	NA	Intergenic	Intergenic	-65388	NR_073400	414927	Hs.123471	NR_073400		MGC34796	-	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase) pseudogene	pseudo	0.000104362237760293	1.4161669206438
85	chr1	62207452	62209200	+	0	NA	intron (NM_176877, intron 1 of 42)	CpG	174	NM_001350145	10207	Hs.478125	NM_005799	ENSG00000132849	PATJ	Cipp|INADL|InaD-like|hINADL	PATJ crumbs cell polarity complex component	protein-coding	0.00717629215985547	0.984921345800665
86	chr1	62596802	62597250	+	0	NA	intron (NM_176877, intron 41 of 42)	intron (NM_176877, intron 41 of 42)	-52498	NR_036059	100422946		NR_036059	ENSG00000283690	MIR3116-2	-	microRNA 3116-2	ncRNA	0.000160942493162754	0.738247076998378
87	chr1	62610052	62610150	+	0	NA	intron (NM_176877, intron 41 of 42)	intron (NM_176877, intron 41 of 42)	-50420	NM_001164835	54596	Hs.685462	NM_019079	ENSG00000240563	L1TD1	ECAT11	LINE1 type transposase domain containing 1	protein-coding	0.00761535728288277	0.876451771475728
88	chr1	62641402	62641550	+	0	NA	Intergenic	Intergenic	-19045	NM_001164835	54596	Hs.685462	NM_019079	ENSG00000240563	L1TD1	ECAT11	LINE1 type transposase domain containing 1	protein-coding	0.00192755716756744	0.983579779505657
89	chr1	62996252	62996550	+	0	NA	intron (NM_001272001, intron 28 of 47)	intron (NM_001272001, intron 28 of 47)	-66790	NM_014495	27329	Hs.209153	NM_014495	ENSG00000132855	ANGPTL3	ANG-5|ANGPT5|ANL3|FHBL2	angiopoietin like 3	protein-coding	0.000495209095977646	0.855435974040695
90	chr1	63307402	63307550	+	0	NA	intron (NM_178221, intron 10 of 10)	intron (NM_178221, intron 10 of 10)	57673	NM_032852	84938	Hs.7353	NM_032852	ENSG00000125703	ATG4C	APG4-C|APG4C|AUTL1|AUTL3	autophagy related 4C cysteine peptidase	protein-coding	0.00886936920305128	0.933965618498601
91	chr1	63907202	63907650	+	0	NA	intron (NM_001347145, intron 7 of 7)	intron (NM_001347145, intron 7 of 7)	74128	NM_013339	29929	Hs.258501	NM_013339	ENSG00000088035	ALG6	CDG1C	ALG6 alpha-1,3-glucosyltransferase	protein-coding	0.000662890580672111	1.17455166573414
92	chr1	64081502	64081700	+	0	NA	intron (NM_001172819, intron 1 of 10)	intron (NM_001172819, intron 1 of 10)	-7286	NM_001172818	5236	Hs.1869	NM_002633	ENSG00000079739	PGM1	CDG1T|GSD14	phosphoglucomutase 1	protein-coding	0.00806869249957156	0.649890299414787
93	chr1	64140102	64140400	+	0	NA	Intergenic	Intergenic	51364	NM_001172818	5236	Hs.1869	NM_002633	ENSG00000079739	PGM1	CDG1T|GSD14	phosphoglucomutase 1	protein-coding	3.8453020217197e-06	1.1476976304431
94	chr1	64157652	64157900	+	0	NA	Intergenic	Intergenic	68889	NM_001172818	5236	Hs.1869	NM_002633	ENSG00000079739	PGM1	CDG1T|GSD14	phosphoglucomutase 1	protein-coding	0.000786505221850294	0.929094005061942
95	chr1	64602852	64603100	+	0	NA	intron (NM_005012, intron 4 of 8)	intron (NM_005012, intron 4 of 8)	-23502	NR_110665	101927034	Hs.680824	NR_110665	ENSG00000223949	ROR1-AS1	-	ROR1 antisense RNA 1	ncRNA	0.00618227410110803	0.703651210027725
96	chr1	64734852	64735450	+	0	NA	Intergenic	Intergenic	65845	NM_001366232	148581	Hs.388746	NM_152489	ENSG00000177414	UBE2U	-	ubiquitin conjugating enzyme E2 U	protein-coding	0.00449628992510056	0.722909098914239
97	chr1	65289502	65290200	+	0	NA	intron (NM_001366165, intron 11 of 11)	intron (NM_001366165, intron 11 of 11)	79093	NM_018211	55225	Hs.591443	NM_018211	ENSG00000162437	RAVER2	-	ribonucleoprotein, PTB binding 2	protein-coding	0.00121276064109846	0.936519634657765
98	chr1	65507252	65507400	+	0	NA	intron (NM_001321853, intron 2 of 26)	intron (NM_001321853, intron 2 of 26)	16199	NR_037443	100500854		NR_037443	ENSG00000265996	MIR3671	-	microRNA 3671	ncRNA	0.000617437371534046	1.0119354363523
99	chr1	65541102	65541350	+	0	NA	Intergenic	Intergenic	-7797	NM_001321852	3716	Hs.207538	NM_002227	ENSG00000162434	JAK1	JAK1A|JAK1B|JTK3	Janus kinase 1	protein-coding	0.000435471615694207	0.915141812529999
100	chr1	65612952	65615050	+	0	NA	promoter-TSS (NM_001330616)	promoter-TSS (NM_001330616)	115	NM_013410	205	Hs.10862	NM_013410	ENSG00000162433	AK4	AK 4|AK3|AK3L1|AK3L2	adenylate kinase 4	protein-coding	0.000213624189059597	0.789683270618817
