PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
17	chr1	29529352	29529700	+	0	NA	intron (NR_146214, intron 5 of 10)	intron (NR_146214, intron 5 of 10)	-21114	NM_005626	6429	Hs.469970	NM_005626	ENSG00000116350	SRSF4	SFRS4|SRP75	serine and arginine rich splicing factor 4	protein-coding	0.000834761097617967	-0.986031227094986
18	chr1	31190702	31192550	+	0	NA	promoter-TSS (NR_034182)	promoter-TSS (NR_034182)	7	NR_034182	100129196	Hs.659751	NR_034182	ENSG00000186056	MATN1-AS1	-	MATN1 antisense RNA 1	ncRNA	0.00209824092494575	-0.736975553293805
19	chr1	32109952	32111000	+	0	NA	promoter-TSS (NM_001359651)	promoter-TSS (NM_001359651)	1	NM_012392	553115	Hs.470417	NM_012392	ENSG00000162517	PEF1	ABP32|PEF1A	penta-EF-hand domain containing 1	protein-coding	0.00988235728061635	-0.779316553341547
20	chr1	33896002	33897100	+	0	NA	Intergenic	CpG	-41695	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	0.0036764551074644	-0.654667108220105
21	chr1	33937752	33938500	+	0	NA	promoter-TSS (NM_145238)	promoter-TSS (NM_145238)	-120	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	1.17292304778164e-09	-1.01278874743746
22	chr1	34098702	34099150	+	0	NA	intron (NM_001281956, intron 32 of 70)	CpG	160680	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	0.000416794295407286	-1.02062239607006
23	chr1	35208252	35208650	+	0	NA	Intergenic	Intergenic	-12197	NM_005268	2709	Hs.198249	NM_005268	ENSG00000189280	GJB5	CX31.1	gap junction protein beta 5	protein-coding	0.0024471034066639	-0.849621032255212
24	chr1	35220302	35221200	+	0	NA	5' UTR (NM_005268, exon 1 of 2)	5' UTR (NM_005268, exon 1 of 2)	103	NM_005268	2709	Hs.198249	NM_005268	ENSG00000189280	GJB5	CX31.1	gap junction protein beta 5	protein-coding	4.98770573455865e-05	-1.27412476440332
25	chr1	35228202	35229600	+	0	NA	TTS (NM_153212)	TTS (NM_153212)	3560	NM_153212	127534	Hs.351203	NM_153212	ENSG00000189433	GJB4	CX30.3|EKV|EKVP2	gap junction protein beta 4	protein-coding	0.000381771671942298	-1.19123726133337
26	chr1	35253752	35254000	+	0	NA	Intergenic	Intergenic	-4724	NM_002060	2701	Hs.296310	NM_002060	ENSG00000187513	GJA4	CX37	gap junction protein alpha 4	protein-coding	0.000147970520667719	-1.43640304747868
27	chr1	35318252	35318800	+	0	NA	3' UTR (NM_001164824, exon 3 of 3)	3' UTR (NM_001164824, exon 3 of 3)	6120	NM_001164824	113444	Hs.27160	NM_138428	ENSG00000163866	SMIM12	C1orf212	small integral membrane protein 12	protein-coding	0.00056710574321404	-0.793461620630651
28	chr1	36839402	36840650	+	0	NA	intron (NM_032017, intron 1 of 11)	intron (NM_032017, intron 1 of 11)	11499	NM_001282547	83931	Hs.471768	NM_032017	ENSG00000196182	STK40	SHIK|SgK495	serine/threonine kinase 40	protein-coding	0.000474402611117774	-1.18664044885621
29	chr1	37937302	37937600	+	0	NA	intron (NR_038842, intron 1 of 2)	intron (NR_038842, intron 1 of 2)	2593	NR_038842	728431	Hs.380738	NR_038842	ENSG00000233621	LINC01137	-	long intergenic non-protein coding RNA 1137	ncRNA	3.89469600519252e-05	-1.41295896702373
30	chr1	38604252	38604500	+	0	NA	Intergenic	Intergenic	49473	NR_037432	100500801		NR_037432	ENSG00000265596	MIR3659	mir-3659	microRNA 3659	ncRNA	0.000409423404506263	-2.00237064450014
31	chr1	41884552	41884850	+	0	NA	Intergenic	MIR3|SINE|MIR	-43360	NR_135817	101929901		NR_135817	ENSG00000229901	LOC101929901	-	uncharacterized LOC101929901	ncRNA	0.00367588070369125	-1.28554276225734
32	chr1	46648852	46649300	+	0	NA	intron (NM_005727, intron 3 of 8)	intron (NM_005727, intron 3 of 8)	-6916	NM_001328655	110117498	Hs.655387	NM_001328655	ENSG00000250719	P3R3URF	-	PIK3R3 upstream reading frame	protein-coding	0.000409423404506263	-1.3288321333297
33	chr1	48937502	48938250	+	0	NA	promoter-TSS (NM_001286239)	promoter-TSS (NM_001286239)	0	NM_001286238	54558	Hs.538103	NM_019073	ENSG00000132122	SPATA6	HASH|SRF-1|SRF1	spermatogenesis associated 6	protein-coding	0.000706228141459295	1.33505858474543
34	chr1	49381902	49382450	+	0	NA	intron (NR_136623, intron 4 of 12)	intron (NR_136623, intron 4 of 12)	-139535	NR_146232	79656	Hs.475348	NM_024603	ENSG00000162373	BEND5	C1orf165	BEN domain containing 5	protein-coding	0.000302240657927008	1.48389861502106
35	chr1	55894552	55895450	+	0	NA	Intergenic	Intergenic	203687	NR_039618	100616272		NR_039618	ENSG00000265822	MIR4422	mir-4422	microRNA 4422	ncRNA	8.01186166575135e-06	-1.10316818237116
36	chr1	59289202	59289350	+	0	NA	intron (NR_108106, intron 1 of 1)	MIRb|SINE|MIR	38453	NR_034015	100131060	Hs.680604	NR_034014	ENSG00000234807	LINC01135	-	long intergenic non-protein coding RNA 1135	ncRNA	0.00580831549111404	-1.38231850744924
37	chr1	68148402	68148900	+	0	NA	Intergenic	Intergenic	-2233	NM_001199741	1647	Hs.80409	NM_001924	ENSG00000116717	GADD45A	DDIT1|GADD45	growth arrest and DNA damage inducible alpha	protein-coding	0.00449771264207421	-1.34578305414938
38	chr1	92295752	92296250	+	0	NA	intron (NR_036634, intron 2 of 17)	intron (NR_036634, intron 2 of 17)	55707	NM_003243	7049	Hs.482390	NM_003243	ENSG00000069702	TGFBR3	BGCAN|betaglycan	transforming growth factor beta receptor 3	protein-coding	0.0023045386473472	-0.982075172391365
39	chr1	94167252	94167650	+	0	NA	intron (NM_001261408, intron 3 of 13)	intron (NM_001261408, intron 3 of 13)	-20058	NM_003567	8412	Hs.36958	NM_003567	ENSG00000137936	BCAR3	AND-34|NSP2|SH2D3B	BCAR3 adaptor protein, NSP family member	protein-coding	0.00382353788140948	-1.25837129683681
40	chr1	94244152	94246000	+	0	NA	intron (NM_001261408, intron 2 of 13)	L2a|LINE|L2	-4137	NR_148965	723788	Hs.659312	NR_148965	ENSG00000137936	MIG7	-	mig-7	ncRNA	2.58578628140366e-06	-0.887108237490695
41	chr1	112794302	112794950	+	0	NA	Intergenic	Intergenic	-144210	NM_018704	55917	Hs.744100	NM_018704	ENSG00000143079	CTTNBP2NL	-	CTTNBP2 N-terminal like	protein-coding	0.000169754576984788	-1.07385789177732
42	chr1	119822052	119822400	+	0	NA	Intergenic	Intergenic	-48649	NR_146623	105378934		NR_146623	ENSG00000232650	LINC01780	-	long intergenic non-protein coding RNA 1780	ncRNA	0.00335538260197837	-1.30788615438782
43	chr1	146555652	146556850	+	0	NA	promoter-TSS (NR_121645)	promoter-TSS (NR_121645)	52	NR_121645	101447996		NR_121645	ENSG00000286172	RNVU1-8	RNU1-145|vU1.8	RNA, variant U1 small nuclear 8	snRNA	0.000623144952044484	-1.17660063216223
44	chr1	153462802	153463400	+	0	NA	Intergenic	Intergenic	-29974	NM_002963	6278	Hs.112408	NM_002963	ENSG00000143556	S100A7	PSOR1|S100A7c	S100 calcium binding protein A7	protein-coding	0.00259391721016906	-1.48553190835241
45	chr1	155931752	155932100	+	0	NA	exon (NM_001162383, exon 10 of 22)	exon (NM_001162383, exon 10 of 22)	-10799	NR_106796	102465442		NR_106796	ENSG00000277817	MIR6738	hsa-mir-6738	microRNA 6738	ncRNA	0.000208761566917034	-1.47698687270225
46	chr1	162878452	162878900	+	0	NA	Intergenic	Intergenic	-40071	NM_178550	339512	Hs.407631	NM_178550	ENSG00000185860	CCDC190	C1orf110	coiled-coil domain containing 190	protein-coding	0.00883829373819749	-1.1294190546972
47	chr1	163005352	163006900	+	0	NA	Intergenic	Intergenic	-32270	NM_001102445	5999	Hs.386726	NM_005613	ENSG00000117152	RGS4	RGP4|SCZD9	regulator of G protein signaling 4	protein-coding	2.71185357949294e-06	-1.07637470834167
48	chr1	163044252	163047500	+	0	NA	3' UTR (NM_005613, exon 5 of 5)	3' UTR (NM_005613, exon 5 of 5)	4181	NM_001113380	5999	Hs.386726	NM_005613	ENSG00000117152	RGS4	RGP4|SCZD9	regulator of G protein signaling 4	protein-coding	0.00543139940944398	-0.990778519989824
49	chr1	171749902	171751450	+	0	NA	promoter-TSS (NM_015935)	promoter-TSS (NM_015935)	-124	NM_015935	51603	Hs.494705	NM_014955	ENSG00000010165	EEF1AKNMT	5630401D24Rik|CGI-01|DFNB26|DFNB26M|KIAA0859|METTL13|feat	eEF1A lysine and N-terminal methyltransferase	protein-coding	0.00335193477070503	1.08946138648542
50	chr1	193084702	193085400	+	0	NA	Intergenic	L1MCa|LINE|L1	-6037	NM_024529	79577	Hs.378996	NM_024529	ENSG00000134371	CDC73	C1orf28|FIHP|HPTJT|HRPT1|HRPT2|HYX	cell division cycle 73	protein-coding	0.00182815733041123	-0.891485890866326
51	chr1	203632502	203632750	+	0	NA	intron (NM_001365784, intron 1 of 20)	intron (NM_001365784, intron 1 of 20)	35561	NM_001365784	493	Hs.343522	NM_001684	ENSG00000058668	ATP2B4	ATP2B2|MXRA1|PMCA4|PMCA4b|PMCA4x	ATPase plasma membrane Ca2+ transporting 4	protein-coding	0.0003877459011252	-2.00176650242177
52	chr1	204407752	204408150	+	0	NA	intron (NM_002646, intron 24 of 33)	intron (NM_002646, intron 24 of 33)	-27006	NM_032833	84919	Hs.304376	NM_032833	ENSG00000158615	PPP1R15B	CREP|MSSGM2	protein phosphatase 1 regulatory subunit 15B	protein-coding	0.000314379494927554	-1.30573580190389
53	chr1	210013102	210013700	+	0	NA	intron (NM_014388, intron 7 of 11)	L2b|LINE|L2	12084	NM_014388	27042	Hs.194754	NM_014388	ENSG00000117597	UTP25	C1orf107|DEF|DIEXF|DJ434O14.5	UTP25 small subunit processor component	protein-coding	0.0017012602382705	-0.935121501777761
54	chr1	212781252	212783250	+	0	NA	5' UTR (NM_001040619, exon 1 of 4)	5' UTR (NM_001040619, exon 1 of 4)	148	NM_001206488	467	Hs.460	NM_001674	ENSG00000162772	ATF3	-	activating transcription factor 3	protein-coding	0.000302240657927008	-0.790010105646875
55	chr1	223888252	223889400	+	0	NA	promoter-TSS (NM_001146068)	promoter-TSS (NM_001146068)	-469	NM_001146068	824	Hs.350899	NM_001748	ENSG00000162909	CAPN2	CANP2|CANPL2|CANPml|mCANP	calpain 2	protein-coding	0.00335538260197837	-0.757158711326785
56	chr1	223963702	223964450	+	0	NA	TTS (NM_001748)	TTS (NM_001748)	63835	NM_001748	824	Hs.350899	NM_001748	ENSG00000162909	CAPN2	CANP2|CANPL2|CANPml|mCANP	calpain 2	protein-coding	2.58578628140366e-06	-1.27451789184202
57	chr1	225696302	225696500	+	0	NA	intron (NM_001008493, intron 10 of 14)	intron (NM_001008493, intron 10 of 14)	-79844	NM_194442	3930	Hs.435166	NM_002296	ENSG00000143815	LBR	C14SR|DHCR14B|LMN2R|PHA|PHASK|TDRD18	lamin B receptor	protein-coding	0.00226323255807124	-1.43060567709307
58	chr1	228977902	228978300	+	0	NA	Intergenic	Intergenic	106875	NM_021205	58480	Hs.647774	NM_021205	ENSG00000116574	RHOU	ARHU|CDC42L1|G28K|WRCH1|hG28K	ras homolog family member U	protein-coding	0.00435309297346959	-1.23725878557556
59	chr1	229160452	229160700	+	0	NA	Intergenic	Intergenic	149972	NR_039659	100616234		NR_039659	ENSG00000283468	MIR4454	-	microRNA 4454	ncRNA	0.00116149510944941	-1.33625848674686
60	chr1	230220402	230220600	+	0	NA	intron (NM_004481, intron 1 of 15)	intron (NM_004481, intron 1 of 15)	17516	NM_004481	2590	Hs.743964	NM_004481	ENSG00000143641	GALNT2	GalNAc-T2	polypeptide N-acetylgalactosaminyltransferase 2	protein-coding	3.8340945917577e-05	-1.9672695638376
61	chr1	234700102	234700800	+	0	NA	Intergenic	Intergenic	-32926	NR_038426	100506795	Hs.448989	NR_038426	ENSG00000231768	LINC01354	-	long intergenic non-protein coding RNA 1354	ncRNA	5.47511343762057e-06	-1.26763954504252
62	chr1	235110702	235111600	+	0	NA	Intergenic	Intergenic	-11405	NR_125945	101927851	Hs.520684	NR_125945	ENSG00000238005	LOC101927851	-	uncharacterized LOC101927851	ncRNA	0.000301798466239237	-0.857800993123452
63	chr1	236072002	236072550	+	0	NA	Intergenic	Intergenic	-25263	NR_102436	1130	Hs.532411	NM_000081	ENSG00000143669	LYST	CHS|CHS1	lysosomal trafficking regulator	protein-coding	0.00209122849068578	-1.29988283368869
64	chr1	236938352	236938500	+	0	NA	Intergenic	Intergenic	-20155	NM_001291939	4548	Hs.498187	NM_000254	ENSG00000116984	MTR	HMAG|MS|cblG	5-methyltetrahydrofolate-homocysteine methyltransferase	protein-coding	0.00170414142387485	-1.72872945046821
65	chr10	3817202	3818700	+	0	NA	TTS (NM_001300)	TTS (NM_001300)	9450	NM_001300	1316	Hs.4055	NM_001300	ENSG00000067082	KLF6	BCD1|CBA1|COPEB|CPBP|GBF|PAC1|ST12|ZF9	Kruppel like factor 6	protein-coding	1.93398206711577e-05	-1.67144639956281
66	chr10	3851852	3852700	+	0	NA	Intergenic	Intergenic	-23866	NR_134490	105376365	Hs.460114	NR_134490	ENSG00000230573	LINC02639	-	long intergenic non-protein coding RNA 2639	ncRNA	0.00167981647651491	-1.13537567849687
67	chr10	5627002	5627350	+	0	NA	Intergenic	Intergenic	10905	NR_134491	105376382	Hs.460282	NR_134491	ENSG00000242147	LINC02657	-	long intergenic non-protein coding RNA 2657	ncRNA	0.000956631714729904	-1.51983849405257
68	chr10	17007852	17008600	+	0	NA	intron (NM_001081, intron 31 of 66)	intron (NM_001081, intron 31 of 66)	-148773	NM_152724	6251	Hs.524161	NM_012425	ENSG00000148484	RSU1	RSP-1	Ras suppressor protein 1	protein-coding	0.0068143417322623	-0.836376247214953
69	chr10	17258202	17259100	+	0	NA	intron (NR_108061, intron 1 of 2)	intron (NR_108061, intron 1 of 2)	10246	NR_108060	100507347	Hs.740502	NR_108060	ENSG00000229124	VIM-AS1	-	VIM antisense RNA 1	ncRNA	0.00786092704322343	-0.843600266603222
70	chr10	17274952	17276000	+	0	NA	intron (NM_003380, intron 3 of 9)	intron (NM_003380, intron 3 of 9)	-3492	NR_108061	100507347	Hs.740502	NR_108060	ENSG00000229124	VIM-AS1	-	VIM antisense RNA 1	ncRNA	0.00310041727190091	-1.35582408227568
71	chr10	29947952	29948250	+	0	NA	intron (NM_003174, intron 2 of 35)	intron (NM_003174, intron 2 of 35)	-24201	NM_021738	6840	Hs.499209	NM_003174	ENSG00000197321	SVIL	-	supervillin	protein-coding	0.00610852570567566	-1.29654528888241
72	chr10	33527002	33527150	+	0	NA	intron (NR_045259, intron 5 of 15)	intron (NR_045259, intron 5 of 15)	96519	NM_003873	8829	Hs.131704	NM_003873	ENSG00000099250	NRP1	BDCA4|CD304|NP1|NRP|VEGF165R	neuropilin 1	protein-coding	0.00677744219547854	-1.52303774544879
73	chr10	69523302	69525100	+	0	NA	Intergenic	CpG	-68248	NM_013266	29119	Hs.21375	NM_013266	ENSG00000183230	CTNNA3	ARVD13|VR22	catenin alpha 3	protein-coding	0.000270214370319462	1.03324877434237
74	chr10	80911202	80912000	+	0	NA	intron (NM_020338, intron 3 of 24)	intron (NM_020338, intron 3 of 24)	82878	NM_020338	57178	Hs.193118	NM_020338	ENSG00000108175	ZMIZ1	MIZ|RAI17|TRAFIP10|ZIMP10	zinc finger MIZ-type containing 1	protein-coding	0.00535095541397237	-0.765040526137387
75	chr10	95218402	95219100	+	0	NA	intron (NM_013451, intron 1 of 53)	intron (NM_013451, intron 1 of 53)	23340	NM_133337	26509	Hs.602086	NM_013451	ENSG00000138119	MYOF	FER1L3	myoferlin	protein-coding	0.000306780737629478	-0.77262918966761
76	chr10	102124552	102125050	+	0	NA	TTS (NM_005063)	TTS (NM_005063)	-8532	NR_026762	90271	Hs.628088	NR_026762	ENSG00000235823	OLMALINC	C10orf75|HI-LNC80|LINC00263|NCRNA00263|OLMALINCAS	oligodendrocyte maturation-associated long intergenic non-coding RNA	ncRNA	1.27317547306114e-05	-1.436513953281
77	chr10	102130252	102131400	+	0	NA	Intergenic	Intergenic	-2507	NR_026762	90271	Hs.628088	NR_026762	ENSG00000235823	OLMALINC	C10orf75|HI-LNC80|LINC00263|NCRNA00263|OLMALINCAS	oligodendrocyte maturation-associated long intergenic non-coding RNA	ncRNA	0.000240158182485107	-1.11465152586207
78	chr10	104503352	104503950	+	0	NA	promoter-TSS (NM_001083913)	promoter-TSS (NM_001083913)	-54	NM_001083913	54838	Hs.500897	NM_017787	ENSG00000166272	WBP1L	C10orf26|OPA1L|OPAL1	WW domain binding protein 1 like	protein-coding	0.00993593981544894	1.36172869605596
79	chr10	105655152	105655900	+	0	NA	intron (NM_024928, intron 7 of 9)	L1MC4a|LINE|L1	22416	NM_024928	79991	Hs.62314	NM_024928	ENSG00000107960	STN1	AAF-44|AAF44|OBFC1|RPA-32|bA541N10.2	STN1 subunit of CST complex	protein-coding	0.000238358248379829	-0.876124702489522
80	chr10	114846952	114847500	+	0	NA	intron (NM_001146284, intron 4 of 12)	intron (NM_001146284, intron 4 of 12)	-39166	NM_001349871	6934	Hs.593995	NM_030756	ENSG00000148737	TCF7L2	TCF-4|TCF4	transcription factor 7 like 2	protein-coding	0.00455543329088985	-0.888085467545141
81	chr10	121417252	121418150	+	0	NA	intron (NM_004281, intron 1 of 3)	(TGAA)n|Simple_repeat|Simple_repeat	6819	NM_004281	9531	Hs.523309	NM_004281	ENSG00000151929	BAG3	BAG-3|BIS|CAIR-1|MFM6	BCL2 associated athanogene 3	protein-coding	0.00347488806269076	-0.770644412243205
82	chr10	122610402	122611550	+	0	NA	promoter-TSS (NR_033850)	promoter-TSS (NR_033850)	102	NM_018117	55717	Hs.144447	NM_018117	ENSG00000120008	WDR11	BRWD2|DR11|HH14|SRI1|WDR15	WD repeat domain 11	protein-coding	0.00943956189831324	-0.543678721699903
83	chr10	123900202	123901000	+	0	NA	intron (NM_001291879, intron 2 of 16)	intron (NM_001291879, intron 2 of 16)	-22544	NM_206860	10579	Hs.501252	NM_006997	ENSG00000138162	TACC2	AZU-1|ECTACC	transforming acidic coiled-coil containing protein 2	protein-coding	0.00124192255399853	-1.40971541827366
84	chr10	125332802	125333050	+	0	NA	Intergenic	Intergenic	-92945	NM_153442	2849	Hs.12751	NM_153442	ENSG00000154478	GPR26	-	G protein-coupled receptor 26	protein-coding	0.00406732096808583	-1.48066406157384
85	chr10	127583902	127585600	+	0	NA	promoter-TSS (NM_001350939)	promoter-TSS (NM_001350939)	-353	NM_145235	92565	Hs.352591	NM_145235	ENSG00000203780	FANK1	HSD13	fibronectin type III and ankyrin repeat domains 1	protein-coding	0.00859068439054153	-0.954712139991878
86	chr11	2920002	2920200	+	0	NA	promoter-TSS (NM_183233)	promoter-TSS (NM_183233)	-820	NM_183233	5002	Hs.50868	NM_002555	ENSG00000110628	SLC22A18	BWR1A|BWSCR1A|HET|IMPT1|ITM|ORCTL2|SLC22A1L|TSSC5|p45-BWR1A	solute carrier family 22 member 18	protein-coding	0.00966478063279403	-1.21778245255015
87	chr11	7621402	7622250	+	0	NA	intron (NM_001351853, intron 5 of 25)	intron (NM_001351853, intron 5 of 25)	3409	NM_001256568	8495	Hs.655714	NM_003621	ENSG00000166387	PPFIBP2	Cclp1	PPFIA binding protein 2	protein-coding	0.00369733343351346	-0.796179900651715
88	chr11	8359652	8359950	+	0	NA	Intergenic	Intergenic	-69467	NM_001270428	4004	Hs.654426	NM_002315	ENSG00000166407	LMO1	RBTN1|RHOM1|TTG1	LIM domain only 1	protein-coding	0.00273927301493956	-1.06086402856368
89	chr11	9587352	9588100	+	0	NA	Intergenic	Intergenic	-7491	NM_003390	7465	Hs.249441	NM_003390	ENSG00000166483	WEE1	WEE1A|WEE1hu	WEE1 G2 checkpoint kinase	protein-coding	0.00580831549111404	-0.670469439231551
90	chr11	12714202	12715950	+	0	NA	intron (NM_021961, intron 2 of 12)	intron (NM_021961, intron 2 of 12)	19108	NM_021961	7003	Hs.655331	NM_021961	ENSG00000187079	TEAD1	AA|NTEF-1|REF1|TCF-13|TCF13|TEAD-1|TEF-1	TEA domain transcription factor 1	protein-coding	0.000301798466239237	-1.20923051950732
91	chr11	13237602	13238400	+	0	NA	Intergenic	Intergenic	-60198	NM_001351804	406	Hs.65734	NM_001178	ENSG00000133794	ARNTL	BMAL1|BMAL1c|JAP3|MOP3|PASD3|TIC|bHLHe5	aryl hydrocarbon receptor nuclear translocator like	protein-coding	0.00361113913794856	-1.106011764099
92	chr11	13689352	13691400	+	0	NA	intron (NM_032228, intron 1 of 11)	CpG	161	NM_032228	84188	Hs.501991	NM_032228	ENSG00000197601	FAR1	MLSTD2|PFCRD|SDR10E1	fatty acyl-CoA reductase 1	protein-coding	0.00228061846116533	-0.555527276036665
93	chr11	27318052	27318450	+	0	NA	Intergenic	MIRc|SINE|MIR	66511	NM_030771	91057	Hs.143733	NM_030771	ENSG00000109881	CCDC34	L15|NY-REN-41|RAMA3	coiled-coil domain containing 34	protein-coding	0.00385903396023758	1.01915157063884
94	chr11	63334602	63335100	+	0	NA	Intergenic	LTR43|LTR|ERV1	-4000	NM_017878	54979	Hs.272805	NM_017878	ENSG00000133328	PLAAT2	HRASLS2|PLA1/2-2|PLAAT-2	phospholipase A and acyltransferase 2	protein-coding	0.000474402611117774	-1.50459767125177
95	chr11	70328352	70328550	+	0	NA	intron (NR_110766, intron 8 of 8)	intron (NR_110766, intron 8 of 8)	83816	NM_005231	2017	Hs.596164	NM_005231	ENSG00000085733	CTTN	EMS1	cortactin	protein-coding	0.000488362467473503	-1.92977190585597
96	chr11	93885452	93885900	+	0	NA	intron (NM_015368, intron 1 of 4)	intron (NM_015368, intron 1 of 4)	23669	NM_015368	24145	Hs.591976	NM_015368	ENSG00000110218	PANX1	MRS1|PX1|UNQ2529	pannexin 1	protein-coding	0.000459047618304958	-1.32851041737504
97	chr11	102473802	102474350	+	0	NA	intron (NM_004771, intron 6 of 9)	intron (NM_004771, intron 6 of 9)	21987	NM_004771	9313	Hs.591946	NM_004771	ENSG00000137674	MMP20	AI2A2|MMP-20	matrix metallopeptidase 20	protein-coding	0.00701467743230415	-1.13761701357167
