PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
22	chr1	67191602	67192100	+	0	NA	intron (NM_001350218, intron 17 of 22)	LTR41|LTR|ERVL	-26291	NM_152665	200132	Hs.479226	NM_152665	ENSG00000152760	TCTEX1D1	-	Tctex1 domain containing 1	protein-coding	0.00998153349649841	0.836998444456713
23	chr1	68936152	68936500	+	0	NA	Intergenic	Intergenic	-20689	NM_000329	6121	Hs.2133	NM_000329	ENSG00000116745	RPE65	BCO3|LCA2|RP20|mRPE65|p63|rd12|sRPE65	retinoid isomerohydrolase RPE65	protein-coding	0.000936866472820029	1.67606067277276
24	chr1	69347402	69347750	+	0	NA	Intergenic	Tigger1|DNA|TcMar-Tigger	-174005	NR_146608	105378785	Hs.127911	NR_146608	ENSG00000223883	LINC01707	-	long intergenic non-protein coding RNA 1707	ncRNA	0.00241395256657809	1.67117044577956
25	chr1	71545552	71547350	+	0	NA	promoter-TSS (NR_046217)	promoter-TSS (NR_046217)	267	NM_203350	9406	Hs.194718	NM_005455	ENSG00000132485	ZRANB2	ZIS|ZIS1|ZIS2|ZNF265	zinc finger RANBP2-type containing 2	protein-coding	0.0013925031427702	1.17430790977943
26	chr1	74663252	74664500	+	0	NA	promoter-TSS (NM_001199328)	promoter-TSS (NM_001199328)	-16	NM_001105659	127255	Hs.644625	NM_145258	ENSG00000162620	LRRIQ3	LRRC44	leucine rich repeats and IQ motif containing 3	protein-coding	0.00590924824826225	1.25074665820698
27	chr1	74968252	74968400	+	0	NA	intron (NM_015978, intron 23 of 24)	intron (NM_015978, intron 23 of 24)	9972	NM_001364666	105378803		NM_001364665	ENSG00000162621	LRRC53	-	leucine rich repeat containing 53	protein-coding	0.00283503476828101	1.35046827298745
28	chr1	74969702	74970150	+	0	NA	intron (NM_015978, intron 23 of 24)	intron (NM_015978, intron 23 of 24)	8372	NM_001364666	105378803		NM_001364665	ENSG00000162621	LRRC53	-	leucine rich repeat containing 53	protein-coding	0.00175505494178204	0.948066148375988
29	chr1	75198252	75200100	+	0	NA	promoter-TSS (NM_001130043)	promoter-TSS (NM_001130043)	-84	NM_001130043	1429	Hs.83114	NM_001889	ENSG00000116791	CRYZ	-	crystallin zeta	protein-coding	6.45695308385298e-05	1.05774154726584
30	chr1	75731452	75731700	+	0	NA	intron (NM_001130058, intron 6 of 23)	intron (NM_001130058, intron 6 of 23)	131503	NM_001256114	431707	Hs.403934	NM_001001933	ENSG00000162624	LHX8	LHX7	LIM homeobox 8	protein-coding	0.00558279257356819	1.18235433192844
31	chr1	76619652	76620550	+	0	NA	intron (NM_001349105, intron 1 of 2)	intron (NM_001349105, intron 1 of 2)	79670	NM_001349111	256435	Hs.337040	NM_152996	ENSG00000184005	ST6GALNAC3	PRO7177|SIAT7C|ST6GALNACIII|STY	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	protein-coding	0.00239864269683629	1.06854125342099
32	chr1	86885052	86885250	+	0	NA	Intergenic	Intergenic	-4703	NM_006536	9635	Hs.241551	NM_006536	ENSG00000137975	CLCA2	CACC|CACC3|CLCRG2|CaCC-3	chloride channel accessory 2	protein-coding	0.0008405271857274	1.41043359467746
33	chr1	94244152	94246000	+	0	NA	intron (NM_001261408, intron 2 of 13)	L2a|LINE|L2	-4137	NR_148965	723788	Hs.659312	NR_148965	ENSG00000137936	MIG7	-	mig-7	ncRNA	0.000946940306843421	-0.74697141864398
34	chr1	97432152	97432650	+	0	NA	Intergenic	L1PA11|LINE|L1	-129078	NR_046590	100873932	Hs.682651	NR_046590	ENSG00000232878	DPYD-AS1	-	DPYD antisense RNA 1	ncRNA	0.000635632397609666	1.14656869532575
35	chr1	99645902	99646350	+	0	NA	Intergenic	Intergenic	-83722	NM_001166252	9890	Hs.13245	NM_014839	ENSG00000117600	PLPPR4	LPPR4|LPR4|PHP1|PRG-1|PRG1	phospholipid phosphatase related 4	protein-coding	0.00394855544366567	0.876920849903185
36	chr1	101753852	101754500	+	0	NA	Intergenic	Intergenic	-35217	NR_126402	104355286	Hs.568671	NR_126402	ENSG00000231671	LINC01307	-	long intergenic non-protein coding RNA 1307	ncRNA	0.00798494442367094	1.34688835468413
37	chr1	104057602	104057850	+	0	NA	intron (NM_001347929, intron 1 of 5)	intron (NM_001347929, intron 1 of 5)	10407	NM_001347930	101928436	Hs.558999	NM_001286997		LOC101928436	-	uncharacterized LOC101928436	protein-coding	0.00372835663019895	1.58152300970002
38	chr1	104067702	104069150	+	0	NA	promoter-TSS (NM_001286997)	promoter-TSS (NM_001286997)	105	NM_017619	55599	Hs.632423	NM_017619	ENSG00000185946	RNPC3	IGHD5|RBM40|RNP|SNRNP65	RNA binding region (RNP1, RRM) containing 3	protein-coding	0.00360275476734513	0.771663576796262
39	chr1	108741802	108743750	+	0	NA	5' UTR (NM_013386, exon 1 of 10)	5' UTR (NM_013386, exon 1 of 10)	189	NM_013386	29957	Hs.656870	NM_013386	ENSG00000085491	SLC25A24	APC1|SCAMC-1|SCAMC1	solute carrier family 25 member 24	protein-coding	0.00466858461905285	1.0127952479402
40	chr1	112794302	112794950	+	0	NA	Intergenic	Intergenic	-144210	NM_018704	55917	Hs.744100	NM_018704	ENSG00000143079	CTTNBP2NL	-	CTTNBP2 N-terminal like	protein-coding	0.00336954830440956	-0.967449491375266
41	chr1	116150902	116151250	+	0	NA	Intergenic	LTR16E2|LTR|ERVL	-33515	NM_001172411	81839	Hs.515130	NM_138959	ENSG00000173218	VANGL1	KITENIN|LPP2|STB2|STBM2	VANGL planar cell polarity protein 1	protein-coding	0.00507795437820404	1.2543346029555
42	chr1	120217452	120218500	+	0	NA	Intergenic	Intergenic	-27087	NM_001080470	90874	Hs.381105	NM_001080470	ENSG00000143067	ZNF697	-	zinc finger protein 697	protein-coding	0.000250341817337136	1.44827681181492
43	chr1	151284052	151284400	+	0	NA	intron (NM_001369623, intron 2 of 11)	intron (NM_001369623, intron 2 of 11)	15666	NM_001198775	5298	Hs.632465	NM_002651	ENSG00000143393	PI4KB	NPIK|PI4K-BETA|PI4K92|PI4KBETA|PI4KIIIBETA|PIK4CB	phosphatidylinositol 4-kinase beta	protein-coding	0.00755866912385631	-1.16885829635335
44	chr1	151964802	151967000	+	0	NA	intron (NM_002966, intron 1 of 2)	CpG	434	NM_002966	6281	Hs.143873	NM_002966	ENSG00000197747	S100A10	42C|ANX2L|ANX2LG|CAL1L|CLP11|Ca[1]|GP11|P11|p10	S100 calcium binding protein A10	protein-coding	0.000231009783673966	-1.28505268268972
45	chr1	155931752	155932100	+	0	NA	exon (NM_001162383, exon 10 of 22)	exon (NM_001162383, exon 10 of 22)	-10799	NR_106796	102465442		NR_106796	ENSG00000277817	MIR6738	hsa-mir-6738	microRNA 6738	ncRNA	0.00694880169560306	-1.17547780612999
46	chr1	162582952	162583800	+	0	NA	Intergenic	Intergenic	-17277	NM_001354983	4921	Hs.275757	NM_006182	ENSG00000162733	DDR2	MIG20a|NTRKR3|TKT|TYRO10|WRCN	discoidin domain receptor tyrosine kinase 2	protein-coding	0.00934710807848884	1.52259421005305
47	chr1	164527752	164528750	+	0	NA	promoter-TSS (NM_001204961)	promoter-TSS (NM_001204961)	-346	NM_001204963	5087	Hs.557097	NM_002585	ENSG00000185630	PBX1	CAKUHED	PBX homeobox 1	protein-coding	0.000492244252033215	1.83939206942453
48	chr1	166135702	166137050	+	0	NA	promoter-TSS (NM_001320302)	promoter-TSS (NM_001320302)	-384	NR_163271	149297	Hs.22930	NM_001017961	ENSG00000188859	FAM78B	-	family with sequence similarity 78 member B	protein-coding	0.00516153475512814	1.62792368380419
49	chr1	169565102	169565300	+	0	NA	exon (NM_003005, exon 12 of 17)	exon (NM_003005, exon 12 of 17)	-9432	NM_000130	2153	Hs.30054	NM_000130	ENSG00000198734	F5	FVL|PCCF|RPRGL1|THPH2	coagulation factor V	protein-coding	0.00585963917046873	1.35752234829592
50	chr1	171282802	171283600	+	0	NA	promoter-TSS (NM_002022)	promoter-TSS (NM_002022)	-121	NM_002022	2329	Hs.386502	NM_002022	ENSG00000076258	FMO4	FMO2	flavin containing dimethylaniline monoxygenase 4	protein-coding	0.00308526705739429	0.63582204789986
51	chr1	173092252	173092850	+	0	NA	Intergenic	Intergenic	-72448	NM_005092	8995	Hs.248197	NM_005092	ENSG00000120337	TNFSF18	AITRL|GITRL|TL6|TNLG2A|hGITRL	TNF superfamily member 18	protein-coding	4.78456171677907e-05	2.13666206295455
52	chr1	174998552	174999200	+	0	NA	Intergenic	Intergenic	-6285	NR_037606	63931	Hs.654858	NM_022100	ENSG00000120333	MRPS14	COXPD38|DJ262D12.2|HSMRPS14|MRP-S14|S14mt	mitochondrial ribosomal protein S14	protein-coding	0.00755866912385631	0.956709197456707
53	chr1	176866552	176867200	+	0	NA	intron (NM_004319, intron 16 of 22)	intron (NM_004319, intron 16 of 22)	131705	NR_030163	574441		NR_030163	ENSG00000202609	MIR488	MIRN488|hsa-mir-488|mir-488	microRNA 488	ncRNA	0.000269673845933093	1.55307190863569
54	chr1	177917502	177917850	+	0	NA	intron (NR_151492, intron 21 of 22)	intron (NR_151492, intron 21 of 22)	21381	NM_033127	89866	Hs.149540	NM_033127	ENSG00000120341	SEC16B	LZTR2|PGPR-p117|RGPR|RGPR-p117|SEC16S	SEC16 homolog B, endoplasmic reticulum export factor	protein-coding	0.0042996408966001	1.17742588907698
55	chr1	183971152	183971700	+	0	NA	intron (NM_001303421, intron 1 of 11)	intron (NM_001303421, intron 1 of 11)	35436	NM_001303420	23127	Hs.387995	NM_015101	ENSG00000198756	COLGALT2	C1orf17|ColGalT 2|GLT25D2	collagen beta(1-O)galactosyltransferase 2	protein-coding	0.00315650207987468	-0.905985476047819
56	chr1	185702852	185703900	+	0	NA	promoter-TSS (NM_031935)	promoter-TSS (NM_031935)	-147	NM_031935	83872	Hs.58877	NM_031935	ENSG00000143341	HMCN1	ARMD1|FBLN6|FIBL-6|FIBL6	hemicentin 1	protein-coding	0.00209376488507158	0.805995176221233
57	chr1	185782602	185782800	+	0	NA	intron (NM_031935, intron 1 of 106)	intron (NM_031935, intron 1 of 106)	79178	NM_031935	83872	Hs.58877	NM_031935	ENSG00000143341	HMCN1	ARMD1|FBLN6|FIBL-6|FIBL6	hemicentin 1	protein-coding	0.0084010351388488	1.08003900133293
58	chr1	186124852	186125050	+	0	NA	intron (NM_031935, intron 97 of 106)	intron (NM_031935, intron 97 of 106)	-140454	NM_001127709	10216	Hs.647723	NM_005807	ENSG00000116690	PRG4	CACP|HAPO|JCAP|MSF|SZP	proteoglycan 4	protein-coding	0.000514487362090426	1.43203605578337
59	chr1	193376052	193376250	+	0	NA	Intergenic	Intergenic	102276	NR_125789	101929184	Hs.146728	NR_125789	ENSG00000232077	LINC01031	TCONS_00000361	long intergenic non-protein coding RNA 1031	ncRNA	0.00153441223068345	1.79332326010076
60	chr1	197490352	197490550	+	0	NA	intron (NM_001195215, intron 20 of 22)	intron (NM_001195215, intron 20 of 22)	253069	NR_047564	23418	Hs.126135	NM_012076	ENSG00000134376	CRB1	LCA8|RP12	crumbs cell polarity complex component 1	protein-coding	0.00187363667960385	1.54606013320058
61	chr1	198057602	198057800	+	0	NA	Intergenic	Intergenic	-68427	NM_133494	140609	Hs.24119	NM_133494	ENSG00000151414	NEK7	-	NIMA related kinase 7	protein-coding	0.00626542310546281	1.39758424699021
62	chr1	198434752	198435000	+	0	NA	Intergenic	Intergenic	75199	NM_133262	127124	Hs.127743	NM_133262	ENSG00000151418	ATP6V1G3	ATP6G3|Vma10	ATPase H+ transporting V1 subunit G3	protein-coding	0.00211906173914825	1.44875519208181
63	chr1	201012052	201012350	+	0	NA	intron (NM_000069, intron 40 of 43)	intron (NM_000069, intron 40 of 43)	-19359	NM_001252102	23046	Hs.169182	NM_017596	ENSG00000116852	KIF21B	-	kinesin family member 21B	protein-coding	0.0071878550636809	0.988039023134025
64	chr1	201682452	201684400	+	0	NA	intron (NM_020443, intron 2 of 29)	intron (NM_020443, intron 2 of 29)	-5210	NR_049823	100847050		NR_049823	ENSG00000264802	MIR5191	-	microRNA 5191	ncRNA	0.00401952987633984	-0.813895579870687
65	chr1	203483152	203483450	+	0	NA	Intergenic	Intergenic	20020	NM_014359	26254	Hs.632468	NM_014359	ENSG00000188770	OPTC	OPT	opticin	protein-coding	0.00978516975912496	-1.32359659123351
66	chr1	204407752	204408150	+	0	NA	intron (NM_002646, intron 24 of 33)	intron (NM_002646, intron 24 of 33)	-27006	NM_032833	84919	Hs.304376	NM_032833	ENSG00000158615	PPP1R15B	CREP|MSSGM2	protein phosphatase 1 regulatory subunit 15B	protein-coding	0.00791314167722019	-1.14941821798554
67	chr1	208412452	208412700	+	0	NA	intron (NM_025179, intron 1 of 31)	intron (NM_025179, intron 1 of 31)	5153	NM_025179	5362	Hs.497626	NM_025179	ENSG00000076356	PLXNA2	OCT|PLXN2	plexin A2	protein-coding	0.00798494442367094	0.969468624214283
68	chr1	208825702	208826000	+	0	NA	Intergenic	Intergenic	-76182	NR_146914	105372893	Hs.568720	NR_146914	ENSG00000232812	LINC01717	-	long intergenic non-protein coding RNA 1717	ncRNA	0.000165704877505099	1.32320725640302
69	chr1	210546452	210548150	+	0	NA	intron (NM_018194, intron 3 of 11)	intron (NM_018194, intron 3 of 11)	44591	NM_001170580	55733	Hs.58650	NM_018194	ENSG00000054392	HHAT	MART2|SKI1|Skn	hedgehog acyltransferase	protein-coding	0.0026831867367851	-0.676230270771661
70	chr1	214832202	214832500	+	0	NA	exon (NM_016343, exon 19 of 20)	exon (NM_016343, exon 19 of 20)	55813	NM_016343	1063	Hs.497741	NM_016343	ENSG00000117724	CENPF	CENF|CILD31|PRO1779|STROMS|hcp-1	centromere protein F	protein-coding	0.00924399357686527	0.987768086626997
71	chr1	216394402	216395000	+	0	NA	intron (NM_206933, intron 14 of 71)	intron (NM_206933, intron 14 of 71)	148894	NR_125993	102723833	Hs.232072	NR_125992	ENSG00000233620	LOC102723833	-	uncharacterized LOC102723833	ncRNA	0.00153441223068345	0.887107704279508
72	chr1	220976852	220977500	+	0	NA	intron (NM_022746, intron 4 of 6)	intron (NM_022746, intron 4 of 6)	16921	NM_022746	64757	Hs.497816	NM_022746	ENSG00000186205	MARC1	MOSC1	mitochondrial amidoxime reducing component 1	protein-coding	0.00507795437820404	1.13922627113604
73	chr1	223888252	223889400	+	0	NA	promoter-TSS (NM_001146068)	promoter-TSS (NM_001146068)	-469	NM_001146068	824	Hs.350899	NM_001748	ENSG00000162909	CAPN2	CANP2|CANPL2|CANPml|mCANP	calpain 2	protein-coding	0.00663954888342234	-0.7782297727932
74	chr1	223894252	223896050	+	0	NA	intron (NM_001146068, intron 1 of 20)	intron (NM_001146068, intron 1 of 20)	-5090	NM_001748	824	Hs.350899	NM_001748	ENSG00000162909	CAPN2	CANP2|CANPL2|CANPml|mCANP	calpain 2	protein-coding	0.00247080166956049	-0.880218747217361
75	chr1	229160452	229160700	+	0	NA	Intergenic	Intergenic	149972	NR_039659	100616234		NR_039659	ENSG00000283468	MIR4454	-	microRNA 4454	ncRNA	0.00343589255265491	-1.11875652977733
76	chr1	230908952	230909100	+	0	NA	intron (NM_016452, intron 7 of 18)	intron (NM_016452, intron 7 of 18)	25892	NM_006615	10753	Hs.498021	NM_006615	ENSG00000135773	CAPN9	GC36|nCL-4	calpain 9	protein-coding	0.00980659046889627	1.38516248053445
77	chr1	233376902	233377100	+	0	NA	intron (NM_014801, intron 8 of 33)	intron (NM_014801, intron 8 of 33)	54470	NM_014801	80003	Hs.370605	NM_014801	ENSG00000135749	PCNX2	PCNXL2	pecanex 2	protein-coding	0.00356806439722514	1.21861025627873
78	chr1	233463052	233463350	+	0	NA	promoter-TSS (NM_032435)	promoter-TSS (NM_032435)	-269	NM_032435	84451	Hs.547779	NM_032435	ENSG00000143674	MAP3K21	MLK4|dJ862P8.3	mitogen-activated protein kinase kinase kinase 21	protein-coding	0.000165704877505099	2.1880892073634
79	chr1	233530702	233531100	+	0	NA	Intergenic	Intergenic	67431	NM_032435	84451	Hs.547779	NM_032435	ENSG00000143674	MAP3K21	MLK4|dJ862P8.3	mitogen-activated protein kinase kinase kinase 21	protein-coding	6.27255766545612e-05	1.21121631142003
80	chr1	236073602	236074500	+	0	NA	Intergenic	Intergenic	-27038	NR_102436	1130	Hs.532411	NM_000081	ENSG00000143669	LYST	CHS|CHS1	lysosomal trafficking regulator	protein-coding	0.000874863145455211	-0.761016116137224
81	chr1	236080502	236081750	+	0	NA	Intergenic	Intergenic	-34113	NR_102436	1130	Hs.532411	NM_000081	ENSG00000143669	LYST	CHS|CHS1	lysosomal trafficking regulator	protein-coding	0.00576778099832109	-0.818991712271503
82	chr1	238415502	238415950	+	0	NA	Intergenic	L2b|LINE|L2	233591	NR_015407	339535	Hs.532047	NR_015407	ENSG00000215808	LINC01139	LINK-A|LINKA	long intergenic non-protein coding RNA 1139	ncRNA	0.000740409980076877	1.21833797591879
83	chr1	240895652	240896050	+	0	NA	Intergenic	Intergenic	-120396	NM_022469	64388	Hs.98206	NM_022469	ENSG00000180875	GREM2	CKTSF1B2|DAND3|PRDC|STHAG9	gremlin 2, DAN family BMP antagonist	protein-coding	0.00770816705413676	1.62810461979744
84	chr1	241681802	241683600	+	0	NA	intron (NM_000143, intron 1 of 9)	CpG	384	NM_000143	2271	Hs.592490	NM_000143	ENSG00000091483	FH	FMRD|HLRCC|HsFH|LRCC|MCL|MCUL1	fumarate hydratase	protein-coding	0.00832940908510504	0.983062575904191
85	chr10	5895352	5895800	+	0	NA	Intergenic	AluSq|SINE|Alu	-35959	NM_001258452	84893	Hs.498543	NM_032807	ENSG00000134452	FBH1	FBXO18|Fbx18|hFBH1	F-box DNA helicase 1	protein-coding	0.000135820209425874	-1.68298643634882
86	chr10	11799952	11800400	+	0	NA	intron (NM_024693, intron 4 of 4)	intron (NM_024693, intron 4 of 4)	15795	NM_024693	79746	Hs.22242	NM_024693	ENSG00000134463	ECHDC3	-	enoyl-CoA hydratase domain containing 3	protein-coding	0.00613347007535347	1.36659197065653
87	chr10	23447002	23447600	+	0	NA	Intergenic	Intergenic	-33940	NM_178161	256297	Hs.351503	NM_178161	ENSG00000168267	PTF1A	PACA|PAGEN2|PTF1-p48|bHLHa29|p48	pancreas associated transcription factor 1a	protein-coding	0.00831201936809862	1.43942827530737
88	chr10	32229352	32230250	+	0	NA	Intergenic	Intergenic	-11997	NM_001270697	94134	Hs.499264	NM_018287	ENSG00000165322	ARHGAP12	-	Rho GTPase activating protein 12	protein-coding	0.00885115985465464	-0.810245509478572
89	chr10	38043752	38043950	+	0	NA	Intergenic	Intergenic	40252	NR_051997	100419868	Hs.741719	NR_051997		ZNF33BP1	-	zinc finger protein 33B pseudogene 1	pseudo	0.00770816705413676	1.15948939570581
90	chr10	53458902	53460050	+	0	NA	promoter-TSS (NM_015235)	promoter-TSS (NM_015235)	-121	NM_015235	23283	Hs.591358	NM_015235	ENSG00000177613	CSTF2T	CstF-64T	cleavage stimulation factor subunit 2 tau variant	protein-coding	0.000896071641759829	0.865928521142874
91	chr10	55361102	55361300	+	0	NA	Intergenic	Intergenic	-829741	NM_000242	4153	Hs.499674	NM_000242	ENSG00000165471	MBL2	COLEC1|HSMBPC|MBL|MBL2D|MBP|MBP-C|MBP1|MBPD	mannose binding lectin 2	protein-coding	0.0092644421920018	1.38967899919206
92	chr10	60174452	60174600	+	0	NA	Intergenic	Intergenic	29356	NM_003201	7019	Hs.594250	NM_003201	ENSG00000108064	TFAM	MTDPS15|MTTF1|MTTFA|TCF6|TCF6L1|TCF6L2|TCF6L3	transcription factor A, mitochondrial	protein-coding	0.0092644421920018	1.38234970072753
93	chr10	60290902	60291150	+	0	NA	intron (NM_001080512, intron 1 of 20)	intron (NM_001080512, intron 1 of 20)	18394	NM_001080512	80114	Hs.100261	NM_001080512	ENSG00000122870	BICC1	BICC|CYSRD	BicC family RNA binding protein 1	protein-coding	0.00711796853713304	1.31674200166727
94	chr10	61382152	61382400	+	0	NA	Intergenic	Intergenic	87373	NM_001323980	220963	Hs.499709	NM_194298	ENSG00000165449	SLC16A9	C10orf36|MCT9	solute carrier family 16 member 9	protein-coding	0.00733768973385651	1.30338198396024
95	chr10	62528652	62528850	+	0	NA	Intergenic	Intergenic	-9338	NM_001170406	983	Hs.732435	NM_001786	ENSG00000170312	CDK1	CDC2|CDC28A|P34CDC2	cyclin dependent kinase 1	protein-coding	0.00226889121479753	1.49407111642577
96	chr10	62576352	62576600	+	0	NA	Intergenic	Intergenic	38240	NM_001786	983	Hs.732435	NM_001786	ENSG00000170312	CDK1	CDC2|CDC28A|P34CDC2	cyclin dependent kinase 1	protein-coding	0.000966004789354637	1.27276106324452
97	chr10	69523302	69525100	+	0	NA	Intergenic	CpG	-68248	NM_013266	29119	Hs.21375	NM_013266	ENSG00000183230	CTNNA3	ARVD13|VR22	catenin alpha 3	protein-coding	0.0068176283856777	1.1729936586818
