PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
11	chr1	5805902	5806200	+	0	NA	Intergenic	Intergenic	116750	NR_039838	100616421		NR_039838	ENSG00000264101	MIR4689	mir-4689	microRNA 4689	ncRNA	2.18270871866594e-09	-1.35868474022528
12	chr1	5953802	5954000	+	0	NA	intron (NM_001291593, intron 13 of 26)	LTR13|LTR|ERVK	-31100	NR_039838	100616421		NR_039838	ENSG00000264101	MIR4689	mir-4689	microRNA 4689	ncRNA	0.000154140781586132	-1.1869839633467
13	chr1	5976152	5976350	+	0	NA	intron (NM_015102, intron 11 of 29)	intron (NM_015102, intron 11 of 29)	-53450	NR_039838	100616421		NR_039838	ENSG00000264101	MIR4689	mir-4689	microRNA 4689	ncRNA	1.48732928447589e-07	-1.66274972769237
14	chr1	6035252	6035550	+	0	NA	intron (NM_001291594, intron 1 of 25)	intron (NM_001291594, intron 1 of 25)	17084	NM_015102	261734	Hs.462348	NM_015102	ENSG00000131697	NPHP4	POC10|SLSN4	nephrocystin 4	protein-coding	1.59797808090099e-08	-1.2798832992111
15	chr1	6094552	6094800	+	0	NA	promoter-TSS (NM_001199860)	promoter-TSS (NM_001199860)	-72	NM_001199860	8514	Hs.440497	NM_003636	ENSG00000069424	KCNAB2	AKR6A5|HKvbeta2|HKvbeta2.1|HKvbeta2.2|KCNA2B|KV-BETA-2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	protein-coding	2.46962393299551e-07	-1.28676528644139
16	chr1	6101602	6101750	+	0	NA	intron (NM_172130, intron 2 of 14)	intron (NM_172130, intron 2 of 14)	-4272	NM_001199863	8514	Hs.440497	NM_003636	ENSG00000069424	KCNAB2	AKR6A5|HKvbeta2|HKvbeta2.1|HKvbeta2.2|KCNA2B|KV-BETA-2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	protein-coding	2.96144587638525e-07	-1.87754128103866
17	chr1	6140752	6140900	+	0	NA	intron (NM_001199862, intron 4 of 15)	intron (NM_001199862, intron 4 of 15)	34878	NM_001199862	8514	Hs.440497	NM_003636	ENSG00000069424	KCNAB2	AKR6A5|HKvbeta2|HKvbeta2.1|HKvbeta2.2|KCNA2B|KV-BETA-2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	protein-coding	0.000334930055317152	-1.4077427291867
18	chr1	6142502	6142600	+	0	NA	intron (NM_001199862, intron 5 of 15)	L3|LINE|CR1	36603	NM_001199862	8514	Hs.440497	NM_003636	ENSG00000069424	KCNAB2	AKR6A5|HKvbeta2|HKvbeta2.1|HKvbeta2.2|KCNA2B|KV-BETA-2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	protein-coding	1.75531713599995e-05	-1.54716403123526
19	chr1	6168952	6169250	+	0	NA	intron (NM_015557, intron 38 of 41)	intron (NM_015557, intron 38 of 41)	63153	NM_001199862	8514	Hs.440497	NM_003636	ENSG00000069424	KCNAB2	AKR6A5|HKvbeta2|HKvbeta2.1|HKvbeta2.2|KCNA2B|KV-BETA-2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	protein-coding	0.00624535681495444	-0.773727173446352
20	chr1	12027252	12027550	+	0	NA	intron (NM_001316320, intron 17 of 19)	intron (NM_001316320, intron 17 of 19)	-12837	NM_001127660	9927	Hs.376681	NM_014874	ENSG00000116688	MFN2	CMT2A|CMT2A2|CMT2A2A|CMT2A2B|CPRP1|HMSN6A|HSG|MARF	mitofusin 2	protein-coding	8.45201796631915e-05	-1.17506172893056
21	chr1	12139752	12139850	+	0	NA	intron (NM_001281430, intron 1 of 13)	intron (NM_001281430, intron 1 of 13)	16367	NM_001281430	943	Hs.1314	NM_001243	ENSG00000120949	TNFRSF8	CD30|D1S166E|Ki-1	TNF receptor superfamily member 8	protein-coding	3.35702219559573e-05	-1.3034431231792
22	chr1	12178702	12178900	+	0	NA	intron (NM_001281430, intron 7 of 13)	LTR41B|LTR|ERVL	-48199	NR_107000	102465836		NR_107000	ENSG00000283789	MIR7846	hsa-mir-7846	microRNA 7846	ncRNA	0.0074727849393141	-0.927945028526569
23	chr1	12332202	12332400	+	0	NA	intron (NM_015378, intron 17 of 69)	intron (NM_015378, intron 17 of 69)	42214	NM_018156	55187	Hs.439381	NM_015378	ENSG00000048707	VPS13D	SCAR4	vacuolar protein sorting 13 homolog D	protein-coding	5.92379692888605e-10	-1.98551907107001
24	chr1	12335552	12335650	+	0	NA	intron (NM_015378, intron 18 of 69)	intron (NM_015378, intron 18 of 69)	45514	NM_018156	55187	Hs.439381	NM_015378	ENSG00000048707	VPS13D	SCAR4	vacuolar protein sorting 13 homolog D	protein-coding	0.00659994736959586	-1.01228734272007
25	chr1	12661352	12661550	+	0	NA	intron (NM_004753, intron 1 of 5)	MLT1K|LTR|ERVL-MaLR	-4825	NM_001324370	9249	Hs.289347	NM_004753	ENSG00000162496	DHRS3	DD83.1|RDH17|Rsdr1|SDR1|SDR16C1|retSDR1	dehydrogenase/reductase 3	protein-coding	1.02870761268565e-05	-1.4161718487385
26	chr1	12677952	12680350	+	0	NA	promoter-TSS (NM_004753)	promoter-TSS (NM_004753)	-935	NM_004753	9249	Hs.289347	NM_004753	ENSG00000162496	DHRS3	DD83.1|RDH17|Rsdr1|SDR1|SDR16C1|retSDR1	dehydrogenase/reductase 3	protein-coding	0.00104193047805773	-1.55129463294223
27	chr1	12719002	12719350	+	0	NA	intron (NM_001013630, intron 2 of 3)	intron (NM_001013630, intron 2 of 3)	14610	NM_001013630	343066	Hs.209954	NM_001013630	ENSG00000204518	AADACL4	-	arylacetamide deacetylase like 4	protein-coding	1.3841639642335e-05	-1.18950986357578
28	chr1	12844102	12844200	+	0	NA	Intergenic	HERVK-int|LTR|ERVK	-7395	NM_023013	65121	Hs.454859	NM_023013	ENSG00000116721	PRAMEF1	-	PRAME family member 1	protein-coding	0.00030273172499834	-1.21369322953006
29	chr1	13992202	13992500	+	0	NA	Intergenic	Intergenic	-34332	NM_001135610	7799	Hs.371823	NM_012231	ENSG00000116731	PRDM2	HUMHOXY1|KMT8|KMT8A|MTB-ZF|RIZ|RIZ1|RIZ2	PR/SET domain 2	protein-coding	2.25926747155703e-05	-1.35529630354201
30	chr1	14026402	14027250	+	0	NA	intron (NM_001135610, intron 1 of 7)	CpG	143	NM_001135610	7799	Hs.371823	NM_012231	ENSG00000116731	PRDM2	HUMHOXY1|KMT8|KMT8A|MTB-ZF|RIZ|RIZ1|RIZ2	PR/SET domain 2	protein-coding	0.00926961151515006	-1.02047153499824
31	chr1	14052402	14052650	+	0	NA	intron (NM_001135610, intron 2 of 7)	MIR|SINE|MIR	21176	NM_015866	7799	Hs.371823	NM_012231	ENSG00000116731	PRDM2	HUMHOXY1|KMT8|KMT8A|MTB-ZF|RIZ|RIZ1|RIZ2	PR/SET domain 2	protein-coding	1.76879293287301e-09	-2.09640984424959
32	chr1	14075202	14076600	+	0	NA	promoter-TSS (NM_001007257)	promoter-TSS (NM_001007257)	-9	NM_001007257	7799	Hs.371823	NM_012231	ENSG00000116731	PRDM2	HUMHOXY1|KMT8|KMT8A|MTB-ZF|RIZ|RIZ1|RIZ2	PR/SET domain 2	protein-coding	0.000275246864997484	-0.954530020786053
33	chr1	14133752	14134000	+	0	NA	intron (NM_012231, intron 8 of 9)	L2a|LINE|L2	57966	NM_001007257	7799	Hs.371823	NM_012231	ENSG00000116731	PRDM2	HUMHOXY1|KMT8|KMT8A|MTB-ZF|RIZ|RIZ1|RIZ2	PR/SET domain 2	protein-coding	1.10797456639337e-16	-2.51392268582816
34	chr1	14137802	14138000	+	0	NA	intron (NM_012231, intron 8 of 9)	intron (NM_012231, intron 8 of 9)	61991	NM_001007257	7799	Hs.371823	NM_012231	ENSG00000116731	PRDM2	HUMHOXY1|KMT8|KMT8A|MTB-ZF|RIZ|RIZ1|RIZ2	PR/SET domain 2	protein-coding	1.04917714966806e-07	-1.57685416049323
35	chr1	14286952	14287200	+	0	NA	Intergenic	Intergenic	211166	NM_001007257	7799	Hs.371823	NM_012231	ENSG00000116731	PRDM2	HUMHOXY1|KMT8|KMT8A|MTB-ZF|RIZ|RIZ1|RIZ2	PR/SET domain 2	protein-coding	3.29689552687494e-09	-1.80777018841023
36	chr1	14292402	14292600	+	0	NA	Intergenic	LTR80A|LTR|ERVL	216591	NM_001007257	7799	Hs.371823	NM_012231	ENSG00000116731	PRDM2	HUMHOXY1|KMT8|KMT8A|MTB-ZF|RIZ|RIZ1|RIZ2	PR/SET domain 2	protein-coding	0.000375433440147701	-1.19724608536412
37	chr1	15241902	15242300	+	0	NA	intron (NM_201628, intron 1 of 14)	intron (NM_201628, intron 1 of 14)	-8524	NM_001370229	23254	Hs.368823	NM_015209	ENSG00000189337	KAZN	KAZ	kazrin, periplakin interacting protein	protein-coding	6.60835607612581e-07	-1.26758307434354
38	chr1	15250402	15251700	+	0	NA	exon (NM_001018000, exon 1 of 8)	exon (NM_001018000, exon 1 of 8)	426	NM_001018000	23254	Hs.368823	NM_015209	ENSG00000189337	KAZN	KAZ	kazrin, periplakin interacting protein	protein-coding	9.99053946585735e-08	-1.3101180726317
39	chr1	15354052	15354300	+	0	NA	intron (NM_001370231, intron 3 of 8)	intron (NM_001370231, intron 3 of 8)	81761	NM_001017999	23254	Hs.368823	NM_015209	ENSG00000189337	KAZN	KAZ	kazrin, periplakin interacting protein	protein-coding	0.00149034956783453	-1.05396966556857
40	chr1	15364702	15364950	+	0	NA	intron (NM_001370231, intron 4 of 8)	intron (NM_001370231, intron 4 of 8)	92411	NM_001017999	23254	Hs.368823	NM_015209	ENSG00000189337	KAZN	KAZ	kazrin, periplakin interacting protein	protein-coding	2.70539086598734e-06	-1.30652123275994
41	chr1	15373052	15373350	+	0	NA	intron (NM_001370231, intron 5 of 8)	intron (NM_001370231, intron 5 of 8)	100786	NM_001017999	23254	Hs.368823	NM_015209	ENSG00000189337	KAZN	KAZ	kazrin, periplakin interacting protein	protein-coding	5.85438831444673e-06	-1.30592306695937
42	chr1	15426952	15427200	+	0	NA	intron (NM_201628, intron 10 of 14)	intron (NM_201628, intron 10 of 14)	51884	NR_027136	200197	Hs.531424	NM_182534	ENSG00000175147	TMEM51-AS1	C1orf126	TMEM51 antisense RNA 1	ncRNA	2.52945335795112e-05	-1.12862662900214
43	chr1	15455052	15455350	+	0	NA	intron (NR_027136, intron 1 of 4)	intron (NR_027136, intron 1 of 4)	23759	NR_027136	200197	Hs.531424	NM_182534	ENSG00000175147	TMEM51-AS1	C1orf126	TMEM51 antisense RNA 1	ncRNA	5.79161457684304e-06	-1.0495205563591
44	chr1	15478852	15480900	+	0	NA	promoter-TSS (NR_027136)	promoter-TSS (NR_027136)	-367	NM_018022	55092	Hs.465305	NM_018022	ENSG00000171729	TMEM51	C1orf72	transmembrane protein 51	protein-coding	0.00737656094874621	-0.636612082425314
45	chr1	15573602	15573900	+	0	NA	promoter-TSS (NM_052929)	promoter-TSS (NM_052929)	30	NM_052929	114827	Hs.659997	NM_052929	ENSG00000142621	FHAD1	-	forkhead associated phosphopeptide binding domain 1	protein-coding	4.46021925950092e-05	-1.42010541416102
46	chr1	15599002	15599350	+	0	NA	intron (NM_052929, intron 3 of 30)	intron (NM_052929, intron 3 of 30)	25455	NM_052929	114827	Hs.659997	NM_052929	ENSG00000142621	FHAD1	-	forkhead associated phosphopeptide binding domain 1	protein-coding	0.00607260144720708	-0.722591274430716
47	chr1	15610152	15610300	+	0	NA	intron (NM_052929, intron 3 of 30)	intron (NM_052929, intron 3 of 30)	36505	NM_052929	114827	Hs.659997	NM_052929	ENSG00000142621	FHAD1	-	forkhead associated phosphopeptide binding domain 1	protein-coding	0.0003731091438273	-1.17087025494753
48	chr1	15650052	15650350	+	0	NA	intron (NM_052929, intron 10 of 30)	intron (NM_052929, intron 10 of 30)	20178	NR_148918	101927417	Hs.715313	NR_148918	ENSG00000233485	LOC101927417	-	uncharacterized LOC101927417	ncRNA	0.00647363023841501	-0.950229990279467
49	chr1	16951452	16951750	+	0	NA	intron (NR_026752, intron 5 of 6)	intron (NR_026752, intron 5 of 6)	5800	NR_026752	84809	Hs.631865	NR_026752	ENSG00000215908	CROCCP2	CROCCL1	CROCC pseudogene 2	pseudo	0.00127790023654769	-0.550655844388189
50	chr1	29524102	29524350	+	0	NA	intron (NM_001349715, intron 8 of 10)	intron (NM_001349715, intron 8 of 10)	-15814	NM_005626	6429	Hs.469970	NM_005626	ENSG00000116350	SRSF4	SFRS4|SRP75	serine and arginine rich splicing factor 4	protein-coding	4.5877316254694e-07	-1.63638620427849
51	chr1	29572402	29572600	+	0	NA	intron (NM_133177, intron 1 of 30)	intron (NM_133177, intron 1 of 30)	9467	NM_001195001	10076	Hs.19718	NM_005704	ENSG00000060656	PTPRU	FMI|PCP-2|PTP|PTP-J|PTP-PI|PTP-RO|PTPPSI|PTPRO|PTPU2|R-PTP-PSI|R-PTP-U|hPTP-J	protein tyrosine phosphatase receptor type U	protein-coding	0.000779899911775893	-1.18166349058567
52	chr1	30176552	30176650	+	0	NA	Intergenic	Intergenic	333858	NR_110790	101929406	Hs.639413	NR_110790	ENSG00000233399	LINC01648	-	long intergenic non-protein coding RNA 1648	ncRNA	0.000675651695418355	-1.16004075917626
53	chr1	30265952	30266150	+	0	NA	Intergenic	LTR41B|LTR|ERVL	244408	NR_110790	101929406	Hs.639413	NR_110790	ENSG00000233399	LINC01648	-	long intergenic non-protein coding RNA 1648	ncRNA	0.00264671208558495	-1.18912305493728
54	chr1	30852902	30853450	+	0	NA	Intergenic	LTR41|LTR|ERVL	-338443	NR_034182	100129196	Hs.659751	NR_034182	ENSG00000186056	MATN1-AS1	-	MATN1 antisense RNA 1	ncRNA	4.68686084429742e-05	-1.40938145237533
55	chr1	31255252	31256050	+	0	NA	Intergenic	MIR3|SINE|MIR	-25030	NM_006762	7805	Hs.371021	NM_006762	ENSG00000162511	LAPTM5	CLAST6	lysosomal protein transmembrane 5	protein-coding	0.000578939793445023	-1.02022186221205
56	chr1	31327102	31327250	+	0	NA	Intergenic	MLT1J|LTR|ERVL-MaLR	29677	NR_146732	105378622	Hs.209284	NR_146732	ENSG00000223382	LINC01778	-	long intergenic non-protein coding RNA 1778	ncRNA	0.000485850786909938	-1.31748069682183
57	chr1	32443452	32443650	+	0	NA	Intergenic	LTR50|LTR|ERVL	-35918	NR_073499	10657	Hs.445893	NM_006559	ENSG00000121774	KHDRBS1	Sam68|p62|p68	KH RNA binding domain containing, signal transduction associated 1	protein-coding	0.000102214885512314	-1.30674240406263
58	chr1	33472852	33473150	+	0	NA	TTS (NR_134976)	TTS (NR_134976)	29483	NM_001319139	204	Hs.470907	NM_001625	ENSG00000004455	AK2	ADK2	adenylate kinase 2	protein-coding	4.49248913995056e-06	-0.993964953848474
59	chr1	33592552	33593200	+	0	NA	Intergenic	Intergenic	45097	NM_001301826	113451	Hs.101807	NM_052998	ENSG00000142920	AZIN2	ADC|AZI2|AZIB1|ODC-p|ODC1L|ODCp	antizyme inhibitor 2	protein-coding	0.00601496795957858	-0.548270154471368
60	chr1	33684352	33684600	+	0	NA	Intergenic	Intergenic	-36832	NM_018207	55223	Hs.656006	NM_018207	ENSG00000116525	TRIM62	DEAR1	tripartite motif containing 62	protein-coding	1.49593198482596e-05	-1.28006477465107
61	chr1	33921502	33921750	+	0	NA	Intergenic	Intergenic	-16620	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	0.0001329750658685	-1.16512503078369
62	chr1	33936102	33936600	+	0	NA	Intergenic	Intergenic	-1895	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	1.58785913365275e-07	-1.15020463002629
63	chr1	33937752	33938500	+	0	NA	promoter-TSS (NM_145238)	promoter-TSS (NM_145238)	-120	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	2.04422533855626e-05	-0.834959259693877
64	chr1	34078502	34078800	+	0	NA	intron (NM_001281956, intron 40 of 70)	intron (NM_001281956, intron 40 of 70)	140405	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	0.000369481265949643	-1.04827186099889
65	chr1	34098702	34099150	+	0	NA	intron (NM_001281956, intron 32 of 70)	CpG	160680	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	1.2260007890112e-10	-1.43036521437205
66	chr1	34100552	34100700	+	0	NA	intron (NM_001281956, intron 31 of 70)	intron (NM_001281956, intron 31 of 70)	162380	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	0.000243252977365217	-1.23159755031328
67	chr1	34966202	34966300	+	0	NA	Intergenic	Intergenic	169044	NR_030278	693137		NR_030278	ENSG00000207941	MIR552	MIRN552|hsa-mir-552	microRNA 552	ncRNA	0.000850923310217076	-1.13679086308155
68	chr1	35063502	35063800	+	0	NA	Intergenic	Intergenic	71644	NR_030278	693137		NR_030278	ENSG00000207941	MIR552	MIRN552|hsa-mir-552	microRNA 552	ncRNA	1.83268144341595e-10	-1.70000471318988
69	chr1	35147152	35147400	+	0	NA	Intergenic	Intergenic	-11981	NR_030278	693137		NR_030278	ENSG00000207941	MIR552	MIRN552|hsa-mir-552	microRNA 552	ncRNA	9.48703464992932e-05	-1.1224304807979
70	chr1	35208252	35208650	+	0	NA	Intergenic	Intergenic	-12197	NM_005268	2709	Hs.198249	NM_005268	ENSG00000189280	GJB5	CX31.1	gap junction protein beta 5	protein-coding	1.83273825581636e-05	-0.942097930270122
71	chr1	35220302	35221200	+	0	NA	5' UTR (NM_005268, exon 1 of 2)	5' UTR (NM_005268, exon 1 of 2)	103	NM_005268	2709	Hs.198249	NM_005268	ENSG00000189280	GJB5	CX31.1	gap junction protein beta 5	protein-coding	1.78988615922111e-06	-1.19054651826394
72	chr1	35225352	35225600	+	0	NA	intron (NM_153212, intron 1 of 1)	intron (NM_153212, intron 1 of 1)	135	NM_153212	127534	Hs.351203	NM_153212	ENSG00000189433	GJB4	CX30.3|EKV|EKVP2	gap junction protein beta 4	protein-coding	5.55288481459782e-10	-2.25269195604715
73	chr1	35252052	35252400	+	0	NA	TTS (NM_001005752)	TTS (NM_001005752)	4357	NM_001005752	2707	Hs.522561	NM_024009	ENSG00000188910	GJB3	CX31|DFNA2|DFNA2B|EKV|EKVP1	gap junction protein beta 3	protein-coding	4.19727777421168e-05	-1.11711352510418
74	chr1	35916702	35916950	+	0	NA	intron (NM_024874, intron 13 of 20)	intron (NM_024874, intron 13 of 20)	-85148	NR_046659	100861513	Hs.585397	NR_046659	ENSG00000227409	ZMYM4-AS1	-	ZMYM4 antisense RNA 1	ncRNA	0.00341412939777477	-1.14237088830667
75	chr1	38492402	38492500	+	0	NA	Intergenic	Intergenic	14045	NM_016037	51118	Hs.472038	NM_016037	ENSG00000183520	UTP11	CGI-94|CGI94|UTP11L	UTP11 small subunit processome component	protein-coding	0.000156038331881411	-1.41419072664924
76	chr1	46799302	46799450	+	0	NA	Intergenic	MER66C|LTR|ERV1	-6473	NR_045789	387338	Hs.163424	NM_199044	ENSG00000117481	NSUN4	SHTAP	NOP2/Sun RNA methyltransferase 4	protein-coding	0.000737470336833959	-1.17356660595496
77	chr1	46879352	46879550	+	0	NA	TTS (NM_001441)	TTS (NM_001441)	19462	NM_001441	2166	Hs.720143	NM_001441	ENSG00000117480	FAAH	FAAH-1|PSAB	fatty acid amide hydrolase	protein-coding	0.0016435083485208	-0.999013351779249
78	chr1	46912602	46912800	+	0	NA	non-coding (NR_121680, exon 3 of 3)	non-coding (NR_121680, exon 3 of 3)	2675	NR_121680	101929651	Hs.638707	NR_121680	ENSG00000224863	LINC01398	-	long intergenic non-protein coding RNA 1398	ncRNA	0.00435828259465569	-0.872620684980977
79	chr1	47000852	47001050	+	0	NA	intron (NM_001357063, intron 1 of 2)	intron (NM_001357063, intron 1 of 2)	236	NM_001357063	105378696		NM_001357063	ENSG00000282881	TMEM275	-	transmembrane protein 275	protein-coding	0.00048022763146782	-1.00513880849637
80	chr1	47013752	47014000	+	0	NA	intron (NM_001322255, intron 3 of 3)	MIR|SINE|MIR	3011	NM_001097611	148930	Hs.350764	NM_182516	ENSG00000162456	KNCN	Kino|L5	kinocilin	protein-coding	0.00362625889657378	-0.982783587654277
81	chr1	47088252	47088450	+	0	NA	Intergenic	Intergenic	-5788	NM_201403	148932	Hs.632401	NM_145279	ENSG00000142961	MOB3C	MOB1E|MOBKL2C	MOB kinase activator 3C	protein-coding	0.00109190842755646	-1.14202565258874
82	chr1	47133402	47134650	+	0	NA	promoter-TSS (NM_001042546)	promoter-TSS (NM_001042546)	73	NM_001042546	64756	Hs.100874	NM_022745	ENSG00000123472	ATPAF1	ATP11|ATP11p	ATP synthase mitochondrial F1 complex assembly factor 1	protein-coding	7.0369702245748e-05	-0.679776727575253
83	chr1	47190802	47191250	+	0	NA	Intergenic	Intergenic	-6240	NM_014774	9813	Hs.707688	NM_014774	ENSG00000159658	EFCAB14	KIAA0494	EF-hand calcium binding domain 14	protein-coding	0.000628204005049432	-0.798942845698595
84	chr1	47201552	47201700	+	0	NA	Intergenic	Intergenic	-16840	NM_014774	9813	Hs.707688	NM_014774	ENSG00000159658	EFCAB14	KIAA0494	EF-hand calcium binding domain 14	protein-coding	9.4978434091621e-05	-1.42407001537845
85	chr1	47213452	47213700	+	0	NA	Intergenic	Intergenic	-28790	NM_014774	9813	Hs.707688	NM_014774	ENSG00000159658	EFCAB14	KIAA0494	EF-hand calcium binding domain 14	protein-coding	2.79361583538826e-13	-1.92808934578494
86	chr1	47456852	47457000	+	0	NA	intron (NM_001320289, intron 1 of 11)	intron (NM_001320289, intron 1 of 11)	-12932	NM_001320290	260293	Hs.439760	NM_178033	ENSG00000186377	CYP4X1	CYPIVX1	cytochrome P450 family 4 subfamily X member 1	protein-coding	9.40186944665917e-07	-1.87619449175432
87	chr1	47640852	47641350	+	0	NA	Intergenic	Intergenic	-3821	NR_047498	100874253	Hs.435758	NR_047498	ENSG00000224805	LINC00853	PDZK1IP1-AS1|ncRNA-a4	long intergenic non-protein coding RNA 853	ncRNA	0.000273138357189799	-0.846214581136453
88	chr1	47644452	47645550	+	0	NA	promoter-TSS (NR_047498)	promoter-TSS (NR_047498)	79	NR_047498	100874253	Hs.435758	NR_047498	ENSG00000224805	LINC00853	PDZK1IP1-AS1|ncRNA-a4	long intergenic non-protein coding RNA 853	ncRNA	1.96562439432646e-09	-1.08113085368639
89	chr1	47658652	47659050	+	0	NA	Intergenic	Intergenic	-3143	NM_005764	10158	Hs.431099	NM_005764	ENSG00000162366	PDZK1IP1	DD96|MAP17|SPAP	PDZK1 interacting protein 1	protein-coding	4.79767205668228e-05	-1.22230696291469
90	chr1	47728602	47728800	+	0	NA	exon (NM_001282938, exon 17 of 19)	exon (NM_001282938, exon 17 of 19)	-30694	NM_001290403	6886	Hs.705618	NM_003189	ENSG00000162367	TAL1	SCL|TCL5|bHLHa17|tal-1	TAL bHLH transcription factor 1, erythroid differentiation factor	protein-coding	0.000161325302070198	-1.3457477644704
91	chr1	47854302	47854900	+	0	NA	intron (NR_126355, intron 3 of 4)	intron (NR_126355, intron 3 of 4)	-27356	NM_012186	2301	Hs.112968	NM_012186	ENSG00000186790	FOXE3	AAT11|ASGD2|CTRCT34|FKHL12|FREAC8	forkhead box E3	protein-coding	3.87342326278656e-10	-1.32251565348694
92	chr1	47890152	47890450	+	0	NA	intron (NR_126355, intron 1 of 4)	intron (NR_126355, intron 1 of 4)	8344	NM_012186	2301	Hs.112968	NM_012186	ENSG00000186790	FOXE3	AAT11|ASGD2|CTRCT34|FKHL12|FREAC8	forkhead box E3	protein-coding	6.34248591367382e-11	-1.9968257584422
93	chr1	47898102	47898400	+	0	NA	non-coding (NR_026878, exon 1 of 1)	non-coding (NR_026878, exon 1 of 1)	2062	NR_026878	84793	Hs.127762	NM_032707	ENSG00000237424	FOXD2-AS1	-	FOXD2 adjacent opposite strand RNA 1	ncRNA	4.50286314590709e-10	-1.92632276041663
