PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
11	chr1	5805902	5806200	+	0	NA	Intergenic	Intergenic	116750	NR_039838	100616421		NR_039838	ENSG00000264101	MIR4689	mir-4689	microRNA 4689	ncRNA	8.49630539386147e-05	-1.00581914041191
12	chr1	6035252	6035550	+	0	NA	intron (NM_001291594, intron 1 of 25)	intron (NM_001291594, intron 1 of 25)	17084	NM_015102	261734	Hs.462348	NM_015102	ENSG00000131697	NPHP4	POC10|SLSN4	nephrocystin 4	protein-coding	2.64536531463551e-06	-1.05766544077442
13	chr1	6051402	6053300	+	0	NA	promoter-TSS (NM_001199861)	promoter-TSS (NM_001199861)	134	NM_015102	261734	Hs.462348	NM_015102	ENSG00000131697	NPHP4	POC10|SLSN4	nephrocystin 4	protein-coding	0.000351319495712735	-0.524055803206885
14	chr1	6094552	6094800	+	0	NA	promoter-TSS (NM_001199860)	promoter-TSS (NM_001199860)	-72	NM_001199860	8514	Hs.440497	NM_003636	ENSG00000069424	KCNAB2	AKR6A5|HKvbeta2|HKvbeta2.1|HKvbeta2.2|KCNA2B|KV-BETA-2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	protein-coding	0.00109940064379578	-0.935312084069615
15	chr1	6168952	6169250	+	0	NA	intron (NM_015557, intron 38 of 41)	intron (NM_015557, intron 38 of 41)	63153	NM_001199862	8514	Hs.440497	NM_003636	ENSG00000069424	KCNAB2	AKR6A5|HKvbeta2|HKvbeta2.1|HKvbeta2.2|KCNA2B|KV-BETA-2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	protein-coding	0.00190384837431878	-0.811917253819127
16	chr1	9533202	9533450	+	0	NA	Intergenic	Intergenic	-44271	NR_104622	100506022	Hs.131775	NR_104622	ENSG00000284693	LINC02606	-	long intergenic non-protein coding RNA 2606	ncRNA	0.00095774730913045	-1.07627152550115
17	chr1	9675752	9675850	+	0	NA	TTS (NM_001130924)	TTS (NM_001130924)	26832	NM_001010866	199953	Hs.632365	NM_001010866	ENSG00000188807	TMEM201	Ima1|NET5|SAMP1	transmembrane protein 201	protein-coding	0.00350639586611578	-1.01417169204047
18	chr1	10590452	10590650	+	0	NA	intron (NM_004565, intron 2 of 8)	intron (NM_004565, intron 2 of 8)	55544	NM_004565	5195	Hs.149983	NM_004565	ENSG00000142655	PEX14	NAPP2|PBD13A|Pex14p|dJ734G22.2	peroxisomal biogenesis factor 14	protein-coding	6.18257233188617e-05	-1.56986035437172
19	chr1	10848852	10849100	+	0	NA	intron (NM_001079843, intron 1 of 20)	intron (NM_001079843, intron 1 of 20)	7727	NM_001079843	54897	Hs.439894	NM_017766	ENSG00000130940	CASZ1	CAS11|CST|SRG|ZNF693|dJ734G22.1	castor zinc finger 1	protein-coding	7.15204288359848e-06	-1.5403704996448
20	chr1	11021152	11021350	+	0	NA	intron (NM_001366227, intron 3 of 10)	intron (NM_001366227, intron 3 of 10)	5493	NM_001366227	148345	Hs.127026	NM_173507	ENSG00000175262	C1orf127	-	chromosome 1 open reading frame 127	protein-coding	0.00232596720826285	-0.970501797812089
21	chr1	11771252	11771450	+	0	NA	intron (NM_198545, intron 3 of 6)	intron (NM_198545, intron 3 of 6)	19584	NM_198545	374946	Hs.632364	NM_198545	ENSG00000162490	DRAXIN	AGPA3119|C1orf187|UNQ3119|neucrin	dorsal inhibitory axon guidance protein	protein-coding	0.00863263475673706	-1.15721936544901
22	chr1	11898802	11899000	+	0	NA	intron (NM_001256959, intron 21 of 21)	intron (NM_001256959, intron 21 of 21)	-1475	NR_037806	100379251	Hs.710015	NR_037806		NPPA-AS1	NPPA-AS|NPPAAS	NPPA antisense RNA 1	ncRNA	0.00108739846120946	-1.05080993273504
23	chr1	12027252	12027550	+	0	NA	intron (NM_001316320, intron 17 of 19)	intron (NM_001316320, intron 17 of 19)	-12837	NM_001127660	9927	Hs.376681	NM_014874	ENSG00000116688	MFN2	CMT2A|CMT2A2|CMT2A2A|CMT2A2B|CPRP1|HMSN6A|HSG|MARF	mitofusin 2	protein-coding	0.000372347130486062	-1.05477932817532
24	chr1	12139752	12139850	+	0	NA	intron (NM_001281430, intron 1 of 13)	intron (NM_001281430, intron 1 of 13)	16367	NM_001281430	943	Hs.1314	NM_001243	ENSG00000120949	TNFRSF8	CD30|D1S166E|Ki-1	TNF receptor superfamily member 8	protein-coding	0.00476213903813198	-1.02609193918228
25	chr1	12167002	12167150	+	0	NA	intron (NM_001281430, intron 3 of 13)	intron (NM_001281430, intron 3 of 13)	43642	NM_001281430	943	Hs.1314	NM_001243	ENSG00000120949	TNFRSF8	CD30|D1S166E|Ki-1	TNF receptor superfamily member 8	protein-coding	0.000825986943495412	-1.23171692395493
26	chr1	12221902	12222250	+	0	NA	Intergenic	Intergenic	-4924	NR_107000	102465836		NR_107000	ENSG00000283789	MIR7846	hsa-mir-7846	microRNA 7846	ncRNA	0.00492933382564403	-0.686302470990396
27	chr1	12661352	12661550	+	0	NA	intron (NM_004753, intron 1 of 5)	MLT1K|LTR|ERVL-MaLR	-4825	NM_001324370	9249	Hs.289347	NM_004753	ENSG00000162496	DHRS3	DD83.1|RDH17|Rsdr1|SDR1|SDR16C1|retSDR1	dehydrogenase/reductase 3	protein-coding	0.00509884305817574	-0.954628916043191
28	chr1	12719002	12719350	+	0	NA	intron (NM_001013630, intron 2 of 3)	intron (NM_001013630, intron 2 of 3)	14610	NM_001013630	343066	Hs.209954	NM_001013630	ENSG00000204518	AADACL4	-	arylacetamide deacetylase like 4	protein-coding	0.00321349631103561	-0.791107149735694
29	chr1	14133752	14134000	+	0	NA	intron (NM_012231, intron 8 of 9)	L2a|LINE|L2	57966	NM_001007257	7799	Hs.371823	NM_012231	ENSG00000116731	PRDM2	HUMHOXY1|KMT8|KMT8A|MTB-ZF|RIZ|RIZ1|RIZ2	PR/SET domain 2	protein-coding	1.77324186258946e-07	-1.62653216807614
30	chr1	15610152	15610300	+	0	NA	intron (NM_052929, intron 3 of 30)	intron (NM_052929, intron 3 of 30)	36505	NM_052929	114827	Hs.659997	NM_052929	ENSG00000142621	FHAD1	-	forkhead associated phosphopeptide binding domain 1	protein-coding	0.000549984485975798	-1.2689829445284
31	chr1	15929752	15930300	+	0	NA	Intergenic	CpG	-13927	NM_032341	84301	Hs.718857	NM_032341	ENSG00000197312	DDI2	-	DNA damage inducible 1 homolog 2	protein-coding	0.00257851468909291	-0.880803209820433
32	chr1	16029702	16030350	+	0	NA	intron (NM_015164, intron 1 of 19)	intron (NM_015164, intron 1 of 19)	19211	NM_015164	23207	Hs.646775	NM_015164	ENSG00000116786	PLEKHM2	SKIP	pleckstrin homology and RUN domain containing M2	protein-coding	0.00259273379875876	-1.07055962491552
33	chr1	16359352	16359650	+	0	NA	intron (NM_001257139, intron 17 of 18)	intron (NM_001257139, intron 17 of 18)	-10730	NM_000085	1188	Hs.352243	NM_000085	ENSG00000184908	CLCNKB	CLCKB|ClC-K2|ClC-Kb	chloride voltage-gated channel Kb	protein-coding	0.00916608543539455	-0.62083652747896
34	chr1	16947552	16947800	+	0	NA	intron (NR_026752, intron 5 of 6)	intron (NR_026752, intron 5 of 6)	-7576	NM_017940	55672	Hs.467587	NM_017940	ENSG00000219481	NBPF1	AB13|AB14|AB23|AD2|NBG|NBPF	NBPF member 1	protein-coding	0.00151055101694697	-0.978829560255505
35	chr1	16951452	16951750	+	0	NA	intron (NR_026752, intron 5 of 6)	intron (NR_026752, intron 5 of 6)	5800	NR_026752	84809	Hs.631865	NR_026752	ENSG00000215908	CROCCP2	CROCCL1	CROCC pseudogene 2	pseudo	4.96135365411153e-11	-1.06037837961204
36	chr1	17029702	17029950	+	0	NA	intron (NR_026567, intron 5 of 10)	intron (NR_026567, intron 5 of 10)	16826	NR_026567	284729	Hs.548239	NR_026567	ENSG00000268869	ESPNP	dJ1182A14.1	espin pseudogene	pseudo	0.00281779481009537	-1.08111239644921
37	chr1	17287252	17287700	+	0	NA	exon (NM_014675, exon 27 of 37)	exon (NM_014675, exon 27 of 37)	19639	NM_002403	4237	Hs.389137	NM_002403	ENSG00000117122	MFAP2	MAGP|MAGP-1|MAGP1	microfibril associated protein 2	protein-coding	0.00801497796471552	-1.07825644741974
38	chr1	17380252	17381050	+	0	NA	promoter-TSS (NM_003000)	promoter-TSS (NM_003000)	14	NM_003000	6390	Hs.465924	NM_003000	ENSG00000117118	SDHB	CWS2|IP|PGL4|SDH|SDH1|SDH2|SDHIP	succinate dehydrogenase complex iron sulfur subunit B	protein-coding	0.00537050052261168	-0.538492376929198
39	chr1	17402052	17402150	+	0	NA	intron (NM_007365, intron 12 of 15)	intron (NM_007365, intron 12 of 15)	-21436	NM_003000	6390	Hs.465924	NM_003000	ENSG00000117118	SDHB	CWS2|IP|PGL4|SDH|SDH1|SDH2|SDHIP	succinate dehydrogenase complex iron sulfur subunit B	protein-coding	0.00338959712241693	-1.09799076743232
40	chr1	17820752	17821050	+	0	NA	Intergenic	Intergenic	-45292	NR_137287	55160	Hs.443460	NM_018125	ENSG00000074964	ARHGEF10L	GrinchGEF	Rho guanine nucleotide exchange factor 10 like	protein-coding	0.00136827955717325	-0.822931190841092
41	chr1	19007952	19008150	+	0	NA	intron (NM_001135254, intron 4 of 8)	intron (NM_001135254, intron 4 of 8)	50711	NM_002584	5081	Hs.113253	NM_002584	ENSG00000009709	PAX7	HUP1|PAX7B|RMS2	paired box 7	protein-coding	0.00199556665679682	-0.951199566560788
42	chr1	19201752	19202050	+	0	NA	exon (NM_001319218, exon 12 of 14)	exon (NM_001319218, exon 12 of 14)	7868	NR_039844	100616120		NR_039844	ENSG00000265606	MIR4695	-	microRNA 4695	ncRNA	0.000815531036870522	-0.892378562830313
43	chr1	19671002	19671100	+	0	NA	intron (NM_001206540, intron 7 of 9)	intron (NM_001206540, intron 7 of 9)	32231	NM_001040125	54896	Hs.647620	NM_017765	ENSG00000040487	SLC66A1	LAAT-1|LAAT1|PQLC2	solute carrier family 66 member 1	protein-coding	0.00163067962886869	-1.13644801559863
44	chr1	20042102	20042450	+	0	NA	intron (NM_181719, intron 13 of 15)	intron (NM_181719, intron 13 of 15)	50908	NM_000871	3362	Hs.22180	NM_000871	ENSG00000158748	HTR6	5-HT6|5-HT6R	5-hydroxytryptamine receptor 6	protein-coding	2.63667728187913e-05	-0.887596276895186
45	chr1	20208652	20209300	+	0	NA	promoter-TSS (NM_015207)	promoter-TSS (NM_015207)	88	NM_015207	23252	Hs.374987	NM_015207	ENSG00000169914	OTUD3	DUBA4	OTU deubiquitinase 3	protein-coding	0.00645070274873719	-0.637805346773073
46	chr1	20478852	20479100	+	0	NA	Intergenic	Intergenic	13160	NM_001360869	64600	Hs.302034	NM_022819	ENSG00000158786	PLA2G2F	GIIFsPLA2|sPLA2-IIF	phospholipase A2 group IIF	protein-coding	0.000879409318951767	-1.14403578703289
47	chr1	21521752	21521900	+	0	NA	Intergenic	Intergenic	-18436	NM_001198801	8672	Hs.467084	NM_003760	ENSG00000075151	EIF4G3	eIF-4G 3|eIF4G 3|eIF4GII	eukaryotic translation initiation factor 4 gamma 3	protein-coding	0.0011574373191291	-1.23723799883669
48	chr1	21596802	21597000	+	0	NA	intron (NM_001113347, intron 2 of 16)	intron (NM_001113347, intron 2 of 16)	9207	NM_001113347	1889	Hs.195080	NM_001397	ENSG00000117298	ECE1	ECE	endothelin converting enzyme 1	protein-coding	0.00992900756975369	-0.959024422600769
49	chr1	24439102	24439300	+	0	NA	promoter-TSS (NM_152372)	promoter-TSS (NM_152372)	-576	NM_152372	127294	Hs.523413	NM_152372	ENSG00000142661	MYOM3	-	myomesin 3	protein-coding	0.00020607078580176	-1.49655644529772
50	chr1	27339302	27339900	+	0	NA	promoter-TSS (NM_052943)	promoter-TSS (NM_052943)	-260	NM_052943	115572	Hs.632378	NM_052943	ENSG00000158246	TENT5B	FAM46B	terminal nucleotidyltransferase 5B	protein-coding	0.00967312346941166	-0.713023868658109
51	chr1	29208602	29208950	+	0	NA	Intergenic	Intergenic	-4827	NM_001166005	2035	Hs.175437	NM_004437	ENSG00000159023	EPB41	4.1R|EL1|HE	erythrocyte membrane protein band 4.1	protein-coding	1.69131354549367e-06	-0.98964039168413
52	chr1	29507702	29509200	+	0	NA	promoter-TSS (NM_005626)	promoter-TSS (NM_005626)	-39	NM_005626	6429	Hs.469970	NM_005626	ENSG00000116350	SRSF4	SFRS4|SRP75	serine and arginine rich splicing factor 4	protein-coding	0.00550639662480473	-0.533944832620598
53	chr1	29529352	29529700	+	0	NA	intron (NR_146214, intron 5 of 10)	intron (NR_146214, intron 5 of 10)	-21114	NM_005626	6429	Hs.469970	NM_005626	ENSG00000116350	SRSF4	SFRS4|SRP75	serine and arginine rich splicing factor 4	protein-coding	0.000464476749119919	-0.823504952222726
54	chr1	29557202	29557850	+	0	NA	promoter-TSS (NM_001349716)	promoter-TSS (NM_001349716)	-80	NR_146212	51102	Hs.183646	NM_016011	ENSG00000116353	MECR	CGI-63|DYTOABG|ETR1|FASN2B|NRBF1	mitochondrial trans-2-enoyl-CoA reductase	protein-coding	0.000588452325294079	-0.699378179376403
55	chr1	29562652	29563350	+	0	NA	promoter-TSS (NM_005704)	promoter-TSS (NM_005704)	-33	NM_005704	10076	Hs.19718	NM_005704	ENSG00000060656	PTPRU	FMI|PCP-2|PTP|PTP-J|PTP-PI|PTP-RO|PTPPSI|PTPRO|PTPU2|R-PTP-PSI|R-PTP-U|hPTP-J	protein tyrosine phosphatase receptor type U	protein-coding	0.000110279524264553	-0.839589345223228
56	chr1	30852902	30853450	+	0	NA	Intergenic	LTR41|LTR|ERVL	-338443	NR_034182	100129196	Hs.659751	NR_034182	ENSG00000186056	MATN1-AS1	-	MATN1 antisense RNA 1	ncRNA	0.0077075344418004	-1.06877289670095
57	chr1	31190702	31192550	+	0	NA	promoter-TSS (NR_034182)	promoter-TSS (NR_034182)	7	NR_034182	100129196	Hs.659751	NR_034182	ENSG00000186056	MATN1-AS1	-	MATN1 antisense RNA 1	ncRNA	2.00548598229072e-05	-0.627600544119162
58	chr1	31252502	31252750	+	0	NA	Intergenic	Intergenic	-22005	NM_006762	7805	Hs.371021	NM_006762	ENSG00000162511	LAPTM5	CLAST6	lysosomal protein transmembrane 5	protein-coding	0.00311975457565555	-0.993827361390581
59	chr1	31296852	31297600	+	0	NA	promoter-TSS (NR_146732)	promoter-TSS (NR_146732)	-273	NR_146732	105378622	Hs.209284	NR_146732	ENSG00000223382	LINC01778	-	long intergenic non-protein coding RNA 1778	ncRNA	1.93627284029527e-05	-0.719880741296824
60	chr1	31320252	31320700	+	0	NA	Intergenic	Intergenic	22977	NR_146732	105378622	Hs.209284	NR_146732	ENSG00000223382	LINC01778	-	long intergenic non-protein coding RNA 1778	ncRNA	2.53015877043171e-08	-1.63727409968052
61	chr1	31327102	31327250	+	0	NA	Intergenic	MLT1J|LTR|ERVL-MaLR	29677	NR_146732	105378622	Hs.209284	NR_146732	ENSG00000223382	LINC01778	-	long intergenic non-protein coding RNA 1778	ncRNA	0.00949399653689304	-0.865641298178705
62	chr1	31867502	31867950	+	0	NA	Intergenic	MIR3|SINE|MIR	-14898	NM_001199038	347735	Hs.270655	NM_018565	ENSG00000168528	SERINC2	FKSG84|PRO0899|TDE2|TDE2L	serine incorporator 2	protein-coding	0.00261529140939916	-0.837248138500465
63	chr1	32059652	32059850	+	0	NA	Intergenic	Intergenic	16005	NM_001204415	64129	Hs.199368	NM_022164	ENSG00000142910	TINAGL1	ARG1|LCN7|LIECG3|TINAGRP	tubulointerstitial nephritis antigen like 1	protein-coding	0.00796247145212147	-0.915398235403954
64	chr1	32083802	32084000	+	0	NA	intron (NM_001525, intron 1 of 8)	CpG	600	NM_001525	3061	Hs.388226	NM_001525	ENSG00000121764	HCRTR1	OX1R	hypocretin receptor 1	protein-coding	0.00131737036902873	-1.2033879128345
65	chr1	32149752	32149850	+	0	NA	exon (NM_001856, exon 32 of 71)	exon (NM_001856, exon 32 of 71)	19817	NM_001856	1307	Hs.368921	NM_001856	ENSG00000084636	COL16A1	447AA|FP1572	collagen type XVI alpha 1 chain	protein-coding	4.73373689543189e-05	-1.34272585281743
66	chr1	32211302	32211500	+	0	NA	intron (NM_001294335, intron 4 of 32)	intron (NM_001294335, intron 4 of 32)	12935	NR_036216	100423028		NR_036216	ENSG00000266580	MIR4254	-	microRNA 4254	ncRNA	0.000170429915468546	-1.1069104101214
67	chr1	32281552	32281800	+	0	NA	promoter-TSS (NM_001281988)	promoter-TSS (NM_001281988)	-24	NM_144569	90853	Hs.62604	NM_144569	ENSG00000134668	SPOCD1	PPP1R146	SPOC domain containing 1	protein-coding	0.000156851463923506	-1.16726943286186
68	chr1	32443452	32443650	+	0	NA	Intergenic	LTR50|LTR|ERVL	-35918	NR_073499	10657	Hs.445893	NM_006559	ENSG00000121774	KHDRBS1	Sam68|p62|p68	KH RNA binding domain containing, signal transduction associated 1	protein-coding	0.000106942501997278	-1.41265637489879
69	chr1	33077602	33078300	+	0	NA	Intergenic	Intergenic	38200	NM_001366278	339487	Hs.655921	NM_178547	ENSG00000176261	ZBTB8OS	ARCH|ARCH2	zinc finger and BTB domain containing 8 opposite strand	protein-coding	0.00525573436828846	-0.589485441132572
70	chr1	33472852	33473150	+	0	NA	TTS (NR_134976)	TTS (NR_134976)	29483	NM_001319139	204	Hs.470907	NM_001625	ENSG00000004455	AK2	ADK2	adenylate kinase 2	protein-coding	9.04112009956412e-05	-0.91186317836372
71	chr1	33592552	33593200	+	0	NA	Intergenic	Intergenic	45097	NM_001301826	113451	Hs.101807	NM_052998	ENSG00000142920	AZIN2	ADC|AZI2|AZIB1|ODC-p|ODC1L|ODCp	antizyme inhibitor 2	protein-coding	6.25798894214666e-09	-1.11733658988067
72	chr1	33684352	33684600	+	0	NA	Intergenic	Intergenic	-36832	NM_018207	55223	Hs.656006	NM_018207	ENSG00000116525	TRIM62	DEAR1	tripartite motif containing 62	protein-coding	0.000383922588706851	-1.08459630051126
73	chr1	33936102	33936600	+	0	NA	Intergenic	Intergenic	-1895	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	0.00140466202635054	-0.695304674231135
74	chr1	33937752	33938500	+	0	NA	promoter-TSS (NM_145238)	promoter-TSS (NM_145238)	-120	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	7.07041533927624e-06	-0.663183158425655
75	chr1	34098702	34099150	+	0	NA	intron (NM_001281956, intron 32 of 70)	CpG	160680	NM_145238	7579	Hs.442705	NM_145238	ENSG00000121903	ZSCAN20	KOX29|ZFP-31|ZNF31|ZNF360	zinc finger and SCAN domain containing 20	protein-coding	0.000618227080476809	-0.829517227311926
76	chr1	34966202	34966300	+	0	NA	Intergenic	Intergenic	169044	NR_030278	693137		NR_030278	ENSG00000207941	MIR552	MIRN552|hsa-mir-552	microRNA 552	ncRNA	0.00892186234010624	-1.17514710168513
77	chr1	35063502	35063800	+	0	NA	Intergenic	Intergenic	71644	NR_030278	693137		NR_030278	ENSG00000207941	MIR552	MIRN552|hsa-mir-552	microRNA 552	ncRNA	0.00557958025947151	-0.949566944821827
78	chr1	35253752	35254000	+	0	NA	Intergenic	Intergenic	-4724	NM_002060	2701	Hs.296310	NM_002060	ENSG00000187513	GJA4	CX37	gap junction protein alpha 4	protein-coding	0.000160126754308651	-1.10595977114282
79	chr1	35318252	35318800	+	0	NA	3' UTR (NM_001164824, exon 3 of 3)	3' UTR (NM_001164824, exon 3 of 3)	6120	NM_001164824	113444	Hs.27160	NM_138428	ENSG00000163866	SMIM12	C1orf212	small integral membrane protein 12	protein-coding	0.00769595267760217	-0.532752978999179
80	chr1	36771702	36772900	+	0	NA	promoter-TSS (NM_024676)	promoter-TSS (NM_024676)	332	NM_001162530	79729	Hs.524496	NM_024676	ENSG00000214193	SH3D21	C1orf113	SH3 domain containing 21	protein-coding	0.00339700891412683	-0.606049536785113
81	chr1	36982052	36982250	+	0	NA	Intergenic	Intergenic	-33236	NM_156039	1441	Hs.524517	NM_000760	ENSG00000119535	CSF3R	CD114|GCSFR|SCN7	colony stimulating factor 3 receptor	protein-coding	0.00887472035255955	-0.901492678819249
82	chr1	37019502	37019700	+	0	NA	Intergenic	Intergenic	-70686	NM_156039	1441	Hs.524517	NM_000760	ENSG00000119535	CSF3R	CD114|GCSFR|SCN7	colony stimulating factor 3 receptor	protein-coding	0.000312694583280865	-1.0642902926515
83	chr1	38604252	38604500	+	0	NA	Intergenic	Intergenic	49473	NR_037432	100500801		NR_037432	ENSG00000265596	MIR3659	mir-3659	microRNA 3659	ncRNA	2.08052428155613e-10	-2.18216287198298
84	chr1	39407302	39407700	+	0	NA	promoter-TSS (NM_017821)	promoter-TSS (NM_017821)	1	NM_017821	54933	Hs.524626	NM_017821	ENSG00000158315	RHBDL2	RRP2	rhomboid like 2	protein-coding	2.7798552998903e-06	-1.58558693573341
85	chr1	40974202	40974750	+	0	NA	promoter-TSS (NM_022774)	promoter-TSS (NM_022774)	85	NM_001346955	64789	Hs.59584	NM_022774	ENSG00000164002	EXO5	C1orf176|DEM1|Exo V|hExo5	exonuclease 5	protein-coding	0.0052985309783515	-0.853358863827287
86	chr1	41884552	41884850	+	0	NA	Intergenic	MIR3|SINE|MIR	-43360	NR_135817	101929901		NR_135817	ENSG00000229901	LOC101929901	-	uncharacterized LOC101929901	ncRNA	0.00563118107263999	-0.916115976914925
87	chr1	42382302	42382500	+	0	NA	intron (NR_038261, intron 2 of 3)	intron (NR_038261, intron 2 of 3)	2192	NR_038260	59269	Hs.403972	NM_024503	ENSG00000127124	HIVEP3	KBP-1|KBP1|KRC|SHN3|Schnurri-3|ZAS3|ZNF40C	human immunodeficiency virus type I enhancer binding protein 3	protein-coding	0.00607642757267131	-1.15128530382183
88	chr1	43613202	43613850	+	0	NA	promoter-TSS (NM_001101376)	promoter-TSS (NM_001101376)	-49	NM_001101376	440585	Hs.657614	NM_001101376	ENSG00000186973	FAM183A	-	family with sequence similarity 183 member A	protein-coding	0.00632681810632023	-0.72754460235089
89	chr1	43814502	43815400	+	0	NA	exon (NM_005373, exon 10 of 12)	exon (NM_005373, exon 10 of 12)	-9701	NM_001255	991	Hs.524947	NM_001255	ENSG00000117399	CDC20	CDC20A|bA276H19.3|p55CDC	cell division cycle 20	protein-coding	0.000126442004800388	-1.03733980550293
90	chr1	44119152	44119300	+	0	NA	intron (NM_014663, intron 2 of 21)	intron (NM_014663, intron 2 of 21)	3406	NM_014663	9682	Hs.155983	NM_014663	ENSG00000066135	KDM4A	JHDM3A|JMJD2|JMJD2A|TDRD14A	lysine demethylase 4A	protein-coding	0.000368068930088358	-1.37126758257899
91	chr1	44471402	44471650	+	0	NA	intron (NM_001328630, intron 3 of 10)	intron (NM_001328630, intron 3 of 10)	11309	NM_201649	6536	Hs.442590	NM_006934	ENSG00000196517	SLC6A9	GCENSG|GLYT1	solute carrier family 6 member 9	protein-coding	0.00835535273722652	-0.821384343006785
92	chr1	45484402	45484600	+	0	NA	exon (NM_020883, exon 14 of 14)	exon (NM_020883, exon 14 of 14)	6575	NR_158184	7389	Hs.78601	NM_000374	ENSG00000126088	UROD	PCT|UPD	uroporphyrinogen decarboxylase	protein-coding	0.00866226463048798	-0.868751795327175
93	chr1	46943152	46943400	+	0	NA	Intergenic	Intergenic	-12232	NM_172225	127343	Hs.375623	NM_147192	ENSG00000197587	DMBX1	MBX|OTX3|PAXB	diencephalon/mesencephalon homeobox 1	protein-coding	0.00450909688401978	-0.875625871283633
94	chr1	47088252	47088450	+	0	NA	Intergenic	Intergenic	-5788	NM_201403	148932	Hs.632401	NM_145279	ENSG00000142961	MOB3C	MOB1E|MOBKL2C	MOB kinase activator 3C	protein-coding	0.00313506660850411	-1.07706434569806
95	chr1	47133402	47134650	+	0	NA	promoter-TSS (NM_001042546)	promoter-TSS (NM_001042546)	73	NM_001042546	64756	Hs.100874	NM_022745	ENSG00000123472	ATPAF1	ATP11|ATP11p	ATP synthase mitochondrial F1 complex assembly factor 1	protein-coding	3.05752686437491e-05	-0.682123102778624
96	chr1	47190802	47191250	+	0	NA	Intergenic	Intergenic	-6240	NM_014774	9813	Hs.707688	NM_014774	ENSG00000159658	EFCAB14	KIAA0494	EF-hand calcium binding domain 14	protein-coding	1.62239023284334e-05	-1.06512586069596
