PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
23	chr1	1709402	1710750	+	0	NA	promoter-TSS (NM_023018)	promoter-TSS (NM_023018)	-167	NM_023018	65220	Hs.654792	NM_023018	ENSG00000008130	NADK	dJ283E3.1	NAD kinase	protein-coding	0.000193970051432374	-1.42255546164179
24	chr1	1822252	1823300	+	0	NA	promoter-TSS (NM_002074)	promoter-TSS (NM_002074)	-220	NM_001282539	2782	Hs.430425	NM_002074	ENSG00000078369	GNB1	MRD42	G protein subunit beta 1	protein-coding	0.0071575696687266	-1.73206122590344
25	chr1	1840052	1841100	+	0	NA	Intergenic	CpG	-6123	NM_138705	163688	Hs.85902	NM_138705	ENSG00000169885	CALML6	CAGLP	calmodulin like 6	protein-coding	0.00673049319310029	-0.790516064454143
26	chr1	1850352	1851350	+	0	NA	promoter-TSS (NM_178545)	promoter-TSS (NM_178545)	-133	NM_178545	339456	Hs.123423	NM_178545	ENSG00000178821	TMEM52	-	transmembrane protein 52	protein-coding	6.15811536451403e-05	-1.50635105873381
27	chr1	1980902	1982200	+	0	NA	promoter-TSS (NR_135509)	promoter-TSS (NR_135509)	-42	NR_135509	105378591	Hs.371879	NR_135509	ENSG00000226969	LOC105378591	-	uncharacterized LOC105378591	ncRNA	0.00981171942629985	-0.687817879172784
28	chr1	2126052	2126950	+	0	NA	promoter-TSS (NM_001256945)	promoter-TSS (NM_001256945)	-287	NR_046427	199990	Hs.107101	NM_182533	ENSG00000162585	FAAP20	C1orf86|FP7162	FA core complex associated protein 20	protein-coding	0.00492276884965191	-1.03004927187796
29	chr1	2158652	2159650	+	0	NA	promoter-TSS (NM_003036)	promoter-TSS (NM_003036)	-607	NM_003036	6497	Hs.656507	NM_003036	ENSG00000157933	SKI	SGS|SKV	SKI proto-oncogene	protein-coding	1.26766014966744e-05	-1.88071214078258
30	chr1	2322502	2323600	+	0	NA	promoter-TSS (NM_024848)	promoter-TSS (NM_024848)	-58	NM_024848	79906	Hs.642701	NM_024848	ENSG00000116151	MORN1	-	MORN repeat containing 1	protein-coding	0.0004838819190404	-0.771111690916099
31	chr1	2457402	2458500	+	0	NA	promoter-TSS (NM_018216)	promoter-TSS (NM_018216)	84	NM_018216	55229	Hs.26156	NM_018216	ENSG00000157881	PANK4	-	pantothenate kinase 4	protein-coding	3.31396274012871e-05	-1.03418297056932
32	chr1	2517002	2518900	+	0	NA	promoter-TSS (NR_036637)	promoter-TSS (NR_036637)	-11	NR_036637	127281	Hs.462033	NM_152371	ENSG00000157870	PRXL2B	C1orf93|FAM213B	peroxiredoxin like 2B	protein-coding	0.00688749294696909	-1.00307979671589
33	chr1	3370802	3371400	+	0	NA	promoter-TSS (NM_014448)	promoter-TSS (NM_014448)	-128	NM_014448	27237	Hs.87435	NM_014448	ENSG00000130762	ARHGEF16	GEF16|NBR	Rho guanine nucleotide exchange factor 16	protein-coding	0.00721105598804069	-1.38881421686753
34	chr1	3407852	3408300	+	0	NA	intron (NM_001409, intron 35 of 36)	intron (NM_001409, intron 35 of 36)	36847	NM_014448	27237	Hs.87435	NM_014448	ENSG00000130762	ARHGEF16	GEF16|NBR	Rho guanine nucleotide exchange factor 16	protein-coding	0.000362342986568543	-1.31387215085445
35	chr1	3540852	3542450	+	0	NA	promoter-TSS (NM_182752)	promoter-TSS (NM_182752)	72	NM_182752	127262	Hs.20529	NM_182752	ENSG00000158109	TPRG1L	FAM79A|h-mover|mover	tumor protein p63 regulated 1 like	protein-coding	0.000944905319986961	-0.79716790158251
36	chr1	3712552	3713600	+	0	NA	promoter-TSS (NM_020710)	promoter-TSS (NM_020710)	-14	NM_020710	57470	Hs.268488	NM_020710	ENSG00000130764	LRRC47	-	leucine rich repeat containing 47	protein-coding	0.000755026821553521	-1.42718925019745
37	chr1	3773152	3775050	+	0	NA	promoter-TSS (NM_014704)	promoter-TSS (NM_014704)	61	NM_001320136	1677	Hs.133089	NM_004402	ENSG00000169598	DFFB	CAD|CPAN|DFF-40|DFF2|DFF40	DNA fragmentation factor subunit beta	protein-coding	1.61531359487499e-06	-0.962002944618785
38	chr1	6051402	6053300	+	0	NA	promoter-TSS (NM_001199861)	promoter-TSS (NM_001199861)	134	NM_015102	261734	Hs.462348	NM_015102	ENSG00000131697	NPHP4	POC10|SLSN4	nephrocystin 4	protein-coding	0.000443199952730391	-0.62760914925569
39	chr1	6217202	6218450	+	0	NA	intron (NM_015557, intron 3 of 41)	intron (NM_015557, intron 3 of 41)	22555	NM_015557	26038	Hs.522898	NM_015557	ENSG00000116254	CHD5	CHD-5	chromodomain helicase DNA binding protein 5	protein-coding	4.13089719529929e-23	-3.68417920546013
40	chr1	6259352	6260150	+	0	NA	promoter-TSS (NM_000983)	promoter-TSS (NM_000983)	-96	NM_000983	6146	Hs.515329	NM_000983	ENSG00000116251	RPL22	EAP|HBP15|HBP15/L22|L22	ribosomal protein L22	protein-coding	0.00149284579939342	-0.745645299240465
41	chr1	6264952	6266550	+	0	NA	promoter-TSS (NR_125997)	promoter-TSS (NR_125997)	89	NR_125997	102724450	Hs.669107	NR_125997	ENSG00000226944	LOC102724450	-	uncharacterized LOC102724450	ncRNA	0.00926143967511803	-1.29829088759661
42	chr1	6295702	6296300	+	0	NA	promoter-TSS (NR_103534)	promoter-TSS (NR_103534)	23	NM_012405	23463	Hs.515688	NM_012405	ENSG00000116237	ICMT	HSTE14|MST098|MSTP098|PCCMT|PCMT|PPMT	isoprenylcysteine carboxyl methyltransferase	protein-coding	0.000128075531804495	-1.1642374735023
43	chr1	6453002	6454250	+	0	NA	5' UTR (NM_007274, exon 1 of 9)	5' UTR (NM_007274, exon 1 of 9)	200	NM_007274	11332	Hs.126137	NM_007274	ENSG00000097021	ACOT7	ACH1|ACT|BACH|CTE-II|LACH|LACH1|hBACH	acyl-CoA thioesterase 7	protein-coding	4.63697250749553e-05	-1.02698397775987
44	chr1	6551552	6551900	+	0	NA	promoter-TSS (NM_020631)	promoter-TSS (NM_020631)	1	NM_020631	57449	Hs.284232	NM_020631	ENSG00000171680	PLEKHG5	CMTRIC|DSMA4|GEF720|Syx|Tech	pleckstrin homology and RhoGEF domain containing G5	protein-coding	0.00287201292396531	-1.50549239127719
45	chr1	6639552	6640350	+	0	NA	promoter-TSS (NM_001278648)	promoter-TSS (NM_001278648)	-103	NM_001278648	3104	Hs.502330	NM_005341	ENSG00000204859	ZBTB48	HKR3|TZAP|ZNF855|pp9964	zinc finger and BTB domain containing 48	protein-coding	0.000802219748120075	-0.697883422501663
46	chr1	6661152	6664450	+	0	NA	exon (NM_001324309, exon 1 of 4)	exon (NM_001324309, exon 1 of 4)	128	NM_001324309	9903	Hs.7764	NM_014851	ENSG00000162413	KLHL21	-	kelch like family member 21	protein-coding	0.00131744758240413	-1.39731625071864
47	chr1	6672802	6674150	+	0	NA	promoter-TSS (NM_153812)	promoter-TSS (NM_153812)	-315	NM_153812	148479	Hs.516079	NM_153812	ENSG00000116273	PHF13	PHF5|SPOC1	PHD finger protein 13	protein-coding	0.000130943161995025	-1.03418844191096
48	chr1	6761552	6762150	+	0	NA	promoter-TSS (NM_018198)	promoter-TSS (NM_018198)	25	NM_018198	55735	Hs.462640	NM_018198	ENSG00000007923	DNAJC11	dJ126A5.1	DnaJ heat shock protein family (Hsp40) member C11	protein-coding	0.00100924828317163	-1.52194324694361
49	chr1	6844302	6846350	+	0	NA	promoter-TSS (NR_149049)	promoter-TSS (NR_149049)	-58	NM_001242701	23261	Hs.397705	NM_015215	ENSG00000171735	CAMTA1	CANPMR	calmodulin binding transcription activator 1	protein-coding	8.43816043444188e-10	-1.49062220877959
50	chr1	7177552	7178250	+	0	NA	intron (NM_001349609, intron 4 of 22)	intron (NM_001349609, intron 4 of 22)	271913	NR_146200	102725193	Hs.666120	NR_146199	ENSG00000237728	LOC102725193	-	uncharacterized LOC102725193	ncRNA	0.00107708006803075	-1.2640914673614
51	chr1	7315752	7316050	+	0	NA	intron (NM_001349609, intron 5 of 22)	intron (NM_001349609, intron 5 of 22)	133913	NR_146200	102725193	Hs.666120	NR_146199	ENSG00000237728	LOC102725193	-	uncharacterized LOC102725193	ncRNA	1.53406621140177e-07	-2.22085933404495
52	chr1	7325802	7326400	+	0	NA	intron (NM_001349609, intron 5 of 22)	intron (NM_001349609, intron 5 of 22)	123713	NR_146200	102725193	Hs.666120	NR_146199	ENSG00000237728	LOC102725193	-	uncharacterized LOC102725193	ncRNA	2.07791241863258e-06	-1.66858815705857
53	chr1	7359352	7359850	+	0	NA	intron (NM_001349609, intron 5 of 22)	intron (NM_001349609, intron 5 of 22)	90213	NR_146200	102725193	Hs.666120	NR_146199	ENSG00000237728	LOC102725193	-	uncharacterized LOC102725193	ncRNA	1.13812433271933e-05	-2.0699314112082
54	chr1	7461852	7462450	+	0	NA	intron (NM_001349609, intron 5 of 22)	intron (NM_001349609, intron 5 of 22)	-12337	NR_146199	102725193	Hs.666120	NR_146199	ENSG00000237728	LOC102725193	-	uncharacterized LOC102725193	ncRNA	3.89049855329675e-10	-1.53986889247037
55	chr1	7531002	7531450	+	0	NA	intron (NM_001349609, intron 6 of 22)	(TCTG)n|Simple_repeat|Simple_repeat	-81412	NR_146199	102725193	Hs.666120	NR_146199	ENSG00000237728	LOC102725193	-	uncharacterized LOC102725193	ncRNA	4.96380725251279e-05	-1.68839237501716
56	chr1	7586702	7586800	+	0	NA	intron (NM_001349609, intron 6 of 22)	intron (NM_001349609, intron 6 of 22)	-136937	NR_146199	102725193	Hs.666120	NR_146199	ENSG00000237728	LOC102725193	-	uncharacterized LOC102725193	ncRNA	0.000108333426186331	-1.98877407933729
57	chr1	7764402	7765050	+	0	NA	promoter-TSS (NM_001349619)	promoter-TSS (NM_001349619)	-70	NM_001349618	23261	Hs.397705	NM_015215	ENSG00000171735	CAMTA1	CANPMR	calmodulin binding transcription activator 1	protein-coding	0.000366220120698989	-1.21222701537436
58	chr1	7843452	7844600	+	0	NA	promoter-TSS (NM_016831)	promoter-TSS (NM_016831)	-221	NM_001289863	8863	Hs.162200	NM_016831	ENSG00000049246	PER3	FASPS3|GIG13	period circadian regulator 3	protein-coding	4.16807033852514e-05	-0.921563486182397
59	chr1	7962902	7963050	+	0	NA	Intergenic	Intergenic	40249	NM_001561	3604	Hs.86447	NM_001561	ENSG00000049249	TNFRSF9	4-1BB|CD137|CDw137|ILA	TNF receptor superfamily member 9	protein-coding	0.00937297625066766	-1.28457613923091
60	chr1	8021152	8022100	+	0	NA	promoter-TSS (NM_001123377)	promoter-TSS (NM_001123377)	-88	NM_001123377	11315	Hs.419640	NM_007262	ENSG00000116288	PARK7	DJ-1|DJ1|GATD2|HEL-S-67p	Parkinsonism associated deglycase	protein-coding	4.35511290813445e-08	-1.19135568594991
61	chr1	8064752	8065500	+	0	NA	Intergenic	Intergenic	21243	NM_018948	54206	Hs.605445	NM_018948	ENSG00000116285	ERRFI1	GENE-33|MIG-6|MIG6|RALT	ERBB receptor feedback inhibitor 1	protein-coding	0.000619387061399443	-1.39920385933894
62	chr1	8085802	8086900	+	0	NA	promoter-TSS (NM_018948)	promoter-TSS (NM_018948)	18	NM_018948	54206	Hs.605445	NM_018948	ENSG00000116285	ERRFI1	GENE-33|MIG-6|MIG6|RALT	ERBB receptor feedback inhibitor 1	protein-coding	5.22481469189325e-06	-1.19754602359572
63	chr1	8137202	8137600	+	0	NA	Intergenic	Intergenic	-51032	NM_018948	54206	Hs.605445	NM_018948	ENSG00000116285	ERRFI1	GENE-33|MIG-6|MIG6|RALT	ERBB receptor feedback inhibitor 1	protein-coding	5.50326520116571e-06	-1.54283015960876
64	chr1	8138352	8138500	+	0	NA	Intergenic	Intergenic	-52057	NM_018948	54206	Hs.605445	NM_018948	ENSG00000116285	ERRFI1	GENE-33|MIG-6|MIG6|RALT	ERBB receptor feedback inhibitor 1	protein-coding	0.0028929780277335	-1.71695227922021
65	chr1	8157352	8157900	+	0	NA	Intergenic	Intergenic	-71257	NM_018948	54206	Hs.605445	NM_018948	ENSG00000116285	ERRFI1	GENE-33|MIG-6|MIG6|RALT	ERBB receptor feedback inhibitor 1	protein-coding	3.06877145699527e-08	-2.01097580402822
66	chr1	8242252	8242850	+	0	NA	Intergenic	Intergenic	-26181	NR_125998	102724539	Hs.516816	NR_125998	ENSG00000227634	LINC01714	-	long intergenic non-protein coding RNA 1714	ncRNA	0.00562448428957639	-1.48724970324975
67	chr1	8257852	8258250	+	0	NA	Intergenic	Intergenic	-10681	NR_125998	102724539	Hs.516816	NR_125998	ENSG00000227634	LINC01714	-	long intergenic non-protein coding RNA 1714	ncRNA	0.00829656720648676	-1.03913678521572
68	chr1	8271802	8272450	+	0	NA	intron (NR_125998, intron 2 of 3)	CpG	3394	NR_125998	102724539	Hs.516816	NR_125998	ENSG00000227634	LINC01714	-	long intergenic non-protein coding RNA 1714	ncRNA	0.0023031081894175	-1.20308733530735
69	chr1	8886002	8886500	+	0	NA	Intergenic	MLT1M|LTR|ERVL-MaLR	-8552	NM_001042681	473	Hs.463041	NM_012102	ENSG00000142599	RERE	ARG|ARP|ATN1L|DNB1|NEDBEH	arginine-glutamic acid dipeptide repeats	protein-coding	5.91192592092147e-08	-2.16181140437614
70	chr1	8933752	8934000	+	0	NA	intron (NM_001201483, intron 2 of 10)	intron (NM_001201483, intron 2 of 10)	4869	NM_001201483	2023	Hs.517145	NM_001428	ENSG00000074800	ENO1	ENO1L1|HEL-S-17|MPB1|NNE|PPH	enolase 1	protein-coding	0.000521188038550379	-1.57625847569899
71	chr1	8938002	8939600	+	0	NA	promoter-TSS (NR_038351)	promoter-TSS (NR_038351)	-56	NM_001353346	2023	Hs.517145	NM_001428	ENSG00000074800	ENO1	ENO1L1|HEL-S-17|MPB1|NNE|PPH	enolase 1	protein-coding	1.90880491010095e-06	-1.49071765486259
72	chr1	9294302	9295400	+	0	NA	promoter-TSS (NM_004285)	promoter-TSS (NM_004285)	18	NM_004285	9563	Hs.463511	NM_004285	ENSG00000049239	H6PD	CORTRD1|G6PDH|GDH	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase	protein-coding	1.06061351937235e-05	-1.18430366053079
73	chr1	9340502	9340700	+	0	NA	Intergenic	Intergenic	-12352	NM_025106	80176	Hs.8261	NM_025106	ENSG00000171621	SPSB1	SSB-1|SSB1	splA/ryanodine receptor domain and SOCS box containing 1	protein-coding	1.08804606870108e-05	-2.13061436033304
74	chr1	9488752	9489300	+	0	NA	promoter-TSS (NR_104623)	promoter-TSS (NR_104623)	29	NR_104622	100506022	Hs.131775	NR_104622	ENSG00000284693	LINC02606	-	long intergenic non-protein coding RNA 2606	ncRNA	1.15039050263021e-05	-1.22410856983472
75	chr1	9533202	9533450	+	0	NA	Intergenic	Intergenic	-44271	NR_104622	100506022	Hs.131775	NR_104622	ENSG00000284693	LINC02606	-	long intergenic non-protein coding RNA 2606	ncRNA	8.94269594010448e-06	-1.62214352756057
76	chr1	9599002	9600400	+	0	NA	5' UTR (NM_032315, exon 1 of 7)	5' UTR (NM_032315, exon 1 of 7)	177	NM_032315	84275	Hs.568613	NM_032315	ENSG00000171612	SLC25A33	BMSC-MCP|PNC1	solute carrier family 25 member 33	protein-coding	1.96251100220093e-05	-1.18475136778761
77	chr1	9648402	9649450	+	0	NA	promoter-TSS (NM_001010866)	promoter-TSS (NM_001010866)	-43	NM_001130924	199953	Hs.632365	NM_001010866	ENSG00000188807	TMEM201	Ima1|NET5|SAMP1	transmembrane protein 201	protein-coding	0.00266343268843694	-0.978951024148786
78	chr1	9779202	9779450	+	0	NA	intron (NM_001350235, intron 8 of 22)	intron (NM_001350235, intron 8 of 22)	27801	NM_001350235	5293	Hs.518451	NM_005026	ENSG00000171608	PIK3CD	APDS|IMD14|P110DELTA|PI3K|p110D	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	protein-coding	4.11830282033209e-12	-2.76323032343261
79	chr1	9935002	9935200	+	0	NA	intron (NM_001012329, intron 2 of 4)	intron (NM_001012329, intron 2 of 4)	35226	NM_020248	56998	Hs.463759	NM_020248	ENSG00000178585	CTNNBIP1	ICAT	catenin beta interacting protein 1	protein-coding	0.00616844228472986	-1.44955860200267
80	chr1	9969902	9971250	+	0	NA	promoter-TSS (NM_020248)	promoter-TSS (NM_020248)	-249	NM_001012329	56998	Hs.463759	NM_020248	ENSG00000178585	CTNNBIP1	ICAT	catenin beta interacting protein 1	protein-coding	7.32070149529662e-05	-0.730475393679456
81	chr1	10003002	10003650	+	0	NA	promoter-TSS (NM_001297779)	promoter-TSS (NM_001297779)	123	NM_001316974	84328	Hs.327252	NM_032368	ENSG00000162441	LZIC	-	leucine zipper and CTNNBIP1 domain containing	protein-coding	6.17154117643894e-05	-1.37910488364953
82	chr1	10092502	10093900	+	0	NA	5' UTR (NM_001105562, exon 1 of 28)	5' UTR (NM_001105562, exon 1 of 28)	185	NM_006048	10277	Hs.593974	NM_006048	ENSG00000130939	UBE4B	E4|HDNB1|UBOX3|UFD2|UFD2A	ubiquitination factor E4B	protein-coding	5.04337484422416e-09	-1.41404533806119
83	chr1	10269852	10271700	+	0	NA	promoter-TSS (NM_015074)	promoter-TSS (NM_015074)	12	NM_015074	23095	Hs.97858	NM_015074	ENSG00000054523	KIF1B	CMT2|CMT2A|CMT2A1|HMSNII|KLP|NBLST1	kinesin family member 1B	protein-coding	2.97602242954419e-09	-1.45980861761369
84	chr1	10458502	10459800	+	0	NA	promoter-TSS (NM_001304451)	promoter-TSS (NM_001304451)	30	NM_001304452	5226	Hs.464071	NM_002631	ENSG00000142657	PGD	6PGD	phosphogluconate dehydrogenase	protein-coding	0.000581952359364876	-0.828185940198608
85	chr1	10490302	10491150	+	0	NA	promoter-TSS (NR_036462)	promoter-TSS (NR_036462)	-78	NR_036462	378708	Hs.412311	NM_199294	ENSG00000175279	CENPS	APITD1|CENP-S|FAAP16|MHF1	centromere protein S	protein-coding	0.00601129870485452	-1.26546316629265
86	chr1	10588352	10588950	+	0	NA	intron (NM_004565, intron 2 of 8)	intron (NM_004565, intron 2 of 8)	53644	NM_004565	5195	Hs.149983	NM_004565	ENSG00000142655	PEX14	NAPP2|PBD13A|Pex14p|dJ734G22.2	peroxisomal biogenesis factor 14	protein-coding	0.00122633570638834	-1.4572301944943
87	chr1	10754252	10755300	+	0	NA	intron (NM_001079843, intron 3 of 20)	GC_rich|Low_complexity|Low_complexity	101927	NM_001079843	54897	Hs.439894	NM_017766	ENSG00000130940	CASZ1	CAS11|CST|SRG|ZNF693|dJ734G22.1	castor zinc finger 1	protein-coding	0.00125170654888621	-1.53196551669875
88	chr1	10927002	10927500	+	0	NA	Intergenic	Intergenic	-70548	NM_017766	54897	Hs.439894	NM_017766	ENSG00000130940	CASZ1	CAS11|CST|SRG|ZNF693|dJ734G22.1	castor zinc finger 1	protein-coding	0.000632061964831566	-1.44103854675838
89	chr1	11071952	11073450	+	0	NA	promoter-TSS (NM_007375)	promoter-TSS (NM_007375)	22	NM_007375	23435	Hs.300624	NM_007375	ENSG00000120948	TARDBP	ALS10|TDP-43	TAR DNA binding protein	protein-coding	0.00316541933214037	-1.02246388912991
90	chr1	11119752	11120600	+	0	NA	promoter-TSS (NM_003132)	promoter-TSS (NM_003132)	-101	NM_003132	6723	Hs.76244	NM_003132	ENSG00000116649	SRM	PAPT|SPDSY|SPS1|SRML1	spermidine synthase	protein-coding	8.85181019996372e-05	-0.801193747796799
91	chr1	11159352	11160100	+	0	NA	promoter-TSS (NR_135061)	promoter-TSS (NR_135061)	-6	NR_135062	105376736	Hs.634965	NR_135061	ENSG00000230337	EXOSC10-AS1	-	EXOSC10 antisense RNA 1	ncRNA	0.000241801138756508	-1.4846666413654
92	chr1	11322352	11323050	+	0	NA	promoter-TSS (NM_004958)	promoter-TSS (NM_004958)	-93	NM_004958	2475	Hs.338207	NM_004958	ENSG00000198793	MTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1|SKS	mechanistic target of rapamycin kinase	protein-coding	5.76499650437055e-05	-0.772882830062392
93	chr1	11332802	11333900	+	0	NA	promoter-TSS (NM_013319)	promoter-TSS (NM_013319)	96	NM_001330350	29914	Hs.522933	NM_013319	ENSG00000120942	UBIAD1	SCCD|TERE1	UbiA prenyltransferase domain containing 1	protein-coding	0.00175562163819775	-1.56316802841464
94	chr1	11538802	11539450	+	0	NA	promoter-TSS (NM_020780)	promoter-TSS (NM_020780)	-86	NM_020780	57540	Hs.202355	NM_020780	ENSG00000204624	DISP3	PTCHD2	dispatched RND transporter family member 3	protein-coding	4.89822775552449e-05	-1.97254127305775
95	chr1	11740752	11741850	+	0	NA	promoter-TSS (NM_006341)	promoter-TSS (NM_006341)	-96	NM_006341	10459	Hs.19400	NM_006341	ENSG00000116670	MAD2L2	FANCV|MAD2B|POLZ2|REV7	mitotic arrest deficient 2 like 2	protein-coding	1.0308388624657e-05	-1.22088557434969
